	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_AXON_INITIAL_SEGMENT					CNGA3 MAP2			CNGA3 MAP1A																														MAP1A MAP2 NFASC SPTBN4											
GO_AXO_DENDRITIC_PROTEIN_TRANSPORT								KIF5A MAP1A																														KIF5A MAP1A											
GO_AXO_DENDRITIC_TRANSPORT					AP3B2 CNIH2 MAP2			HAP1 KIF5A MAP1A																														CNIH2 HAP1 KIF5A MAP1A MAP2 UCHL1										CNIH2 MAP1A	
GO_AZUROPHIL_GRANULE																	FABP5 TTR																																
GO_AZUROPHIL_GRANULE_LUMEN																	FABP5 TTR																																
GO_A_BAND																																						ANK2 S100A1											
GO_BASAL_DENDRITE																																						MAP1B MAP2											
GO_BASEMENT_MEMBRANE																		APLP1 TMEFF2			APLP1 TMEFF1																	APLP1 SMOC1 TMEFF2 USH2A	APLP1 USH2A									APLP1 TMEFF1	
GO_BASOLATERAL_PLASMA_MEMBRANE										ANK2 SLC14A1						ABCC4 NAIP																																	
GO_BEHAVIOR	AFF2 CHRNB2 NPY PRKCG SPTBN4	C1QL1 FZD4 PAK6 PRKCG SEZ6 SNAP25 UNC79	ADCY1 ASIC1 FZD4 NTRK2 SDK1	ADCY5 FZD4 PAK6	BRSK1 C1QL1 NR4A3 SLC12A5 SNAP25 UNC79			AGT ASIC4 CHRNA5 CRH DACH1 ETV1 GIP KIRREL3 MAP1A NR4A3 PBX3 PCDH17 PRKCG TMOD2 UNC79	ADCY1 BRS3 CHRNA5 EPHA4 GABRG2 PYY TMOD2	ADCY5 GABRG2 GHRL GIP TMOD1	ADCY1 ADCY5 CHRNA3 CHRNA5 CHRNB2 GIP SEZ6L SHC3 TMOD1 TMOD2		PRKCG SDK1	CARTPT DNAH11 EFNB3	ADCY1 NPTX2 PBX3 PRKCG		ADORA2A BRSK1 CHRNA5 NR4A3	AGT ETV1 GNAO1 MAP1A PBX3 PCDH17 SNAP25		ASIC1 GIP KIRREL3 LMX1A PAK6 PBX3 PYY SEZ6L SHC3 UNC79	DNAH11 EFNB3 NEGR1 NPY NTRK2 SEZ6L				ADCY1 EPHA4 NTRK2 SDK1	ASIC1 CRH GRIN1		PBX3 TMOD1			ADORA2A BRSK1 KIRREL3 NPY NTRK2 SNAP25 SPTBN4	ASIC1 EPHA4 FZD4 PAK6		DACH1 NTRK2 PBX3	PAK6 SHC3 TMOD1		FZD4 NEGR1 SLC12A5 TMOD1 UNC79	AGT ASIC1 ASIC4 BRS3 BRSK1 CHL1 CHRNA5 EFNB3 ETV1 FZD4 GIP GNAO1 KIRREL3 LMX1A MAP1A PAK6 PBX3 PYY SEZ6 SEZ6L SHC3 SLC12A5 SNAP25 SPTBN4 TMOD1 UCHL1	ASIC1 FZD4 GABRG2 NR4A3 PYY			ADORA2A AGT ASIC4 BRSK1 C1QL1 CXCL12 ETV1 GHRL KIRREL3 NPTX2 NTRK2 SEZ6 TMOD1 UCHL1			AGT CACNA1B GNAO1 MAPK8IP2 UCHL1		C1QL1 CRH NEGR1 SPTBN4	AGT BRS3 DACH1 EFNB3 GRIN1 MAP1A SEZ6 TMOD1	
GO_BEHAVIORAL_RESPONSE_TO_NICOTINE											CHRNA3 CHRNA5 CHRNB2																																						
GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS																																										AADAT GSTM2							
GO_BETA_CATENIN_BINDING																				MED12L PTPRT																													
GO_BIOLOGICAL_ADHESION			APLP1 C2CD4B CELSR2 FZD4 LIMCH1 PODXL2 SCN1B SDK1 SIRPA					APLP1 CDHR3 COL14A1 FAT3 ITGBL1 JAM3 KIRREL3 LIMCH1 MMRN1 MTSS1 NR4A3 ONECUT1 PCDH17 PLXNC1 RET SCN1B SFRP1 SNED1 SRCIN1 USH2A				CNTNAP4 MMRN1 PTPRT SDK2 SPON2 VSTM2L									AIF1 APLP1 CADM3 COL12A1 EFNB3 FAT3 NEGR1 PGM5 SIRPA				CADM2 CDH22 DCHS1 EPHA4 FAT3 SDK1 SRCIN1					C2CD4A CD200 DLL1 LRRN2 SCN1B SPON2				ADAM12 CELSR2 DOCK8 LIMCH1		ADAM12 C2CD4A COL12A1 NEGR1 NFASC PGM5 SCGB1A1 SPON2 SPP1		ADAM12 APLP1 BOC C2CD4B CDHR3 CHL1 COL14A1 DTX1 EFNB3 FAT3 FZD4 GPC6 IGSF21 ITGBL1 JAM3 KIRREL3 LSAMP MMRN1 NFASC PTPRT RET SCGB1A1 SCN1B SIRPA SPP1 SRCIN1 TMEFF2 USH2A VCAN										AIF1 APLP1 C2CD4A C2CD4B CADM3 CDH22 EFNB3 PODXL2 RET SCN1B SIRPA SPON2	
GO_BIOMINERALIZATION		MMP13 SLC8A1 SPP1																																															
GO_BLASTOCYST_DEVELOPMENT																											NPM2 STMN3					PPP4R4 STMN3															PPP4R4 STMN3		
GO_BLOOD_VESSEL_MORPHOGENESIS																																								COL22A1 ISL1									
GO_BLOOD_VESSEL_REMODELING																																										AGT BGN							
GO_BODY_FLUID_SECRETION					SCT WNK3																																							SCT TAC1					
GO_BONE_DEVELOPMENT										GHRL MMP13												DCHS1 MMP13						FBN1 MMP13														BGN DCHS1 GHRL							
GO_BONE_MINERALIZATION		MMP13 SLC8A1						COL1A2 MMP13 SLC8A1																																									
GO_BONE_MORPHOGENESIS																				MMP13 PAPPA2																													
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE																		AGT SIX2																			DCHS1 SIX2					AGT DCHS1 SIX2			AGT DCHS1				
GO_B_CELL_ACTIVATION	CHRNB2 ONECUT1																																																
GO_B_CELL_DIFFERENTIATION																						DLL1 SFRP1																											
GO_B_CELL_MEDIATED_IMMUNITY												C7 SUSD4																																					
GO_C21_STEROID_HORMONE_METABOLIC_PROCESS																														CACNA1H DHRS2								DHRS2 DKK3											
GO_CADHERIN_BINDING																									CDH22 DCHS1	CDK5R1 PTPRT																							
GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY																																						KCNMA1 KCNMB2 KCNN3 TRPM3											
GO_CALCIUM_ACTIVATED_POTASSIUM_CHANNEL_ACTIVITY																																						KCNMA1 KCNMB2 KCNN3											
GO_CALCIUM_CHANNEL_COMPLEX								CACNA1C CACNA1E CACNA2D2 CACNB2	CACNA1E CACNA1G									CACNA1C CACNA1E			CACNA1C CACNA1E CACNA1G								CACNA1E CACNA1G CACNA1H CACNA2D2							CACNA2D1 CACNG4						CACNA1C CACNA1G							CACNA1C CACNA2D2
GO_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY																				ITPR1 STX1A																													
GO_CALCIUM_CHANNEL_REGULATOR_ACTIVITY																				ITPR1 STX1A																													
GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES																									CDH22 DCHS1																								
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING		S100A1 SNAP25 STX1A SYN1			SNAP25 SYN1						S100A1 STMN2 STX1A									S100A1 STX1A SYN1											SNAP25 STX2						STX2 SYN1	CPLX2 S100A1 SNAP25 STX1A STX2											
GO_CALCIUM_ION_BINDING		CABP7 DCHS1 EFCC1 F10 MMP13 S100A1 SLC8A1			BAIAP3 CDHR3 CDK5R1 CLGN DNER EFCC1 KCNIP3 SCUBE3 SNED1			BAIAP3 CACNA1E CDHR3 CLGN F10 FAT3 FKBP7 LRP1B MMP13 MMRN1 NCALD PCDH17 RET SCUBE3 SLC8A1 SNED1 SPOCK3			NCALD S100A1 SPOCK3 TUBB4A VCAN				AIF1 DNER SYT5					CELSR2 CGREF1 DLL1 F10 FAT3 FSTL5 ITPR1 MMP13 S100A1 SCUBE3 SMOC1	AIF1 CACNA1E FAT3 MMP13 NKD1 SCUBE1	DCHS1 DLL1 MMP13 NKD1			CDH22 DCHS1 FAT3			FBN1 MMP13						CELSR2 ITPR1 NCALD			CDK5R1 DCHS1 DNER EFCC1 SMOC1	BAIAP3 CDHR3 DNER ENPP2 FAT3 FKBP7 FSTL5 KCNIP3 LRP1B MMRN1 RET S100A1 SCGN SMOC1 VCAN				AIF1 BAIAP3 DCHS1 EFCC1 F10 SNED1 SPOCK3				AIF1 NCALD SLC8A1 SPOCK3 SYT5	AIF1 CLGN EFCC1 NCS1 NKD1	AIF1 CDH22 FKBP7 GRIN1 ITPR1 RET S100A1 SCGN SCUBE1 SCUBE3	
GO_CALCIUM_ION_IMPORT					CACNA1C WNK3			CACNA1C CACNA1E CACNB2 CRH SLC8A1 WNK3	CACNA1E CACNA1G									CACNA1C CACNA1E			CACNA1C CACNA1E CACNA1G								CACNA1E CACNA1G CACNA1H													CACNA1C CACNA1G CXCL12				GCK SLC8A1			CACNA1C FAM155B
GO_CALCIUM_ION_REGULATED_EXOCYTOSIS			CACNA1G CADPS		BAIAP3 CDK5R2 RAPGEF4				CACNA1G UNC13A						STX1A SYT5					CACNA1G STX1A									CACNA1G CACNA1H CADPS		CACNA1G CDK5R2							BAIAP3 CDK5R2 STX1A				BAIAP3 CACNA1G CDK5R2							
GO_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL							FAM155B GRIN2C	ANK2 CACNA1C HAP1 SLC8A1		ANK2 HAP1											CACNA1C GSTM2																		FAM155B GSTM2 HAP1									FAM155B GRIN1 GSTM2 ITPR1	CACNA1C FAM155B
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		NALCN S100A1 SLC8A1					FAM155B FGF14 GRIN2C	ANK2 CACNA1C CACNA1E CACNA2D2 CACNB2 HAP1 NALCN SLC8A1 TRPM3	CACNA1E CACNA1G HAP1 RGS9	ANK2 HAP1 TRPM3										ASIC1 CACNA1G ITPR1 S100A1	CACNA1C CACNA1E CACNA1G GSTM2					ASIC1 GRIN1			CACNA1E CACNA1G CACNA1H CACNA2D2 ITPR1							CACNA2D1 CACNG4 RGS9		ANK2 ASIC1 CACNA1A CACNA1C FGF14 HAP1 NALCN S100A1 TRPM3	ASIC1 FAM155B GSTM2 HAP1 TRPM3						CACNA1B GRIN2C TRPM3			FAM155B FGF14 GRIN1 GSTM2 ITPR1 S100A1	CACNA1C CACNA2D2 FAM155B
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY							FAM155B GRIN2C	CACNA1C CACNA1E CACNA2D2 CACNB2 SLC8A1 TRPM3	CACNA1E CACNA1G									CACNA1C CACNA1E			CACNA1C CACNA1E CACNA1G								CACNA1E CACNA1G CACNA1H CACNA2D2 ITPR1							CACNA2D1 CACNG4			FAM155B TRPM3						CACNA1B GRIN2C TRPM3			FAM155B GRIN1 ITPR1	CACNA1C CACNA2D2 FAM155B
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL								CACNA1C CACNB2																																									
GO_CALCIUM_MEDIATED_SIGNALING				GRIN2C KSR2				ANK2 CACNA1C HAP1 NCALD SAMD14 SLC8A1		ANK2 HAP1 KSR2																								ITPR1 NCALD												NCALD SGCD SLC8A1		GRIN1 GSTM2 ITPR1	
GO_CALMODULIN_BINDING		CAMK2B RGS4 SLC8A1			CACNA1C KCNN3 MAP2 MAP6			CACNA1C MYO3A RGS16 RGS4 SLC8A1	ADCY1 RGS16 UNC13A						ADCY1 MAP6			CACNA1C MAP6 RGS4																				CACNA1C CAMKV KCNN3 MAP2 MAP6 MYO3A RGS4				CACNA1C MAP6 MYO3A		RGS16 RGS4				CAMK1 CAMK2B GRIN1 MAP6	
GO_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY																																																CAMK1 CAMK2B	
GO_CALYX_OF_HELD								CPLX2 KCNC1 PRKCG																CPLX2 KCNC1																							CPLX2 NCS1		
GO_CAMERA_TYPE_EYE_DEVELOPMENT			FZD4 NTRK2 SDK1																		CACNA1C CELF4 CRYBA2 NTRK2 PAX6 PROX1				NTRK2 SDK1			FBN1 TMOD1				FZD4 PAX6									RET TMOD1	CACNA1C CRYBA2 NEUROD1 NTRK2 SDK2 TMOD1							
GO_CAMERA_TYPE_EYE_MORPHOGENESIS			NTRK2 SDK1									PROX1 SDK2									NTRK2 PAX6 PROX1				NTRK2 SDK1					DLL1 PROX1																			
GO_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION																																										NTRK2 SDK2							
GO_CAMP_BINDING					PDE2A RAPGEF4			CNGA4 PDE2A																															CNGA4 HCN4 PDE2A									HCN4 PDE2A	
GO_CAMP_BIOSYNTHETIC_PROCESS											ADCY1 ADCY5																																						
GO_CAMP_METABOLIC_PROCESS											ADCY1 ADCY5																									ADCY1 PDE8B		ADCY2 PDE8B											
GO_CANONICAL_WNT_SIGNALING_PATHWAY																																								DACT1 ISL1									
GO_CARBOHYDRATE_BINDING															NPTX2 ZG16																																		
GO_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS										ACSL6 ADCY5 DPY19L2 VCAN	ADCY1 ADCY5 DPY19L2 ST6GALNAC5 VCAN													B3GAT1 CHST8																									
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS										ACSL6 ADCY5 DPY19L2 VCAN	ADCY1 ADCY5 DPY19L2 SPOCK3 ST6GALNAC5 VCAN																AADAT CHST10 CTPS1 NUP210 PDE2A ST8SIA3																						
GO_CARBOHYDRATE_HOMEOSTASIS					BAIAP3 BRSK2 KCNJ11 RFX6			BAIAP3 CRH PAX6 PTPRN STXBP5L		ADCY5 GHRL	ADCY5 PAX6 STXBP5L															CRH KCNJ11 VGF												BAIAP3 FABP5 FFAR1 GRIK5 STXBP5L VGF				BAIAP3 GHRL NEUROD1 PTPRN RFX6 VGF		CRH VGF		FFAR2 GCK PTPRN2	CRH GRIK5		
GO_CARBOHYDRATE_METABOLIC_PROCESS																								B3GAT1 CHST8			CHST10 KLB NUP210 ST8SIA3																						
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT								GIP NR4A3 SLC25A27									FABP5 NR4A3																						NR4A3 SLC25A27										
GO_CARBOHYDRATE_TRANSPORT																	FABP5 NR4A3																																
GO_CARDIAC_ATRIUM_DEVELOPMENT																																						ANK2 ISL1											
GO_CARDIAC_CELL_DEVELOPMENT		RGS4 SLC8A1						AGT RGS4 SLC8A1										AGT RGS4												PROX1 RGS4								AGT RGS4 SGCD								SGCD SLC8A1			
GO_CARDIAC_CHAMBER_DEVELOPMENT																					DNAH11 PROX1						DNAH11 PDE2A																			CPE DNAH11			
GO_CARDIAC_CHAMBER_MORPHOGENESIS																					DNAH11 PROX1															CPE DNAH11										CPE DNAH11			
GO_CARDIAC_CONDUCTION	KCNJ2 SPTBN4	KCNJ2 SLC8A1	CACNA1G FXYD6 SCN1B	ATP1A3 FXYD1 KCNJ2	CACNA1C FXYD1 FXYD6 KCNIP3 KCNJ11		HCN4 KCNIP3 KCNJ3	AGT ANK2 CACNA1C CACNA2D2 CACNB2 FXYD6 KCNJ2 KCNJ3 SCN1B SCN3B SLC8A1	ATP1A3 CACNA1G KCNE4 KCNK3							FXYD6 ITPR1		AGT CACNA1C KCNJ3		ATP1A3 CACNA1G ITPR1 KCNE4 KCNJ3	CACNA1C CACNA1G		KCNJ2 SCN3B				KCNIP3 SCN1B		CACNA1G CACNA2D2 HCN4 ITPR1 KCNH6 KCNK3	FXYD1 SCN1B	CACNA1G KCNE4 SPTBN4					CACNA2D1 CACNG4	CACNA1G KCNE4 SCN3B	AGT ANK2 ATP1A3 CACNA1C HCN4 KCNH6 KCNIP3 KCNJ3 SCN1B SPTBN4	FXYD6 HCN4 SCN3B			AGT CACNA1C CACNA1G FXYD1 KCNH2 KCNK3			AGT ATP1A3		ATP1A3 SPTBN4	AGT HCN4 ITPR1 KCNH2 KCNJ11 SCN1B SCN3B	CACNA1C CACNA2D2
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		KCNJ2 SLC8A1	CACNA1G SCN1B				HCN4 KCNJ3	ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B SLC8A1	CACNA1G KCNE4									CACNA1C KCNJ3		CACNA1G KCNE4 KCNJ3	CACNA1C CACNA1G		KCNJ2 SCN3B						CACNA1G HCN4		CACNA1G KCNE4						CACNA1G KCNE4 SCN3B	ANK2 CACNA1C HCN4 KCNJ3 SCN1B	HCN4 SCN3B			CACNA1C CACNA1G KCNH2						HCN4 KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION			CACNA1G SCN1B					ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B	CACNA1G KCNE4									CACNA1C KCNJ3		CACNA1G KCNE4 KCNJ3	CACNA1C CACNA1G		KCNJ2 SCN3B								CACNA1G KCNE4						CACNA1G KCNE4 SCN3B	ANK2 CACNA1C KCNJ3 SCN1B				CACNA1C CACNA1G KCNH2						KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_CELL_CONTRACTION			CACNA1G SCN1B				HCN4 KCNJ3	ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B	CACNA1G KCNE4		KCNE4 SGCD							CACNA1C KCNJ3		CACNA1G KCNE4 KCNJ3	CACNA1C CACNA1G		KCNJ2 SCN3B				SCN1B SGCD		CACNA1G HCN4		CACNA1G KCNE4						CACNA1G KCNE4 SCN3B	ANK2 CACNA1C HCN4 KCNJ3 SCN1B SGCD	HCN4 SCN3B			CACNA1C CACNA1G KCNH2						HCN4 KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION		RGS4 SLC8A1																AGT RGS4												DLL1 PROX1 RGS4																SGCD SLC8A1			
GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION								ANK2 KCNJ2 KCNJ3 SCN1B												KCNE4 KCNJ3																		ANK2 KCNJ3 SCN1B										KCNH2 SCN1B	
GO_CARDIAC_MUSCLE_CONTRACTION		KCNJ2 SLC8A1	CACNA1G SCN1B				HCN4 KCNJ3	ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B SLC8A1	CACNA1G KCNE4		KCNE4 SGCD							CACNA1C KCNJ3		CACNA1G KCNE4 KCNJ3	CACNA1C CACNA1G CHGA GSTM2		KCNJ2 SCN3B				SCN1B SGCD		CACNA1G HCN4		CACNA1G KCNE4						CACNA1G GSTM2 KCNE4 SCN3B	ANK2 CACNA1C CHGA HCN4 KCNJ3 SCN1B SGCD	GSTM2 HCN4 SCN3B			CACNA1C CACNA1G GSTM2 KCNH2				SGCD SLC8A1		GSTM2 HCN4 KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT																						DLL1 TP73								DLL1 PROX1 RGS4 TP73														RGS4 TP73					
GO_CARDIAC_SEPTUM_DEVELOPMENT																					DNAH11 PROX1						DNAH11 PDE2A																						
GO_CARDIAC_SEPTUM_MORPHOGENESIS																					DNAH11 PROX1																												
GO_CARDIAC_VENTRICLE_MORPHOGENESIS																																										CPE ISL1							
GO_CARDIOCYTE_DIFFERENTIATION																		AGT RGS4		DLL1 ISL1 RGS4										DLL1 PROX1 RGS4																SGCD SLC8A1			
GO_CARTILAGE_DEVELOPMENT										GHRL MMP13																																BGN GHRL SIX2							
GO_CATALYTIC_COMPLEX														DNAH11 ITPR1																																			
GO_CATECHOLAMINE_BIOSYNTHETIC_PROCESS									DDC INSM1																												DDC INSM1												
GO_CATECHOLAMINE_METABOLIC_PROCESS									DDC INSM1																												DDC INSM1												
GO_CATECHOLAMINE_SECRETION								AGT CRH			CHRNB2 STX1A				CHGA STX1A SYT5																							AGT CHGA STX1A				ADORA2A AGT CXCL12							
GO_CATENIN_COMPLEX																									CDH22 DCHS1																								
GO_CATION_CHANNEL_ACTIVITY		KCNB2 KCNJ2 KCNK17 NALCN SNAP25	ASIC1 CACNA1G KCNAB2 KCNMB2 SCN1B	GRIN2C KCNB2 KCNH7 KCNJ2 KCNK17	CACNA1C CNGA3 KCNH8 KCNIP3 KCNJ11 KCNN3 SNAP25		FAM155B GRIN2C HCN4 KCNH7 KCNIP3 KCNJ3	ASIC4 CACNA1C CACNA1E CACNA2D2 CACNB2 CHRNA5 CNGA3 CNGA4 KCNB2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNT2 NALCN SCN1B SCN3B TRPM3 UNC80	CACNA1E CACNA1G CHRNA5 KCNE4 KCNK3		CHRNA3 CHRNA5 CHRNB2 KCNC1 KCNE4 UNC80	ASIC1 KCNAB2 P2RX6					CHRNA5 KCNH3 KCNH6 TRPM3	CACNA1C CACNA1E KCNC1 KCNJ3 SNAP25	KCNAB2 KCNE4	ASIC1 CACNA1G ITPR1 KCNAB2 KCNE4 KCNJ3 KCNK17 P2RX6 UNC80	CACNA1C CACNA1E CACNA1G	ASIC1 FAM155B UNC80	KCNJ2 KCNK17 NCS1 SCN3B	KCNC1 KCNJ3		ASIC1 CNGA4 GRIN1 KCNJ11	CHRNA5 KCNIP3 SCN1B		CACNA1E CACNA1G CACNA1H CACNA2D2 HCN4 ITPR1 KCNH6 KCNK3	CACNA1H SCN1B UNC80	CACNA1G GRIK5 KCNAB2 KCNE4 SNAP25	ASIC1 KCNAB2	CACNA2D2 KCNH3	ITPR1 KCNAB2 KCNH7		CACNA2D1 CACNG4 KCNB2 KCNH7 KCNK16 KCNK17	CACNA1G KCNE4 KCNK16 SCN3B	ABCC8 ASIC1 ASIC4 CACNA1A CACNA1C CHRNA5 GRIK5 HCN4 KCNB2 KCNH3 KCNH6 KCNIP3 KCNJ3 KCNMA1 KCNMB2 KCNN3 NALCN SCN1B SNAP25 TRPM3 UNC80	ASIC1 CNGA4 FAM155B HCN4 KCNAB2 KCNH3 SCN3B TRPM3			ASIC4 CACNA1C CACNA1G CNGA3 KCNH2 KCNJ6 KCNK3 P2RX6	GRIK5 KCNH8		CACNA1B GRIK3 GRIN2C KCNA6 TRPM3			FAM155B GRIN1 HCN4 ITPR1 KCNH2 KCNJ11 P2RX6 SCN1B SCN3B	CACNA1C CACNA2D2 FAM155B UNC80
GO_CATION_CHANNEL_COMPLEX		KCNB2 KCNJ2 SNAP25 STX1A	CACNA1G KCNAB2 KCNMB2 SCN1B	GRIN2C KCNB2 KCNJ2	CACNA1C CNIH2 KCNIP3 KCNJ11 SNAP25		GRIN2C HCN4 KCNIP3 KCNJ3	CACNA1C CACNA1E CACNA2D2 CACNB2 KCNB2 KCNC1 KCNJ2 KCNJ3 SCN1B SCN3B UNC80	CACNA1E CACNA1G KCNE4		KCNC1 KCNE4 STX1A UNC80							CACNA1C CACNA1E KCNC1 KCNJ3 SNAP25	KCNAB2 KCNE4	CACNA1G CPT1C KCNAB2 KCNE4 KCNJ3 STX1A UNC80	CACNA1C CACNA1E CACNA1G	CPT1C UNC80	KCNJ2 SCN3B	KCNC1 KCNJ3		GRIN1 KCNJ11			CACNA1E CACNA1G CACNA1H CACNA2D2 HCN4	CACNA1H SCN1B UNC80	CACNA1G GRIK5 KCNAB2 KCNE4 SNAP25					CACNA2D1 CACNG4 DPP10 KCNB2	CACNA1G KCNE4 SCN3B	ABCC8 CACNA1A CACNA1C CNIH2 DPP10 GRIK5 HCN4 KCNB2 KCNIP3 KCNJ3 KCNMA1 KCNMB2 SCN1B SNAP25 STX1A UNC80	HCN4 KCNAB2 SCN3B			CACNA1C CACNA1G KCNH2 KCNJ6			CACNA1B DPP10 GRIK3 GRIN2C KCNA6	KCNA6 KCNJ6		CNIH2 CPT1C GRIN1 HCN4 KCNH2 KCNJ11 SCN1B SCN3B	CACNA1C CACNA2D2 UNC80
GO_CATION_CHLORIDE_SYMPORTER_ACTIVITY																																						SLC12A5 SLC18A1											
GO_CATION_TRANSMEMBRANE_TRANSPORT		KCNB2 KCNJ2 KCNK17 NALCN NEFL RGS4 S100A1 SLC30A8 SLC8A1 SNAP25	ASIC1 CACNA1G FXYD6 KCNAB2 KCNMB2 SCN1B SLC25A27 SLC7A2	ATP1A3 FXYD1 GRIN2C KCNB2 KCNH7 KCNJ2 KCNK17	CACNA1C CNGA3 CNIH2 FXYD1 FXYD6 KCNH8 KCNIP3 KCNJ11 KCNN3 SLC12A5 SNAP25 WNK3	ATP6V1G2 CACNA2D2	ATP6V1G2 FAM155B FGF14 GRIN2C HCN4 KCNH7 KCNIP3 KCNJ3 WNK2	AGT ANK2 ASIC4 ATP6V1G2 CACNA1C CACNA1E CACNA2D2 CACNB2 CNGA3 CNGA4 CRH FXYD6 HAP1 HECW2 KCNB2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNT2 NALCN RGS4 SCN1B SCN3B SLC25A27 SLC30A8 SLC6A17 SLC8A1 TRPM3 UNC80 WNK3	ATP1A3 ATP6V1G2 CACNA1E CACNA1G HAP1 HECW2 KCNE4 KCNK3 RGS9		HECW2 KCNC1 KCNE4 S100A1 UNC80	ASIC1 ATP6V1G2 CLCN4 KCNAB2 P2RX6 WNK3				FXYD6 ITPR1 MAPK8IP2		AGT CACNA1C CACNA1E KCNC1 KCNJ3 RGS4 SNAP25	ATP6V1G2 KCNAB2 KCNE4	ASIC1 ATP1A3 CACNA1G ITPR1 KCNAB2 KCNE4 KCNJ3 KCNK17 NEFL P2RX6 RGS4 S100A1 SLC30A8 SLC7A2 UNC80 WNK2			KCNJ2 KCNK17 NCS1 SCN3B			ASIC1 CNGA4 CRH GRIN1 KCNJ11			CACNA1E CACNA1G CACNA1H CACNA2D2 HCN4 ITPR1 KCNH6 KCNK3	CACNA1H FXYD1 RGS4 SCN1B UNC80		ASIC1 ATP6V1G2 FXYD6 KCNAB2 SLC6A17	CACNA2D2 KCNH3 NEFL SLC7A2	ITPR1 KCNAB2 KCNH7		ATP6V1G2 CACNA2D1 CACNG4 DPP10 HECW2 KCNB2 KCNH7 KCNK16 KCNK17 RGS9	CACNA1G GSTM2 KCNE4 KCNK16 SCN3B SLC12A5 SLC7A2	ABCC8 AGT ANK2 ASIC1 ASIC4 ATP1A3 ATP6V1G2 CACNA1A CACNA1C CNIH2 DPP10 FGF14 HAP1 HCN4 KCNB2 KCNH3 KCNH6 KCNIP3 KCNJ3 KCNMA1 KCNMB2 KCNN3 NALCN RGS4 S100A1 SCN1B SLC12A5 SNAP25 TRPM3 UNC80	ASIC1 CNGA4 FAM155B FXYD6 GSTM2 HAP1 HCN4 KCNAB2 KCNH3 SCN3B SLC25A27 SLC6A17 SLC7A2 TRPM3			AGT ASIC4 CACNA1C CACNA1G CNGA3 FXYD1 GSTM2 KCNH2 KCNJ6 KCNK3 P2RX6		CRH RGS4 S100A1 SCN1B	AGT ATP1A3 CACNA1B DPP10 GRIN2C KCNA6 MAPK8IP2 TRPM3			AGT CNIH2 FAM155B FGF14 GRIN1 GSTM2 HCN4 ITPR1 KCNH2 KCNJ11 P2RX6 S100A1 SCN1B SCN3B	CACNA1C CACNA2D2 FAM155B UNC80
