	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_ANION_TRANSMEMBRANE_TRANSPORT			RGS4 SLC16A12 SLC1A2 SLC38A3 SLC7A4								CLCNKA GABRE RGS4 SLC16A12 SLC38A5	AGT CLCNKA GABRE RGS4 SLC16A12 SLC38A5			AGT CLCNKA SLC16A12 SLC1A2 SLC7A4												AGT GABRE RGS4 SLC16A12			CLCNKA GABRE SLC16A12 SLC1A2 SLC38A5	AGT GABRE SLC16A12 SLC1A2 SLC38A5					GABRE SLC38A5			AGT SLC16A12 SLC1A2 SLC38A3 SLC38A5										AGT CLCNKA GABRE RGS4 SLC16A12 SLC1A2 SLC38A5										
GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY															CLCNKA SLC16A12 SLC1A2 SLC7A4																								SLC16A12 SLC1A2 SLC38A3 SLC38A5																				
GO_ANION_TRANSPORT			CPLX1 DRD2 RGS4 SLC16A12 SLC1A2 SLC38A3 SLC7A4							ADORA2A AGT PLTP					ADORA2A AGT CLCNKA PLTP SLC16A12 SLC1A2 SLC7A4																ADORA2A AGT CPLX1 GABRE PLTP SLC16A12 SLC1A2 SLC38A5							AGT CPLX1 DRD2 GABRE PLTP SLC38A3 SLC38A5 SLC6A17	AGT DRD2 SLC16A12 SLC1A2 SLC38A3 SLC38A5		CPLX1 DRD2 GABRE RGS4 SLC16A12 SLC38A5 SLC6A17									ADORA2A AGT CLCNKA CPLX1 DRD2 GABRE PLTP SLC16A12 SLC6A17									
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION												DLL1 HES6 NKD1 SFRP1																		DLL1 HEYL NKD1 SFRP1	DLL1 HEYL NKD1 SFRP1				HES6 HEYL NEUROD1 NKD1							DLL1 HEYL SFRP1			DLL1 HEYL NEUROD1 NKD1 SFRP1													DLL1 NKD1 SFRP1	
GO_ANTEROGRADE_AXONAL_TRANSPORT																																								CNIH2 KIF1A		CNIH2 KIF1A			CNIH2 KIF1A														
GO_ANTIBACTERIAL_HUMORAL_RESPONSE												LTF SPON2			LTF SPON2															LTF SPON2			LTF SPON2		LTF SPON2																								
GO_ANTIMICROBIAL_HUMORAL_RESPONSE																														CHGA LTF SPON2			CHGA LTF SPON2																										
GO_AORTA_DEVELOPMENT			PROX1 SOX4						DLL4 PDE2A		PDE2A PROX1 SOX4	PDE2A PROX1 SOX4			PDE2A PROX1 SOX4												DLL4 SOX4			PDE2A PROX1 SOX4	PDE2A PROX1 SOX4		DLL4 PDE2A SOX4				DLL4 SOX4	DLL4 PDE2A PROX1 SOX4		DLL4 PROX1	DLL4 PROX1 SOX4	DLL4 PDE2A SOX4					DLL4 PDE2A	DLL4 PROX1 SOX4		DLL4 PDE2A PROX1 SOX4									DLL4 PDE2A
GO_AORTA_MORPHOGENESIS			PROX1 SOX4								PROX1 SOX4	PROX1 SOX4			PROX1 SOX4												DLL4 SOX4			PROX1 SOX4	PROX1 SOX4		DLL4 SOX4				DLL4 SOX4	DLL4 PROX1 SOX4		DLL4 PROX1	DLL4 PROX1 SOX4	DLL4 SOX4						DLL4 PROX1 SOX4	DLL4 PROX1	DLL4 PROX1 SOX4			DLL4 SOX4						
GO_AORTIC_VALVE_DEVELOPMENT					DLL4 HEYL				DLL4 HEYL																													DLL4 HEYL				DLL4 HEYL						DLL4 HEYL					DLL4 HEYL						DLL4 HEYL
GO_APICAL_JUNCTION_COMPLEX														CDH5 JAM3																				CDH5 PMP22					CDH5 PMP22																				
GO_APICAL_PLASMA_MEMBRANE																						DLL1 SLC38A3																																					
GO_APOPTOTIC_MITOCHONDRIAL_CHANGES																																					MLLT11 TP73																						
GO_APOPTOTIC_PROCESS					ACTN3 CDH5 CSF1R DLL1 DPEP1 G0S2 GADD45G GAL LTF SH3RF3 ST18 TP73 WNT9A																												AGT AKR1B1 CDH5 EVA1A GADD45G GAL ITPRIP LTF MDK NEUROD1 NTRK1 SCG2 SH3RF3 SHF SOX4 ST18 TP73 WNT9A	AKR1B1 CDH5 DOCK8 EVA1A ITPRIP NTRK1 SH3RF3 SHF SOX4 ST18 WNT9A																ADORA2A AGT AKR1B1 CDH5 CRLF1 DOCK8 FAIM2 G0S2 GADD45G GAL MDK MLLT11 NTRK1 SOX4 TP73 WNT9A						AGT CDH5 ITPRIP LTF SOX4		CRLF1 CSF1R DLL1 DOCK8 GAL MDK MLLT11 SFRP1 SHF WNT9A	
GO_APOPTOTIC_SIGNALING_PATHWAY										ADORA2A AGT ITPRIP																																														AGT ITPRIP			
GO_APPENDAGE_MORPHOGENESIS																																		SOX4 WNT9A																									
GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS											ASRGL1 QDPR	ASRGL1 QDPR			ASRGL1 QDPR										ASRGL1 QDPR			ASRGL1 QDPR											ASRGL1 QDPR		ASRGL1 QDPR	ASRGL1 QDPR							ASRGL1 QDPR										
GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS											ASRGL1 QDPR	ASRGL1 QDPR			ASRGL1 QDPR										ASRGL1 QDPR			ASRGL1 QDPR											ASRGL1 QDPR		ASRGL1 QDPR	ASRGL1 QDPR							ASRGL1 QDPR										
GO_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																																						SLC38A3 SLC38A5	SLC38A3 SLC38A5									SLC38A3 SLC38A5					SLC38A3 SLC38A5						SLC38A3 SLC38A5
GO_AROMATIC_AMINO_ACID_TRANSPORT																																						SLC38A3 SLC38A5	SLC38A3 SLC38A5									SLC38A3 SLC38A5					SLC38A3 SLC38A5						SLC38A3 SLC38A5
GO_ARTERY_DEVELOPMENT			MDK PROX1 SOX4						DLL4 PDE2A		MDK PDE2A PROX1 SOX4	PDE2A PROX1 SOX4			PDE2A PROX1 SOX4												DLL4 MDK SOX4			PDE2A PROX1 SOX4	MDK PDE2A PROX1 SOX4		DLL4 MDK PDE2A SOX4				DLL4 SOX4	DLL4 MDK PDE2A PROX1 SOX4		DLL4 PROX1	DLL4 MDK PROX1 SOX4	DLL4 PDE2A SOX4					DLL4 MDK PDE2A	DLL4 PROX1 SOX4	DLL4 MDK PROX1	DLL4 MDK PDE2A PROX1 SOX4			DLL4 MDK SOX4					DLL4 MDK	DLL4 MDK PDE2A
GO_ARTERY_MORPHOGENESIS			MDK PROX1 SOX4								MDK PROX1 SOX4	PROX1 SOX4			PROX1 SOX4												DLL4 MDK SOX4	MDK SOX4			MDK PROX1 SOX4		DLL4 MDK SOX4		MDK PROX1		DLL4 SOX4	DLL4 MDK PROX1 SOX4		DLL4 PROX1	DLL4 MDK PROX1 SOX4	DLL4 SOX4					DLL4 MDK	DLL4 PROX1 SOX4	DLL4 MDK PROX1	DLL4 MDK PROX1 SOX4			DLL4 MDK SOX4					DLL4 MDK	DLL4 MDK
GO_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS		ASRGL1 BHMT																						ASRGL1 BHMT				ASRGL1 BHMT								ASRGL1 BHMT																							
GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY																														PGA3 PGA5			PGA3 PGA4 PGA5	PGA3 PGA4 PGA5	PGA3 PGA4 PGA5														PGA3 PGA5				PGA3 PGA4						
GO_ASSOCIATIVE_LEARNING		CHRNB2 NEUROD2							CHRNB2 NEUROD2			AGT CHRNB2 NEUROD2	CHRNB2 DRD2				AGT NEUROD2										AGT DRD2 NEUROD2	DRD2 NEUROD2		CHRNB2 DRD2 NEUROD2					DRD2 KIT			AGT CHRNB2 DRD2	AGT DRD2		CHRNB2 DRD2								AGT CHRNB2 DRD2 NEUROD2	AGT DRD2 NEUROD2			AGT CHRNB2 KIT						AGT NEUROD2
GO_ASTROCYTE_DEVELOPMENT																															ADORA2A DLL1											ADORA2A DLL1											ADORA2A DLL1						
GO_ASTROCYTE_DIFFERENTIATION								ADORA2A NKX2-2																				DLL1 NKX2-2												DLL1 NKX2-2		ADORA2A DLL1			DLL1 NKX2-2														
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY				ABCC8 KCNJ11	ABCC8 KCNJ11																												ABCC8 KCNJ11															ABCC8 KCNJ11											ABCC8 KCNJ11
GO_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY				ABCC8 KCNJ11	ABCC8 KCNJ11																												ABCC8 KCNJ11															ABCC8 KCNJ11											ABCC8 KCNJ11
GO_ATP_METABOLIC_PROCESS				ACTN3 AK5 CBFA2T3	ACTN3 AK5 AMPD3 CBFA2T3																																					ACTN3 AK5 AMPD3 CBFA2T3																	
GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT											HEYL SOX4																			HEYL SOX4	HEYL SOX4							HEYL SOX4				HEYL SOX4						HEYL SOX4					HEYL SOX4						
GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT											NTRK1 SOX4																	INSM1 SOX4		INSM1 NTRK1 SOX4	NTRK1 SOX4		INSM1 NTRK1 SOX4	NTRK1 SOX4			INSM1 SOX4	NTRK1 SOX4										INSM1 SOX4		NTRK1 SOX4			NTRK1 SOX4						
GO_AXIS_ELONGATION											NKD1 SFRP1	NKD1 SFRP1																		NKD1 SFRP1	NKD1 SFRP1														NKD1 SFRP1													NKD1 SFRP1	
GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS											NKD1 SFRP1	NKD1 SFRP1																		NKD1 SFRP1	NKD1 SFRP1														NKD1 SFRP1													NKD1 SFRP1	
GO_AXIS_SPECIFICATION																																										DLL1 SFRP1			DLL1 SFRP1													DLL1 SFRP1	
GO_AXOLEMMA					KCNJ11 SLC1A2										ADORA2A SLC1A2															KCNJ11 SLC1A2	ADORA2A KCNJ11 SLC1A2		KCNJ11 SLC1A2									ADORA2A SLC1A2						ADORA2A KCNJ11 SLC1A2											
GO_AXON			C1QL1 CD200 CPLX1 DRD2 KIF1A MAP6 SCGN SLC1A2 SYT5 TUBB3 VSTM2L	DPYSL3 KCNJ11 SCN1B SCN3A SYT5					C1QL1 DPYSL3 DSCAML1 KCNJ11 MAP6 NTRK1 STMN3 SYP TUBB3						ADORA2A DSCAML1 SCGN SLC1A2 SYP VSTM2L	NTRK1 TUBB4A	ADORA2A SYP TUBB4A					DSCAML1 MAP6 SYT5		CPLX1 DPYSL3 SYP			C1QL1 CD200 CPLX1 DRD2 DSCAML1 SCGN SYP SYT5	CD200 CPLX1 DPYSL3 DRD2 DSCAML1 MAP6 SCGN SYP		C1QL1 CPLX1 DRD2 KCNJ11 NTRK1 SLC1A2 SYT5 TUBB3 VSTM2L	ADORA2A C1QL1 CPLX1 DPYSL3 DSCAML1 KCNJ11 MAP6 NTRK1 SCGN SLC1A2 SYP SYT5 TUBB3 VSTM2L	KIF1A SCN3A	C1QL1 CPLX1 DPYSL3 DSCAML1 KCNJ11 MAP6 NTRK1 SLC1A2 TUBB4A		CPLX1 DPYSL3 DRD2 DSCAML1 MAP6 SCGN SCN3A SLC1A2 STMN3			CD200 CPLX1 DPYSL3 DRD2 NTRK1 SCN1B STMN3 SYP TUBB3 VSTM2L	DPYSL3 DRD2 DSCAML1 SCGN SLC1A2	C1QL1 CD200 KCNJ11 KIF1A SYP TUBB3 TUBB4A	CD200 CPLX1 DRD2 KCNJ11 MAP6 SCN1B SYP	ADORA2A CPLX1 KIF1A SLC1A2 SYP SYT5 TUBB3			CD200 KCNJ11 KIF1A MAP6 SCGN SYT5 TUBB3 TUBB4A VSTM2L		CPLX1 DRD2 DSCAML1 SCGN SLC1A2 STMN3 SYT5 VSTM2L	ADORA2A C1QL1 CPLX1 DPYSL3 DSCAML1 KCNJ11 MAP6 SCN1B SLC1A2 STMN3 SYT5 TUBB3	CD200 DPYSL3 DRD2 DSCAML1 MAP6 SCGN SCN1B SLC1A2 STMN3 SYP SYT5 TUBB3	ADORA2A C1QL1 CD200 CPLX1 DRD2 DSCAML1 NTRK1 SCN3A SYT5 TUBB3	SCN3A SLC1A2 SYP SYT5		ADORA2A C1QL1 CPLX1 DPYSL3 DSCAML1 MAP6 NTRK1 STMN3 SYP SYT5 TUBB3 TUBB4A		DSCAML1 SCN1B STMN3		CPLX1 DPYSL3 SYT5 TUBB3	C1QL1 KCNJ11 SCN1B STMN3 SYP SYT5 TUBB3	
GO_AXONAL_TRANSPORT																																								CNIH2 KIF1A		CNIH2 KIF1A			CNIH2 KIF1A														
GO_AXONOGENESIS_INVOLVED_IN_INNERVATION																														NPTX1 NTRK1	NPTX1 NTRK1		NPTX1 NTRK1																										
GO_AXON_DEVELOPMENT			CSF1R DRD2 JAM3 LINGO1 MAP6 SEMA6B SLITRK6 TUBB3 VASH2 VSTM2L	CHRNB2 CSF1R MATN2 NPTX1 SCN1B	CHRNB2 CSF1R EPHB3 MATN2 NPTX1 SCN1B				CHRNB2 CSF1R DSCAML1 MAP6 MATN2 NREP NTRK1 TUBB3 VASH2		CHRNB2 EPHB3 GFRA1 JAM3 LINGO1 MAP6 NTRK1 SCN1B SEMA6B SLITRK6 VASH2	CHRNB2 CSF1R GFRA1 JAM3 LINGO1 MAP6 SCN1B SEMA6B SLITRK6 TUBB3	CHRNB2 DRD2 NREP SLITRK6	CHRNB2 CSF1R GFRA1 JAM3 MATN2 NREP SLITRK6	CSF1R DSCAML1 LINGO1 MATN2 NPTX1 NREP SEMA6B VSTM2L						EPHB3 GFRA1	DSCAML1 MAP6 VASH2						DRD2 DSCAML1 EPHB3 JAM3 MAP6 MATN2 NREP SLITRK6 VASH2		CHRNB2 CSF1R DRD2 EPHB3 JAM3 LINGO1 NPTX1 NREP NTRK1 SLITRK6 TUBB3 VASH2 VSTM2L	DSCAML1 EPHB3 JAM3 LINGO1 MAP6 MATN2 NPTX1 NREP NTRK1 SLITRK6 TUBB3 VSTM2L		DSCAML1 LINGO1 MAP6 MATN2 NPTX1 NREP NTRK1 SEMA6B VASH2		CSF1R DRD2 DSCAML1 EPHB3 LINGO1 MAP6 MATN2 NPTX1 NREP SEMA6B SLITRK6 VASH2		CSF1R LINGO1 MATN2 NPTX1 SCN1B VSTM2L	CHRNB2 DRD2 EPHB3 GFRA1 LINGO1 MATN2 NREP NTRK1 SCN1B SEMA6B TUBB3 VSTM2L		CSF1R EPHB3 NREP SEMA6B TUBB3	CHRNB2 DRD2 GFRA1 MAP6 SCN1B SEMA6B	EPHB3 MATN2 NPTX1 NREP TUBB3 VASH2			JAM3 MAP6 MATN2 NPTX1 TUBB3 VSTM2L		DRD2 DSCAML1 GFRA1 LINGO1 NREP SLITRK6 VSTM2L	CSF1R DSCAML1 EPHB3 LINGO1 MAP6 NREP SCN1B SEMA6B TUBB3	CHRNB2 CSF1R DRD2 DSCAML1 EPHB3 GFRA1 JAM3 LINGO1 MAP6 MATN2 NPTX1 SCN1B SEMA6B SLITRK6 TUBB3 VASH2	DRD2 DSCAML1 GFRA1 LINGO1 NTRK1 SEMA6B SLITRK6 TUBB3		NREP SEMA6B	CHRNB2 CSF1R DSCAML1 EPHB3 GFRA1 JAM3 LINGO1 MAP6 MATN2 NREP NTRK1 TUBB3				MATN2 NREP SEMA6B TUBB3	CSF1R MATN2 SCN1B TUBB3	
GO_AXO_DENDRITIC_TRANSPORT																																								CNIH2 KIF1A		CNIH2 KIF1A			CNIH2 KIF1A														
GO_AZOLE_TRANSMEMBRANE_TRANSPORT																																						SLC38A3 SLC38A5	SLC38A3 SLC38A5									SLC38A3 SLC38A5					SLC38A3 SLC38A5						SLC38A3 SLC38A5
GO_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																																						SLC38A3 SLC38A5	SLC38A3 SLC38A5									SLC38A3 SLC38A5					SLC38A3 SLC38A5						SLC38A3 SLC38A5
GO_BASEMENT_MEMBRANE									MATN2 SMOC2						MATN2 SMOC2												SMOC2 SPARC								MATN2 SMOC2 SPARC							MATN2 SMOC2											MATN2 SMOC2 SPARC						MATN2 SMOC2
GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORT															AGT SLC7A4																																						AGT SLC7A4						
GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY			SLC38A3 SLC7A4																																			SLC38A3 SLC38A5	SLC38A3 SLC38A5									SLC38A3 SLC38A5					SLC38A3 SLC38A5 SLC7A4						SLC38A3 SLC38A5
GO_BASIC_AMINO_ACID_TRANSPORT			SLC38A3 SLC7A4												AGT SLC7A4																							AGT SLC38A3	AGT SLC38A3														AGT SLC38A3 SLC7A4						AGT SLC38A3
GO_BEHAVIOR			C1QL1 DRD2 GAL MDK SLC1A2 SLITRK6 TMOD1						C1QL1 CHRNB2 GAL GNAO1 NEUROD2 NTRK1		CHRNA3 CHRNB2 GAL GNAO1 MDK NEUROD2 NTRK1 SLITRK6	AGT C1QL1 CHRNB2 DACH1 GAL GNAO1 NEUROD2 SLITRK6	CHRNB2 DRD2 SLC1A2 SLITRK6 TMOD1	CHRNA3 CHRNB2 DACH1 SLITRK6 TMOD1			ADORA2A AGT NEUROD2			ADORA2A NEUROD2					AGT C1QL1 GAL GNAO1		AGT C1QL1 DACH1 DRD2 GAL MDK NEUROD2 SLITRK6 TMOD1			C1QL1 CHRNB2 DACH1 DRD2 GAL NEUROD2 NTRK1 SLC1A2 SLITRK6 TMOD1	ADORA2A AGT C1QL1 DACH1 GAL GNAO1 MDK NEUROD2 NTRK1 SLC1A2 SLITRK6 TMOD1		AGT C1QL1 CHRNA3 DACH1 GAL GNAO1 MDK NTRK1 SLC1A2 TMOD1	C1QL1 GNAO1 KIT NTRK1 SLC1A2				AGT CHRNA3 CHRNB2 DRD2 GAL GNAO1 MDK NTRK1 TMOD1	AGT DRD2 SLC1A2 SLITRK6 TMOD1				DACH1 MDK NEUROD2 SLITRK6	ADORA2A KIT					AGT CHRNB2 DACH1 DRD2 GNAO1 MDK NEUROD2 SLC1A2 SLITRK6 TMOD1	ADORA2A AGT C1QL1 DRD2 GAL GNAO1 MDK NEUROD2 NTRK1 SLITRK6 TMOD1	KIT SLC1A2		ADORA2A AGT C1QL1 CHRNB2 GAL GNAO1 KIT MDK NTRK1 TMOD1			AGT GNAO1 SLITRK6		C1QL1 GAL MDK NEUROD2 TMOD1	AGT DACH1 GAL MDK NEUROD2 TMOD1
GO_BEHAVIORAL_RESPONSE_TO_NICOTINE					CHRNA3 CHRNB2						CHRNA3 CHRNB2			CHRNA3 CHRNB2																								CHRNA3 CHRNB2																					
GO_BILE_ACID_BIOSYNTHETIC_PROCESS									CYP27A1 OSBPL6		OSBPL6 PROX1				CYP27A1 OSBPL6 PROX1																CYP27A1 PROX1				CYP27A1 PROX1			CYP27A1 PROX1			OSBPL6 PROX1							CYP27A1 PROX1	CYP27A1 OSBPL6 PROX1	CYP27A1 OSBPL6 PROX1			CYP27A1 OSBPL6						
GO_BILE_ACID_METABOLIC_PROCESS									CYP27A1 OSBPL6		OSBPL6 PROX1				CYP27A1 OSBPL6 PROX1																CYP27A1 PROX1				CYP27A1 KIT PROX1			CYP27A1 PROX1			OSBPL6 PROX1							CYP27A1 PROX1	CYP27A1 OSBPL6 PROX1	CYP27A1 OSBPL6 PROX1	CYP27A1 KIT		CYP27A1 KIT OSBPL6	KIT OSBPL6					
GO_BIOLOGICAL_ADHESION			ACTN3 AMBP CD200 CD99L2 COL16A1 DOCK8 JAM3 MDK PODXL2 SDK2 SFRP1 SOX4 VSTM2L	ACTN3 CDH22 CDH5 DLL1 LTF PODXL2 SCN1B SERPINI1 SOCS1	ACTN3 AMBP CDH22 CDH5 DLL1 EPHB3 LTF PODXL2 SCN1B SDK2 SOCS1						ACTN3 CDH22 DOCK8 EPHB3 IGFN1 JAM3 MAD2L2 MDK MYBPC2 NINJ1 PODXL2 SCN1B SERPINI1 SFRP1 SOCS1 SOX4				ACTN3 ADORA2A AMBP C2CD4A CDH5 COL16A1 DSCAML1 LTF SDK2 SMOC2 SOX4 SPON2 VSTM2L								CD200 CD99L2 COL16A1 NINJ1 SDK2			KIT PCDHB16	ACTN3 AMBP CD200 CD99L2 DSCAML1 EPHB3 JAM3 MDK NINJ1 PODXL2 SDK2 SFRP1 SMOC2 SOX4	ACTN3 AMBP CD200 CD99L2 COL16A1 DLL1 DOCK8 DSCAML1 EPHB3 JAM3 MDK NINJ1 PODXL2 SFRP1 SOX4		AMBP C2CD4A CD99L2 CDH22 CDH5 COL16A1 DLL1 EPHB3 IGFN1 JAM3 LRRN2 LTF NINJ1 PODXL2 SERPINI1 SFRP1 SMOC2 SOX4 SPON2 VSTM2L	ADORA2A AMBP C2CD4A CD99L2 CDH22 CDH5 COL16A1 DLL1 DSCAML1 EPHB3 IGFN1 JAM3 LRRN2 MDK NINJ1 SFRP1 SMOC2 SOX4 VSTM2L		AMBP CD99L2 CDH22 CDH5 COL16A1 DSCAML1 IGFN1 LRRN2 LTF MDK NINJ1 SDK2 SERPINI1 SOCS1 SOX4 SPON2	AMBP CDH5 DOCK8 KIT NINJ1 PCDHB16 SDK2 SERPINI1 SOX4 SPON2	CDH22 DOCK8 DSCAML1 EPHB3 KIT LRRN2 LTF MDK NINJ1 PCDHB16 SDK2 SERPINI1 SMOC2 SOCS1 SPON2	CDH22 LTF SERPINI1 SMOC2 SOX4	ACTN3 AMBP C2CD4A COL16A1 MAD2L2 SCN1B SDK2 SERPINI1 SOCS1 SOX4 SPON2 VSTM2L	AMBP C2CD4A CD200 CD99L2 CDH5 COL16A1 DOCK8 EPHB3 IGFN1 LRRN2 LTF MDK NINJ1 PODXL2 SCN1B SDK2 SERPINI1 SMOC2 SOCS1 SOX4 VSTM2L		C2CD4A CD200 CDH5 COL16A1 DLL1 EPHB3 IGFN1 LTF NINJ1 SMOC2 SOCS1	ACTN3 C2CD4A CD200 CDH5 DLL1 DOCK8 LRRN2 MAD2L2 MDK SCN1B SERPINI1 SMOC2 SOCS1 SOX4 SPON2			ADORA2A CDH22 KIT PCDHB16			C2CD4A CDH5 COL16A1 DSCAML1 LRRN2 MDK MYBPC2 SDK2 SERPINI1 SMOC2 SOCS1 SPON2 VSTM2L	ADORA2A AMBP C2CD4A CD99L2 COL16A1 DSCAML1 EPHB3 IGFN1 LRRN2 MAD2L2 MYBPC2 SCN1B SDK2 SMOC2 SOCS1 SOX4	AMBP C2CD4A CD200 CD99L2 CDH5 COL16A1 DLL1 DSCAML1 EPHB3 IGFN1 JAM3 LRRN2 LTF MDK MYBPC2 NINJ1 PCDHB16 SCN1B SDK2 SERPINI1 SPON2				ACTN3 ADORA2A AMBP C2CD4A CD99L2 CDH22 CDH5 COL16A1 DLL1 DSCAML1 EPHB3 IGFN1 JAM3 KIT LRRN2 MAD2L2 MDK NINJ1 PCDHB16 PODXL2 SDK2 SERPINI1 SMOC2 SOCS1 SOX4		DSCAML1 NINJ1 SCN1B SDK2			DLL1 DOCK8 LRRN2 MAD2L2 MDK PODXL2 SCN1B SFRP1	ACTN3 C2CD4A CD99L2 CDH22 IGFN1 LRRN2 MAD2L2 MDK NINJ1 PODXL2 SCN1B SFRP1 SMOC2 SOCS1 SPON2
GO_BLASTOCYST_DEVELOPMENT					SLC25A34 STMN3									HOPX SLC25A34													HOPX SLC25A34										SLC25A34 STMN3										HOPX STMN3		HOPX SLC25A34 STMN3					SLC25A34 STMN3					
GO_BLOOD_MICROPARTICLE															AGT AMBP IGHG1												AGT AMBP HSPA2				AGT AMBP HSPA2		AGT AMBP HSPA2	AMBP HSPA2				AGT AMBP HSPA2	AGT AMBP											AGT AMBP HSPA2			AGT AMBP HSPA2 IGHG1	AMBP IGHG1					
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS					DLL4 PPP1R16B																												DLL4 PPP1R16B				DLL4 PPP1R16B				DLL4 PPP1R16B	DLL4 PPP1R16B																	
GO_BLOOD_VESSEL_MATURATION																															CDH5 MMP2		CDH5 MMP2	CDH5 MMP2				CDH5 MMP2	CDH5 MMP2		CDH5 MMP2						CDH5 MMP2						CDH5 MMP2						
GO_BLOOD_VESSEL_MORPHOGENESIS			ENPP2 JAM3 MDK MMP2 PROX1 SFRP1 SOX4 SPARC VASH2								ENPP2 EPHB3 FLT1 JAM3 MDK PROX1 SFRP1 SOX4 VASH2	AGT DLL1 ENPP2 JAM3 PPP1R16B PROX1 SFRP1 SOX4 SPARC			AGT CDH5 FLT1 PPP1R16B PROX1 SMOC2 SOX4												AGT DLL4 ENPP2 EPHB3 FLT1 JAM3 MDK SCG2 SFRP1 SMOC2 SOX4 SPARC	DLL1 ENPP2 EPHB3 JAM3 MDK MMP2 PPP1R16B SCG2 SFRP1 SOX4 SPARC VASH2		CDH5 DLL1 ENPP2 EPHB3 FLT1 JAM3 PROX1 SCG2 SFRP1 SMOC2 SOX4 SPARC VASH2	AGT CDH5 DLL1 EPHB3 FLT1 JAM3 MDK MMP2 PROX1 SCG2 SFRP1 SMOC2 SOX4		AGT CDH5 DLL4 FLT1 MDK MMP2 PPP1R16B SCG2 SOX4 VASH2	CDH5 MMP2 PPP1R16B SOX4 VASH2	ENPP2 EPHB3 FLT1 MDK MMP2 PPP1R16B PROX1 SCG2 SMOC2 SPARC VASH2			AGT CDH5 DLL4 EPHB3 MDK MMP2 PROX1 SMOC2 SOX4		CDH5 DLL1 DLL4 EPHB3 PROX1 SMOC2	CDH5 DLL1 DLL4 FLT1 MDK MMP2 PPP1R16B PROX1 SMOC2 SOX4	DLL1 DLL4 EPHB3 FLT1 MMP2 PPP1R16B SFRP1 SMOC2 SOX4 VASH2							AGT CDH5 DLL1 DLL4 ENPP2 EPHB3 FLT1 JAM3 MDK PROX1 SPARC VASH2				AGT CDH5 DLL1 DLL4 EPHB3 FLT1 JAM3 MDK MMP2 SMOC2 SOX4 SPARC			AGT CDH5 PPP1R16B SOX4		DLL1 DLL4 MDK MMP2 SFRP1	
GO_BLOOD_VESSEL_REMODELING																											AGT DLL4						AGT DLL4					AGT DLL4											AGT DLL4	AGT DLL4			AGT DLL4						AGT DLL4
GO_BODY_MORPHOGENESIS																															CRISPLD2 MMP2		CRISPLD2 MMP2	CRISPLD2 MMP2	CRISPLD2 MMP2			CRISPLD2 MMP2	CRISPLD2 MMP2														CRISPLD2 MMP2						
GO_BONE_CELL_DEVELOPMENT																																			KIT LTF																								
GO_BONE_REMODELING			CSF1R MDK SFRP1																								MDK SFRP1																															CSF1R MDK SFRP1	MDK SFRP1
GO_BONE_TRABECULA_FORMATION			MMP2 SFRP1																									MMP2 SFRP1			MMP2 SFRP1											MMP2 SFRP1			MMP2 SFRP1													MMP2 SFRP1	
GO_BONE_TRABECULA_MORPHOGENESIS			MMP2 SFRP1																									MMP2 SFRP1			MMP2 SFRP1											MMP2 SFRP1			MMP2 SFRP1													MMP2 SFRP1	
GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS																											DLL4 MDK						DLL4 MDK					DLL4 MDK			DLL4 MDK						DLL4 MDK		DLL4 MDK	DLL4 MDK			DLL4 MDK					DLL4 MDK	DLL4 MDK
