	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_ACTIVATION_OF_GTPASE_ACTIVITY																										ARHGAP24 SGSM1															ARHGAP24 SGSM1																										ARHGAP24 SGSM1					
GO_ACTIVATION_OF_MAPK_ACTIVITY															AGT GHRL MAP3K12 MAPK10								AGT MAP3K12									KIT PAK3						AGT RET TP73	KIT MAP3K12 MAPK10 RET	GHRL KIT MAP3K12 MAPK10 PAK3 TP73																					MAP3K12 RET	AGT GHRL KIT MAPK10 RET TP73										
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY																															AGT AVPR1B					AGT AVPR1B NTRK2				AVPR1B NTRK2				AGT AVPR1B NTRK2	AGT NTRK2		AVPR1B NTRK2												AGT NTRK2			AGT AVPR1B NTRK2										
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY				ADCY1 ADCY5 CCDC88A CDK5R1 PAK3 PAK6 TP73	ADCY1 ADCY5 CCDC88A CDK5R1 CHRNA3 PAK6 TP73										AGT GHRL MAP3K12 MAPK10		ADCY1 ADCY2 ADCY5 AGT CCDC88A CDK5R1 GHRL MAP3K12 PAK6 RET						AGT CDK5R1 MAP3K12						ADCY1 ADCY2 ADCY5 CCDC88A MAP3K12			CARTPT KIT PAK3						ADCY2 AGT CHRNA3 RET TP73	ADCY2 ADCY5 KIT MAP3K12 MAPK10 RET	ADCY5 CCDC88A CDK5R1 GHRL KIT MAP3K12 MAPK10 PAK3 PAK6 TP73						ADCY1 ADCY5 CHRNA3 MAPK10 PAK6							CCDC88A CDK5R1 CHRNA3 GHRL MAP3K12 PAK6 RET TP73					ADCY1 ADCY2 AGT CARTPT CCDC88A CDK5R1 MAP3K12 MAPK10 PAK6 RET TP73		CARTPT KIT		ADCY1 ADCY2 ADCY5 AGT CARTPT CCDC88A CDK5R1 GHRL KIT MAPK10 PAK6 RET TP73		ADCY5 CCDC88A PAK6 TP73								
GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY				ADCY1 ADCY5	ADCY1 ADCY5												ADCY1 ADCY2 ADCY5	ADCY1 ADCY5		ADCY1 ADCY5	ADCY1 ADCY2 ADCY5								ADCY1 ADCY2 ADCY5				ADCY2 ADCY5	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5				ADCY2 ADCY5					ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5					ADCY1 ADCY2					ADCY1 ADCY5		ADCY1 ADCY2				ADCY1 ADCY2 ADCY5										
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY					ABCC8 ATP1A3 CLCN4 KCNJ11																					ABCC4 CLCN4 SLC26A7										ABCC4 ATP1A3 ATP6V1G2 CLCN4 KCNJ11 SLC12A5 SLC18A1 SLC8A1												ABCC4 ATP1A3 ATP6V1G2 SLC12A5 SLC18A1 SLC8A1									ABCC4 ABCC8 ATP1A3 ATP6V1G2 KCNJ11 SLC12A5				ATP1A3 ATP6V1G2							ATP1A3 ATP6V1G2 KCNJ11 SLC12A5				ATP6V1G2 CLCN4
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																										ABCC4 CLCN4 SLC26A7																							ATP6V1G2 SLC6A17 SLC8A1																							ATP6V1G2 CLCN4
GO_ACTIVIN_RECEPTOR_BINDING			CFC1 CFC1B												CFC1 CFC1B	CFC1 CFC1B	CFC1 CFC1B																CFC1 CFC1B	CFC1 CFC1B				CFC1 CFC1B	CFC1 CFC1B											CFC1 CFC1B	CFC1 CFC1B							CFC1 CFC1B	CFC1 CFC1B											CFC1 CFC1B		
GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY															CFC1 CFC1B																							CFC1 CFC1B	CFC1 CFC1B											CFC1 CFC1B	CFC1 CFC1B																			CFC1 CFC1B		
GO_ACTOMYOSIN																				LIMCH1 PGM5 STX1A																															LIMCH1 PGM5																					
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION			LIMCH1 PROX1 SFRP1 TMEFF2 TMOD1 TMOD2											CCDC88A CIT EVL LIMCH1 PPM1E TMOD2			CCDC88A LIMCH1 PGM5 PPM1E PROX1 SFRP1 TMOD2	CCDC88A CIT PPM1E PROX1 SFRP1 TMEFF2 TMOD2	CIT PGM5 PPM1E TMOD1 TMOD2	EVL LIMCH1 PGM5 TMOD1 TMOD2	CIT PPM1E PROX1 TAC1 TMEFF2 TMOD1								CCDC88A EVL LIMCH1 PPM1E		CCDC88A CIT EVL PGM5 TMEFF2		LIMCH1 PGM5 PPM1E SFRP1 TAC1 TMOD1	CCDC88A CIT EVL PPM1E SFRP1 TMOD1		CIT EVL PGM5 PROX1 SFRP1 TMEFF2 TMOD1 TMOD2				CCDC88A CIT EVL LIMCH1 PROX1 TMEFF2					PGM5 PPM1E TMEFF2 TMOD1			CIT PGM5 PPM1E SFRP1 TMOD1			CIT LIMCH1 PGM5 PPM1E					CIT EVL PGM5 PPM1E TAC1 TMOD2	EVL LIMCH1 PGM5 PPM1E PROX1 TMOD1 TMOD2	CCDC88A CIT EVL LIMCH1 PPM1E PROX1 TAC1 TMEFF2 TMOD1 TMOD2	CCDC88A CIT LIMCH1 PGM5 PROX1 TMOD1								CIT EVL PGM5 PROX1 TMOD1			CIT LIMCH1 SFRP1 TMOD1 TMOD2		
GO_ACUTE_INFLAMMATORY_RESPONSE								FFAR3 TAC1													C2CD4A FFAR2 FFAR3 TAC1																					C2CD4A C2CD4B FFAR2													FFAR3 TAC1			C2CD4A C2CD4B FFAR2 FFAR3 TAC1		FFAR3 TAC1							C2CD4A FFAR2					
GO_ACYLGLYCEROL_HOMEOSTASIS																GIP LIPC SLC25A27		LIPC SLC25A27	GIP LIPC	GIP SLC25A27														GIP LIPC SLC25A27										GIP LIPC SLC25A27		GIP LIPC	GIP LIPC	LIPC SLC25A27										GIP LIPC SLC25A27				GIP LIPC SLC25A27										
GO_ADAPTIVE_THERMOGENESIS															GHRL SCT																																																									
GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY																	ADCY5 GNG2			ADCY5 GNG2									ADCY5 GNG2				ADCY5 GNG2		ADCY5 GNG2												ADCY5 GNG2	ADCY5 GNG2																								
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY			ADCY1 APLP1 GNG2 GPR119 UCN3												ADORA2A GPR119		ADCY1 ADCY2 ADCY5 APLP1 GNG2 UCN3			ADCY1 ADCY5 GNG2	ADCY1 ADCY2 ADCY5 ADORA2A UCN3								ADCY1 ADCY2 ADCY5 ADORA2A GNG2				ADCY2 ADCY5 APLP1 GNG2 GPR119 UCN3		ADCY1 ADCY2 ADCY5 APLP1 CHGA GNG2			ADCY2 APLP1 CHGA								ADCY1 ADCY5 APLP1 UCN3					ADCY1 ADCY2 GNG2				CHGA GPR119			ADCY1 ADCY2 APLP1 CHGA GNG2 UCN3	ADCY1 ADORA2A APLP1 GNG2 UCN3			ADCY1 ADCY2 ADCY5 ADORA2A APLP1 CHGA										
GO_ADENYLATE_CYCLASE_ACTIVITY				ADCY1 ADCY5	ADCY1 ADCY5												ADCY1 ADCY2 ADCY5	ADCY1 ADCY5		ADCY1 ADCY5	ADCY1 ADCY2 ADCY5								ADCY1 ADCY2 ADCY5				ADCY2 ADCY5	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5				ADCY2 ADCY5					ADCY1 ADCY2 ADCY5	ADCY2 ADCY5	ADCY1 ADCY5					ADCY1 ADCY2					ADCY1 ADCY5		ADCY1 ADCY2				ADCY1 ADCY2 ADCY5										
GO_ADENYLATE_CYCLASE_BINDING																	ADCY2 ADCY5				ADCY2 ADCY5								ADCY2 ADCY5				ADCY2 ADCY5		ADCY2 ADCY5				ADCY2 ADCY5					ADCY2 ADCY5	ADCY2 ADCY5																	ADCY2 ADCY5										
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY				ADCY1 ADCY5 GRIK3													ADCY1 ADCY2 ADCY5 CHRM4 GRIK3 PDE2A		ADCY5 SSTR2		ADCY1 ADCY2 ADCY5 FFAR3 PDE2A								ADCY1 ADCY2 ADCY5 PDE2A				ADCY2 ADCY5 CHRM4 FFAR3	ADCY1 ADCY2 CHRM4 SSTR2	ADCY1 ADCY2 ADCY5 CHRM4 PDE2A	ADCY1 CHRM4 FFAR3 PDE2A	FFAR3 GRIK3	ADCY2 PDE2A SSTR2	ADCY2 ADCY5					ADCY1 ADCY2 ADCY5 CHRM4 PDE2A				ADCY5 CHRM4 FFAR3 PDE2A			ADCY1 ADCY2 CHRM4				FFAR3 GRIK3	ADCY1 ADCY5 CHRM4 FFAR3 PDE2A		ADCY1 ADCY2 CHRM4 FFAR3 GRIK3 SSTR2		FFAR3 GRIK3		ADCY1 ADCY2 ADCY5 CHRM4				FFAR3 GRIK3				ADCY5 CHRM4 PDE2A		
GO_ADENYL_NUCLEOTIDE_BINDING		ABCC4 AK5 AKT3 BRSK2 CAMKV CLCN4 FIGNL2 KIF5A MAP3K12 NTRK2 PRKCG RPS6KL1 SPEG STARD9 TTLL7	ABCC8 ACSL6 ADCY1 AKT3 BRSK2 CACNA1B CAMK1 CAMK2B CTPS1 DGKB DNAH14 ENTPD1 EPHA4 FIGNL2 HSPA6 KIF1A KIF5A KSR2 MYO3A PAK3 PAK6 PRKCG RPS6KL1 SYN1 TTLL10 TTLL6 UBE2QL1	ABCC4 ABCC8 ADCY1 ADCY5 AK5 BRSK2 CAMK1 CAMK2B DGKB DNAH14 GCK HCN4 KCNJ11 KSR2 MAPK4 MYO3A NEK10 NTRK2 PAK3 PAK6 TTLL6 WNK2	ABCC8 ADCY1 ADCY5 AK5 ATP1A3 BRSK2 CAMK1 CAMK2B CLCN4 DGKB GCK HSPA12A KCNJ11 KIF19 KSR2 MAPK4 MYO3A NTRK2 PAK6 TTLL6 WNK2							CLCN4 DGKB ENTPD1		ABCC4 ACSS3 ATP1A3 BRSK1 BRSK2 CAMK1 CHD5 CIT CNGA4 CTPS1 EPHA4 HSPA12A INSRR KCNJ11 KIF19 KSR2 MYO3A P2RX6 PDE2A PRKCG RAPGEF4 SPEG STARD9 SYN1 TTLL7 WNK3		ABCC8 ACSL6 ACSS3 AK5 CACNA1B CAMK1 CAMK2B CAMKV CHD5 CIT CTPS1 DGKB DNAH11 DNAH14 ENTPD1 EPHA4 FIGNL2 GCK HCN4 HSPA12A HSPA6 KIF5A KIF5C KSR2 MAST1 NEK10 P2RX6 PAK6 PDE2A PRKCG RET SPEG STARD9 SYN1 TTLL10 TTLL6 WNK2 WNK3	ABCC8 ACSL6 ACSS3 ADCY1 ADCY2 ADCY5 AK5 AKT3 ATP1A3 BRSK1 BRSK2 CHD5 CNGA4 DNAH11 ENTPD1 FIGNL2 GCK HCN4 HSPA6 KCNT2 KIF19 KIF5A KSR2 MAP3K12 MAST1 MYO3A NAV3 P2RX6 PAK6 PDE2A PRKCG RAPGEF4 RET SPEG STARD9 SYN1 TTLL10 TTLL6 WNK2 WNK3	ABCC4 ADCY1 ADCY5 ATP1A3 BRSK2 CHD5 CIT DGKB DNAH11 ENTPD1 EPHA4 HCN4 HSPA12A HSPA6 KCNT2 KIF5A KSR2 MAP3K12 MAPK10 MAPK4 MYO3A NEK10 NTRK2 PAK6 STARD9 TTLL7 UBE2QL1 WNK2	ABCC4 ACSL6 ADCY5 CIT DNAH11 EPHA4 HSPA6 KSR2 MAP3K12 NEK10 NTRK2 TTLL6 TTLL7 WNK2	ADCY1 ADCY5 AK5 DGKB DNAH11 FIGNL2 GCK HSPA6 KSR2 MAP3K12 NAIP NAV3 NEK10 STARD9 TTLL6 TTLL7 WNK2	ABCC8 ACSL6 ADCY1 ADCY2 ADCY5 AKT3 ATP1A3 BRSK1 CAMKV CHD5 CIT CLCN4 CNGA4 CTPS1 DGKB DNAH14 EPHA4 FIGNL2 GCK HSPA12A HSPA6 KCNT2 KIF5A KIF5C KSR2 MAPK10 MAST1 P2RX6 PAK6 PDE2A SPEG TTLL6 TTLL7 UBE2QL1 WNK2 WNK3		BRSK1 DNAH14 FIGNL2 HSPA12A MAP3K12 PRKCG STARD9 SYN1 WNK3				ACSS3 ADCY1 BRSK2 KCNT2 MAP3K12 NAIP NAV3 P2RX6 PRKCG RPS6KL1 TTLL6	ABCC4 CACNA1B DNAH11 ENTPD1 MAST1 NAIP NAV3 STARD9 UBE2QL1 WNK2	ABCC4 ACSS3 ADCY1 ADCY2 ADCY5 AK5 AKT3 BRSK1 CNGA4 DGKB DNAH14 HCN4 HSPA6 INSRR KIF5A KSR2 MAP3K12 MYO3A NAV3 NEK10 NTRK2 PDE2A RAPGEF4 TTLL10 TTLL7				ABCC4 ABCC8 ACSL6 ADCY2 ADCY5 AK5 AKT3 CACNA1B CAMK1 CNGA4 DNAH11 DNAH14 EPHA4 FIGNL2 GCK HSPA6 KIF5A KIF5C KSR2 MYO3A NAV3 NEK10 P2RX6 PAK3 PAK6 RAPGEF4 RPS6KL1 STARD9 SYN1 TTLL10 TTLL7 UBE2QL1	ABCC4 ABCC8 ACSL6 ADCY1 ADCY2 AKT3 ATP1A3 BRSK2 CAMK1 CAMK2B CIT CNGA4 CTPS1 DGKB DNAH11 EPHA4 FIGNL2 HCN4 HSPA12A HSPA6 KIF5A KSR2 MAP3K12 MYO3A NAIP NAV3 NEK10 P2RX6 PAK6 RAPGEF4 RPS6KL1 STARD9 SYN1 TTLL10 TTLL6 TTLL7 WNK2	ABCC4 ACSL6 ACSS3 ADCY1 ADCY2 ADCY5 AKT3 BRSK1 BRSK2 CHD5 CLCN4 CNGA4 DNAH11 DNAH14 FIGNL2 GCK HSPA6 INSRR KCNJ11 KIF5A MAST1 MYO3A NEK10 NTRK2 P2RX6 PDE2A RAPGEF4 RPS6KL1 SPEG STARD9 SYN1 TTLL10 TTLL6 TTLL7 WNK2	ABCC4 ADCY1 AKT3 ATP1A3 CHD5 CIT CLCN4 CNGA4 DNAH11 DNAH14 EPHA4 GCK HCN4 HSPA12A HSPA6 INSRR KCNJ11 KCNT2 KIF5A KSR2 MAP3K12 MAPK10 MAST1 MYO3A NAV3 NTRK2 PAK3 PAK6 PDE2A RAPGEF4 RPS6KL1 SPEG SYN1 TTLL10 TTLL6 TTLL7 WNK2		ABCC8 ACSL6 ADCY2 CAMK2B CHD5 FIGNL2 GCK HSPA12A INSRR KCNJ11 KIF19 KIF5A NEK10 P2RX6 PDE2A RAPGEF4 RET STARD9 TTLL7	ABCC4 ACSL6 ADCY2 ADCY5 CHD5 CIT FIGNL2 KIT KSR2 MAP3K12 MAPK10 NAIP NAV3 NEK10 P2RX6 RET STARD9	ABCC8 ACSL6 ADCY5 AK5 AKT3 ATP1A3 BRSK2 CAMK1 CAMK2B CAMKV CIT CTPS1 DGKB DNAH11 DNAH14 ENTPD1 EPHA4 KIF19 KIT KSR2 MAP3K12 MAPK10 MAPK4 NAIP NAV3 NEK10 NTRK2 P2RX6 PAK3 PAK6 TTLL7	ABCC4 ADCY1 BRSK1 EPHA4 HSPA12A KIF5A MAPK10 NEK10 NTRK2 WNK2			ACSL6 ACSS3 ADCY1 ADCY2 ADCY5 AKT3 ATP1A3 BRSK1 BRSK2 CACNA1B CAMK1 CAMK2B CIT CTPS1 DNAH11 EPHA4 FIGNL2 HSPA12A HSPA6 INSRR KIF5A MAP3K12 MAPK10 MAST1 NAIP NAV3 NTRK2 P2RX6 PDE2A PRKCG RAPGEF4 SPEG STARD9 TTLL10 TTLL6 TTLL7 WNK3			ABCC4 ACSS3 ADCY5 AK5 AKT3 ATP1A3 BRSK2 DGKB DNAH14 HCN4 HSPA6 KCNJ11 KIF19 KSR2 MAP3K12 MAPK10 MYO3A NEK10 NTRK2 P2RX6 PAK6 RAPGEF4 RET SPEG STARD9 TTLL6 TTLL7	ABCC4 ACSS3 ADCY5 AK5 ATP1A3 BRSK1 BRSK2 CAMKV CIT CTPS1 DGKB ENTPD1 EPHA4 FIGNL2 HSPA12A KIF1A KSR2 MAPK10 NAV3 NEK10 NTRK2 PDE2A RPS6KL1 SYN1 TTLL6 WNK2			ABCC4 ADCY1 ADCY2 AK5 CIT CLCN4 CNGA4 DGKB DNAH11 HSPA12A KIF5A MAPK10 NTRK2 TTLL6 WNK2		ACSL6 AK5 ATP1A3 BRSK2 CAMK2B CAMKV CLCN4 CNGA4 DGKB DNAH11 EPHA4 GCK HCN4 HSPA12A INSRR KCNJ11 KIF1A MAP3K12 MAPK4 MAST1 NAV3 NEK10 P2RX6 PAK6 PDE2A PRKCG RAPGEF4 RET SPEG TTLL10 TTLL6 TTLL7 WNK2			ACSL6 ADCY1 ADCY5 AK5 AKT3 ATP1A3 BRSK2 CACNA1B CHD5 CIT CNGA4 DGKB DNAH11 DNAH14 ENTPD1 EPHA4 GCK HSPA12A KCNT2 KIF5A KSR2 MAPK10 MYO3A NAIP NEK10 NTRK2 PAK6 PDE2A PRKCG RAPGEF4 SPEG STARD9 TTLL6 TTLL7	ABCC4 ABCC8 ACSS3 ADCY5 ATP1A3 BRSK1 BRSK2 CACNA1B CAMK1 CAMK2B CAMKV CHD5 CNGA4 CTPS1 DGKB DNAH14 ENTPD1 EPHA4 FIGNL2 HCN4 HSPA12A KCNJ11 KIF19 KIF5C KSR2 MAP3K12 MAPK10 MAPK4 MAST1 NEK10 NTRK2 PAK6 PRKCG RET SPEG SYN1 TTLL10 TTLL7 WNK2	ABCC4 ABCC8 ACSL6 ACSS3 ADCY1 ADCY2 AK5 AKT3 ATP1A3 BRSK1 BRSK2 CAMKV CHD5 CIT CLCN4 CNGA4 CTPS1 DGKB DNAH11 DNAH14 FIGNL2 HCN4 HSPA12A HSPA6 KIF19 KIF5A MAP3K12 MAPK10 MAPK4 MYO3A NAV3 PAK6 RAPGEF4 RET RPS6KL1 SPEG STARD9 TTLL10 TTLL6 UBE2QL1 WNK2	ABCC4 ACSS3 ADCY1 AK5 AKT3 CAMKV CHD5 CIT CNGA4 DNAH14 ENTPD1 GCK HCN4 KCNT2 NAIP NAV3 NTRK2 P2RX6 PDE2A RAPGEF4 RET SPEG STARD9 SYN1 TTLL10 TTLL6 TTLL7 WNK3		ATP1A3 BRSK2 CTPS1 EPHA4 KIF5A MAP3K12 MYO3A P2RX6 RET	ABCC4 ADCY1 ADCY2 ADCY5 AK5 ATP1A3 BRSK1 CAMK1 CNGA4 CTPS1 DNAH11 DNAH14 EPHA4 FIGNL2 GCK HSPA12A HSPA6 INSRR KIF19 KIT KSR2 MAPK10 MAPK4 MAST1 MYO3A NAV3 NEK10 NTRK2 P2RX6 PAK6 PRKCG RET RPS6KL1 SPEG STARD9 SYN1 WNK2					AK5 ATP1A3 CIT DGKB DNAH11 GCK KIF5A MAP3K12 MAPK10 NAIP NAV3 NEK10 PAK6 RAPGEF4			ABCC4 ABCC8 ACSL6 ACSS3 ADCY5 AK5 CAMK1 CAMK2B CIT CNGA4 CTPS1 DNAH11 ENTPD1 EPHA4 FIGNL2 HCN4 HSPA6 KCNJ11 MAP3K12 MAPK4 NAV3 P2RX6 PAK6 PDE2A PRKCG RAPGEF4 RET SPEG SYN1 TTLL10 TTLL6 TTLL7 WNK3		
GO_ADHERENS_JUNCTION		ARHGAP24 DCHS1 IGSF21 SPTBN4	ARHGAP24 DCHS1 EPHA4 IGSF21 SYNM	ARHGAP24 CDH22 DCHS1 DLL1	CDH22 DCHS1 DLL1 SPTBN4 SYNM									ARHGAP24 CDH22 CDHR3 EPHA4 LIN7A SPTBN4 SYNM WNK3	CDHR3 DCHS1 SPTBN4	CDH22 CDHR3 DCHS1 EPHA4 IGSF21 LIN7A SPTBN4 SYNM WNK3	CDHR3 DCHS1 DLL1 IGSF21 LIN7A PGM5 SPTBN4 SYNM WNK3		ARHGAP24 EPHA4 IGSF21 PGM5 SYNM		CDHR3 EPHA4 IGSF21 SPTBN4 WNK3					ARHGAP24 CDHR3 LIN7A		ARHGAP24 CDHR3 IGSF21 PGM5	ARHGAP24 DCHS1 IGSF21 LIN7A		ARHGAP24 PGM5 SPTBN4 SYNM		ARHGAP24 CDHR3 EPHA4 IGSF21 LIN7A PGM5 SPTBN4 SYNM		CDH22 CDHR3 DCHS1 DLL1 IGSF21 LIN7A PGM5	ARHGAP24 CDH22 CDHR3 DCHS1 DLL1 EPHA4 IGSF21 PGM5				CDH22 CDHR3 DCHS1 EPHA4 SPTBN4 SYNM	ARHGAP24 CDH22 DCHS1 EPHA4			ARHGAP24 CDHR3 EPHA4 IGSF21 SPTBN4 SYNM WNK3	DCHS1 EPHA4 IGSF21 PGM5 SPTBN4			DLL1 EPHA4 IGSF21 LIN7A PGM5 SPTBN4 SYNM		ARHGAP24 CDHR3 LIN7A	ARHGAP24 CDHR3 DCHS1 PGM5		CDH22 DLL1 EPHA4 IGSF21 LIN7A SPTBN4			ARHGAP24 CDHR3 EPHA4 PGM5 SPTBN4	DCHS1 EPHA4 LIN7A PGM5 SYNM	ARHGAP24 CDHR3 DCHS1 DLL1 IGSF21 LIN7A SPTBN4 SYNM	ARHGAP24 CDH22 CDHR3 IGSF21 LIN7A PGM5 SYNM WNK3			ARHGAP24 CDH22 CDHR3 DCHS1 DLL1 EPHA4 SYNM		ARHGAP24 EPHA4			ARHGAP24 CDH22 CDHR3 PGM5	CDHR3 DLL1 SPTBN4		CDH22 EPHA4 SYNM WNK3		
GO_ADHERENS_JUNCTION_ORGANIZATION			DCHS1 EPHA4 JAM3	CADM2 CADM3 CDH22 DCHS1	CADM3 CDH22 DCHS1									CADM2 CDH22 CDHR3 EPHA4	CADM2 CADM3 CDHR3 DCHS1	CDH22 CDHR3 DCHS1 EPHA4 JAM3					CADM2 CDHR3 EPHA4					CADM2 CDHR3		CADM2 CDHR3	DCHS1 JAM3				CADM2 CDHR3 EPHA4 JAM3	CADM2 EPHA4 JAM3	CADM2 CADM3 CDH22 CDHR3 DCHS1 JAM3	CADM2 CADM3 CDH22 CDHR3 DCHS1 EPHA4 JAM3				CADM2 CADM3 CDH22 CDHR3 DCHS1 EPHA4	CADM2 CDH22 DCHS1 EPHA4			CADM2 CDHR3 EPHA4	CADM2 DCHS1 EPHA4					CADM2 CDHR3	CDHR3 DCHS1		CDH22 EPHA4 JAM3				CADM2 DCHS1 EPHA4	CADM2 CDHR3 DCHS1 JAM3				CDH22 CDHR3 DCHS1 EPHA4 JAM3	CADM2 CADM3				CADM2 CDH22 CDHR3	CADM2 CDHR3		CADM3 CDH22 EPHA4		
GO_ADRENAL_GLAND_DEVELOPMENT																	ASCL1 CRH DKK3	CRH INSM1																DKK3 INSM1	CRH DKK3 INSM1	CRH DKK3		CRH DKK3 INSM1		DKK3 INSM1		CRH INSM1		CRH DKK3			ASCL1 CRH						DKK3 INSM1					DKK3 INSM1												CRH DKK3		
GO_ADRENERGIC_RECEPTOR_BINDING			APLP1 UCHL1													APLP1 UCHL1	APLP1 UCHL1																													APLP1 UCHL1	APLP1 UCHL1									APLP1 UCHL1		APLP1 UCHL1				APLP1 UCHL1										
GO_ADULT_BEHAVIOR	CARTPT CHL1 GABRG2 GRIN1 PCDH17	CHRNB2 NPY PBX3 SDK1 SPTBN4	EPHA4 SEZ6 SEZ6L TMOD1 UCHL1 UNC79	CHRNB2 NR4A3 SDK1	CHRNA3 CHRNB2 NR4A3 SPTBN4			CXCL12 PCDH17 SEZ6L			CHRNA3 UCHL1			CARTPT CHRNA5 CHRNB2 EFNB3 EPHA4 NR4A3 PBX3 SPTBN4 UNC79	GHRL SPTBN4	CHRNA3 CHRNA5 CHRNB2 EFNB3 EPHA4 GABRG2 GHRL GIP NR4A3 SPTBN4 UCHL1 UNC79	BRS3 CHRNA5 CHRNB2 EFNB3 GABRG2 GHRL GIP NR4A3 PBX3 PCDH17 SEZ6 SPTBN4 UCHL1 UNC79	BRS3 CHRNA5 EPHA4 GABRG2 GHRL NR4A3 PBX3 PCDH17 SDK1 SEZ6 SEZ6L	CHRNB2 EPHA4 GABRG2 GHRL GIP SDK1 TMOD1	CHRNA3 CHRNA5 CHRNB2 GIP SDK1 SEZ6L TMOD1	CHL1 CHRNA5 EPHA4 GHRL NR4A3 PCDH17 SEZ6 SEZ6L SPTBN4 TMOD1		BRS3 SDK1	CARTPT EFNB3		CHRNA3 UCHL1	CHRNA5 PBX3		CHRNA5 EFNB3 NR4A3 PBX3 SDK1		NPY PBX3 PCDH17 SEZ6L SPTBN4	CARTPT CXCL12 PCDH17	CARTPT EPHA4 GIP PBX3 PCDH17 SEZ6L SPTBN4 TMOD1 UNC79	EPHA4 GIP PBX3 SDK1 SEZ6L TMOD1 UNC79	CHRNA5 CHRNB2 EFNB3 GIP NPY PBX3 SDK1 SEZ6L TMOD1 UNC79	BRS3 CARTPT EFNB3 EPHA4 NPY PBX3 PCDH17 SEZ6 SEZ6L TMOD1 UNC79	CHRNA3 NPY PCDH17 UCHL1	BRS3 CHRNA3 NR4A3 SEZ6L TMOD1		CHL1 CXCL12 EFNB3 EPHA4 GHRL NR4A3 SDK1 SEZ6 SPTBN4	CHL1 EPHA4 SDK1	GRIN1 NR4A3 SEZ6	CARTPT NPY PCDH17	CHRNA3 CHRNA5 CHRNB2 CXCL12 EFNB3 EPHA4 GIP GRIN1 NPY PBX3 PCDH17 SDK1 SPTBN4 TMOD1	CARTPT CHL1 EPHA4 PBX3 PCDH17 SDK1 SPTBN4 TMOD1	BRS3 CHRNA3 EFNB3 GIP SDK1 UCHL1	BRS3 CHL1 CHRNB2 CXCL12 EFNB3 GIP GRIN1 NPY PBX3 SEZ6 SPTBN4 UCHL1 UNC79	BRS3 CHRNA3 EPHA4 NPY PBX3 SDK1 SPTBN4 TMOD1 UCHL1 UNC79	EPHA4 UNC79	BRS3 PBX3 SEZ6			CHRNA3 EFNB3 EPHA4 GHRL GRIN1 NR4A3 PBX3 SDK1 SEZ6L SPTBN4 TMOD1		CARTPT GABRG2 PCDH17	CARTPT EFNB3 EPHA4 GABRG2 GRIN1 PBX3 SDK1 SPTBN4 UCHL1 UNC79	BRS3 EFNB3 EPHA4 NR4A3 PBX3 SDK1 SEZ6 TMOD1 UNC79	BRS3 CARTPT CHL1 CHRNA5 CHRNB2 EFNB3 GIP NR4A3 PBX3 SEZ6 SEZ6L SPTBN4 TMOD1 UCHL1	BRS3 GABRG2 NR4A3 PBX3 PCDH17 SEZ6 TMOD1 UNC79		EFNB3 EPHA4 SDK1 TMOD1	CARTPT CHRNB2 CXCL12 EPHA4 GHRL GIP NR4A3 PBX3 SDK1 SEZ6 SEZ6L TMOD1 UCHL1 UNC79	CHRNA3 CHRNA5 NR4A3 SDK1	EPHA4 GABRG2		PBX3 PCDH17 UCHL1		GABRG2 NR4A3 PBX3 SEZ6L SPTBN4 TMOD1 UNC79		BRS3 CHRNA5 EFNB3 EPHA4 GRIN1 PBX3 SEZ6 TMOD1		
