	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_LEISHMANIA_INFECTION	1	1	1	1	1	1	1	1	1	1	0.09503454230539021	1	1	1	1	1	0.03468758927377291	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04525820103465983	1	1	1	1	1	1	1	1	1	1	1	1	0.03776167414908771	1	1	1	1	1	1	1
REACTOME_LGI_ADAM_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025749457311235346	1	1	1	1	1	1	1	1	1	1	1
REACTOME_LIGAND_RECEPTOR_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005225170895870601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_LONG_TERM_POTENTIATION	1	0.0003353399110980204	1	0.0028698357173775335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014744095073902286	1
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	1	1	1	1	1	1	1	0.0034356495732847936	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0021089094255866137	1	1	1	1	1	1	1
REACTOME_MAPK6_MAPK4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05368271267421976	1	1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07423259991236697	1	1	1	1	1	1	1	1	0.041931046425204954	1	1
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	1	1	1	1	1	1	1	0.0045414972445742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MEIOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09623690649241645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MEMBRANE_TRAFFICKING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07918243031777839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003913302293362175	1	1	1	1	1	1	0.0018313682492869798	1	1	1	1
REACTOME_METABOLISM_OF_CARBOHYDRATES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08973367874004268	1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	1	1	1	1	1	1	1	0.024882962166670075	1	1	0.012616794780516027	1	1	1	1	1	0.032644316155788444	1	1	1	0.0736390252540059	0.040674035277341036	1	1	0.0033969573332796044	1	1	1	0.0027347711101254335	8.327771837013387e-06	1	1	1	1	1	1	1	0.05581549722984769	1	0.05591249141496579	1	1	1	0.08640442736785614	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_NUCLEOTIDES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08103689104216383	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1	1	1	0.02796820559162927	1	1	1	1	1	1	1	1	1	1	1	1	0.025569975644713194	1	1	1	1	1	1	1	0.004687696610093939	1	1	1	0.004908471489398547	0.00015015577251531464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05823512565825051	1	1	1	1	1	1	1	0.04158479533258652	0.020069159725451424	1	1	1	1	1	1	1	1	1	1	1	0.002403222020964879	0.09098633612886231	1	1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004054634539728652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022470219638239253	0.06298750284228594	1	1	1	1	1	1	1	1	1	1	1	0.0886115809385275	1	1	1
REACTOME_MITOTIC_PROMETAPHASE	1	1	1	1	1	1	1	1	1	1	1	0.08702798532441158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09588587463921194	0.04820181058392081	1	1	1	1	1	1	1	1	1	1	1	0.06227247254227619	1	1	1
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033015931990614145	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002865852296889626	1	1	1	0.09840649248546529	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MUSCLE_CONTRACTION	1	0.007663865623767863	0.019269565706116487	0.005540955838452266	0.0023121120736573353	1	0.0006934831056779611	1.6284590435788893e-05	0.021327139845940923	1	0.036329150192141224	1	1	1	1	0.08324013470366509	1	1	1	1	0.012362842502729454	1	1	1	2.8776048537126897e-05	1	1	1	1	1	0.06117819618103271	0.06626455170170398	1	1	0.09748333878353121	1	1	0.0808331999149472	0.0029161405943050056	0.012433814620809946	1	1	1	0.018787253178380592	1	1	1	1	1	6.226015076049585e-06	0.02801408947720485
REACTOME_MYOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09638855404468383	1	1	1	1	1	1	1	1	1	1	1
REACTOME_M_PHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09124135722889049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM1_INTERACTIONS	1	1	1	1	1	1	1	0.002164488341009685	0.04168383033347334	1	1	1	1	1	1	1	1	1	1	1	0.058247746143736956	0.031850416078350596	1	1	1	1	1	1	1	1	0.014601437806778916	0.038769295616478905	1	1	1	1	1	1	1	1	1	1	1	0.008981661966276588	1	1	1	1	1	1	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1	1	1	1	1	1	1	0.009316728836987864	0.08528214661558164	1	1	1	1	1	1	1	1	1	1	1	1	0.06608537651609925	1	1	1	1	1	1	1	1	0.031235648875349575	0.07963706665409642	0.035303039792536905	1	1	1	1	1	1	1	1	1	1	0.026620761120766834	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09638855404468383	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	1	1	1	1	1	1	1	0.06199883512674176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01400380097377929	1	1	1	1	1	1	1	1	1	1	0.01814470507823973	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026000903430966282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	1	0.0002540168149663957	1	0.002392656267470983	1	1	0.005305293184768689	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016115085259377215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006195712484439175	1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003619846258344328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1	0.05828670082802867	1	1	1	1	1	0.041669733455271585	0.07973820107606555	1	1	1	1	1	1	1	1	1	1	1	1	0.015008618598301049	1	1	0.003416223780628891	1	1	1	0.0520359960040081	1	1	1	1	0.04538241649712593	1	1	0.06994480121723479	1	0.05769662378617757	0.01843697570253422	1	1	0.030841040250873974	0.07375560854019125	1	1	1	0.0441981314004698	1	1	1
REACTOME_NETRIN_1_SIGNALING	1	1	1	1	1	1	0.02808353063402469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004478053886728173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0926255430606665	1	1	1	1	1	1	1
REACTOME_NEUREXINS_AND_NEUROLIGINS	1	0.004555566850940385	1	0.0009652019103095766	0.0015103652972082715	1	1	1	1	0.018305624648634167	1	1	1	1	0.009093572351064338	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028423958573673413	1	1	1	1	0.07318050811261312	1	0.003364626776409585	1	1	1	0.0025482533118822426	1	1	1	1	1	1	1
REACTOME_NEURONAL_SYSTEM	0.04061722076390861	8.506043968070642e-07	1	7.500889270695144e-05	6.856322328485653e-05	1	0.020042160761225114	7.273542617203255e-06	0.004427072142647259	0.003915177903226041	1.3885114418243916e-06	1	1	1	0.0005568304924065126	1	0.034133990858246865	0.03673145233313302	0.019016977489072717	0.011329774436080853	0.0015500771020124926	1	1	1	0.037143864972835394	0.00011761015969680155	0.03763773413056104	0.0818130907977378	1	1	6.816241609564067e-05	1	0.012300266936473236	1	0.0005568304924065126	0.005085796427515499	1	0.0015625639082882392	1	6.523325879470576e-09	0.001370996896905896	0.059900513215416895	1	0.0002927954691734902	1	1	0.014841828499004728	0.009739591568030392	0.023898200127492664	0.018262789618706976	1
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	1	2.4295418277198166e-07	1	1	1	1	1	0.0002482337430359527	1	1	1	1	1	1	1	1	1	1	1	1	0.0036918475301688236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.0215031940717942e-05	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.027200207859201964	0.00022160142571314712	1	0.005540955838452266	1	1	0.09203779387827604	1	0.021327139845940923	0.006939756721388912	7.312192549457919e-06	1	1	1	0.015513079560464549	1	1	1	1	1	1	1	1	1	0.052981540578670216	1	0.0255421867062251	0.09266155884060767	1	1	0.06117819618103271	1	0.015641810220355046	1	1	0.04905611717046643	1	1	1	0.004194892778883075	0.04482749152272525	1	1	1	1	1	0.036329150192141224	0.002183365408211624	0.0490931418174857	1	1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0034964152084568934	1	1	0.010380473422290315	1	1	1	1	1	1	1	1	1	0.007589457314448378	1	1	1	1	1	0.08177075515652232	1	1	1	1	1	1	1	1	1	1	1	0.023886617047661596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0003408725653771816	1	1	1	1	0.00043385874527990254	1	1	1	1	1	1	1	1	1	1	0.00021517119026359666	1	1	1	1	1	1	1	1	1	1	0.0010178371535392028	1	1	1	1	1	1	1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	1	1	1	1	0.00037971517007862055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00012241684935720976	1	1	1	1	1	1	1	1	1	0.03838322288379448	1	0.03321429487862548	1	1	1	0.0006524201228544912	1	1	1	1	1	1	1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	1	1	1	1	1	1	0.033234697098491583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007002485795802094	1	1	1	1	1	1	1	1	1	0.013532899349519179	1
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04750960050047992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.00508667978032451	1	1	1	1	1	1	1	1	1	1	1	1	0.0009604407122864034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04129659848744727	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005518352157033446	1	1	1	1	1	0.013055555036887712	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014651139934482194	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	1	0.07591931006715003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04534369103974001	0.03732965019344525	1	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	1	1	1	1	0.002074369721647762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004643654494238536	1	1	1	1	1	1	1	1	1	0.08479907976747669	1	0.09842481213837972	1	1	1	0.0034812689693773935	1	1	1	1	1	1	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	0.010476106058204815	1	1	0.022043886524156453	1	1	0.04519950304133569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009973062312017444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	1	0.08649086854199806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_OPIOID_SIGNALLING	1	1	1	1	1	1	1	1	1	1	0.04077333406959416	1	1	1	0.022396376393965745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007219572994791035	1	1	1	1	1	1	1	1	0.08052812062155779	1	1	1	1	1	1	1	1	1	1	1
REACTOME_OTHER_INTERLEUKIN_SIGNALING	1	0.008965566304630967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06944100343497961	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03384547880595423	1	1	1	1	1	0.03838322288379448	1	1	1	1	1	0.060188405110147336	1	1	1	1	1	1	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	0.019539303420046283	1	0.0018989977059473695	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03124239790897554	1	1	1	0.04957309390062836	1	1	1	1	0.0145102295144649	1	0.09840649248546529	1	1	1	1	1	1	1	1	1	1	0.012607343999622711	1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1	1	1	1	1	1	1	1	1	1	1	0.04057046743637649	1	0.0005970242284442095	1	1	1	1	1	1	1	0.06425812871044512	1	1	1	1	1	0.010440008309794413	1	1	1	1	1	1	1	1	1	1	1	1	0.061717065371122315	1	1	1	1	1	1	1	1	0.013861016134327442	1
REACTOME_PCP_CE_PATHWAY	0.03455341253151367	1	0.07739574646428027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	1	1	0.010297251779830652	0.03920866158382408	1	1	1	0.00017633188877475003	1	0.04397224700292113	0.004003531353047318	1	1	1	1	1	1	1	0.04560572565028753	1	0.0001905946230725819	0.022193396238575747	1	1	1	1	1	1	0.0969556283669919	1	1	1	1	1	1	1	1	1	1	7.422723025118927e-08	1	1	1	3.696518199891585e-05	1	1	0.004003531353047318	0.007569308077207126	1	1	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1	1	1	1	1	0.0204850137429059	0.08401111951597806	0.04529254407543881	0.018297382101271853	1	1	1	1	1	1	1	0.029182814200114593	1	1	1	1	1	1	0.0044310984626320105	1	0.05699938221550793	1	0.08660067406378436	0.028002401778599362	1	1	1	1	1	1	1	1	1	1	0.02711496848959305	1	1	1	0.0009404704230837613	1	0.06097061474491361	1	1	1	0.00019722252571297005	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	1	1	0.05330912081428263	1	0.0013568284157859933	1.6496929318932096e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031850416078350596	1	1	5.7897022947006604e-05	1	1	1	1	1	1	0.038769295616478905	1	1	1	1	1	0.04392256085840707	1	0.0009196528156374395	1	1	1	0.06857823501934712	1	1	1	1	1	0.0003605995772693049	0.0013044551839844765
REACTOME_PHASE_2_PLATEAU_PHASE	1	1	1	1	0.020465229100468108	1	1	0.0002908654006321676	1	1	1	1	1	1	1	1	1	1	1	0.0031037799780022635	0.02247196607209001	0.011936663411423742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016695287628268884	1	0.01005017893909721	1	1	1	0.026719400681454397	1	1	1	1	1	1	0.00046040240967815116
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1	0.005663151206496964	1	0.001956962466241441	1	1	1	0.025238619298436515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005317982478711958	1	1	1	1	1	1	1	1	1	1	1	1	0.009815280527209147	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	0.05744425929829089	1	1	1	1	1	0.02665895242716876	1	0.008104326000571427	1	1	0.03626375914874591	0.004302233713490811	1	1	1	1	1	1	1	1	1	0.09289459979302261	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019103672632876378	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04129659848744727	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	0.016036203814026706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0033583937986844115	1	1	1	1	1	1	1	1	1	1	0.0022712295606041044	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05472024033055456	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0644011003058933	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04129659848744727	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR4	1	1	1	1	1	1	1	0.027804971723793925	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005963549418036451	1	1	1	1	1	1	1	1	1	1	0.005323370252187654	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	1	1	1	1	1	1	1	1	1	1	0.001631579371399905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	1	1	1	1	1	1	1	1	1	1	0.002263958372001218	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	1	1	1	1	1	1	1	0.025238619298436515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005387461072073441	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06449888325129716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04009779144281078	1	1	1
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03769305978899051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	1	1	1	1	1	1	1	0.06557837678849177	1	1	1	1	1	1	1	1	1	1	1	1	0.0356216270114279	1	1	1	1	1	1	1	0.014881487805739502	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008940732598980539	1	1	1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022851952056871072	1	1	1	1	1	0.030243815320046608	1	1	0.08088472666652136	1	0.008524568641005037	1	1	1	1	1	1	1	1	0.07509292142915114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	1	1	1	1	1	1	0.009327359965073834	0.051689447062297056	1	1	1	1	1	1	1	1	1	1	1	1	0.027807512848515126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0330052859367197	1	1	1	1	1	0.021458772727674158	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	0.07439029717595047	0.005410883981513348	1	1	1	1	1	1	1	1	1	1	1	0.03326783887485518	1	1	1	1	1	1	1	1	1	1	0.05484850182794532	1	1	1	1	1	1	1	1	0.019864661252676052	1	1	1	1	1	1	1	0.05653871968248492	1	0.03265036465204596	1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	0.008250235611804713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0644011003058933	1	1	1	1	1	1	1	0.004679472471093793	0.003792718715789234	1	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	1	1	0.08666158458756579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	0.023802572656619447	0.014807162524318462	0.0004438333924037252	0.013239368913368854	1	0.0020502262312664943	6.116304549008689e-05	1	1	0.05195389663179728	1	1	1	1	1	0.023026194001849465	1	0.05800275917217124	0.04615044059617124	0.07149308878646587	1	1	1	0.014886395359040683	1.5160629762700495e-06	1	0.0272163044056406	1	1	0.0010742377146332194	1	0.08437420587359334	1	1	0.013714973041944911	1	0.001367571379736976	1	3.3675110533426533e-07	0.02963134222243835	1	1	0.02126394661401665	1	1	1	0.010938856656268259	1	0.00977433660535132	1
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	1	1	1	1	1	1	1	8.758335125147454e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001017704386025442	1	1	1	1	1	1	1	1	0.01612687762713272	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05472024033055456	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045615548791444915	1	1	1	1	1	1	1	1	1	1	1
