	ARNT2	ARX	ASCL1	ASCL2	ATOH8	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012650856298978885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011676288157999148	1	1	1	1	1	1	1	1	1	1	1	1
WP_OSTEOBLAST_DIFFERENTIATION	1	1	0.002201022030925426	0.0012181964618929175	1	1	0.062087491903934255	1	1	0.031221379857508613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012686856683586711	0.008183622457293205	0.05444430101309783	1	1	1	1	1	1	1	1	1	1	1	1	0.03784718117504049	0.00014954835993352678	1	0.009548307485488627	1	0.002784599198531801	1	1	1	0.0032015682122744638
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0030478145505483667	1	1	1	1	1	1	1	1	1	1	0.007417440316286994	1	0.005156444971074925	1	1	1	1	1	1	1
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	0.00893463717447529	1	1	1	1	1	1	1	0.08246260190812293	0.007618992346570264	1	1	1	1	1	1	1	1	1	1	1	1	0.028840606877900576	0.057266857327723075	1	1	1	0.09859562731698723	0.024699173211304215	1	1	1	1	1	0.0005774120075296985	1	1	1	1	0.0060680342654663155	1	1	0.07022456729910131	0.08089855669919366	0.05047857916403031	0.0014270268921173779	1	1	1	1	1	1
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1	1	1	1	1	1	1	1	1	0.03993457154893443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00028340599072296246	1	1	1	1	0.0030773892146600534	1	1	1	1	1	0.0066196174338026825	1	1	1	1	1	1
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	1	1	0.0012984725465572389	0.006934930801186123	1	1	0.04475820388383078	1	1	1	1	0.0017341130550647677	1	1	1	1	1	1	1	1	1	1	1	1	0.005223838896767918	0.0207654957872343	1	0.00674253511038847	0.004920085709902322	0.005631544709564729	1	1	1	0.010660241701864748	1	1	1	1	0.0019376316388063364	1	1	1	1	0.029233606652089184	0.014431011113461123	0.0006298959687980332	1	1	1	1	1	1
WP_PEPTIDE_GPCRS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06466503994032591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	1	1	1	1	1	1	1	1	0.05235775302948542	1	1	1	0.011603541984459564	1	0.0012451781147201357	1	1	1	1	1	1	1	1	1	0.006480953617705509	0.040488024070073125	1	0.06307540515819854	1	0.05762804709500924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PI3KAKT_SIGNALING_PATHWAY	1	1	1	1	1	0.05717323973644095	1	1	1	1	1	0.00925935456765059	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006466491506319394	1	1	1	1	0.09310526734703994	1	1	1	1	1	1
WP_PPAR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06229685455437617	1	1	1	1	1	1	1	1	1	0.06505398498899084	1	0.04666837904610888	0.07942683507798576	1	1	1	1	1	1
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	1	1	1	0.03433793274362973	1	1	1	1	1	0.06777345500043752	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09582388602789083	0.0709092836895947	1	1	1	0.09931410385213102	1	0.0030707487131712563	0.010209753410460709	1	1	1	1	1	1	0.05866097729533393	1	1	0.010917936244215443	1	1	1	1	1	1	1	1	1
WP_PURINERGIC_SIGNALING	1	1	1	1	1	1	0.005950087016365901	1	0.022396376395103945	0.016298156923267526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017118248300801553	1	0.02724280567347781	0.006210553048405565	0.024770286346463832	1	1	0.01795568006819437	1	1	0.0040546345391235805	1	1	1	1	1	1	0.018810263235545466	1	0.0006982366087064928	1	1	1	1	1	1	1
WP_RAS_SIGNALING	1	0.05184776965671445	1	1	1	1	1	1	1	1	1	0.0737002825578924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026473125386723084	0.010760154481157413	1	1	1	0.03446366413444357	1	1	1	1	1	1	1	1	1	1	0.07011569402250295	0.009442726823477021	0.007574000388349766	1	1	1	1	1
WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04376041287707699	1	1	1	1	0.029124793248176184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_RETINOBLASTOMA_GENE_IN_CANCER	1	1	1	1	1	1	1	1	1	0.09130705809263706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07934402121233397	1	1	1	1	1	1	1	1	1	1	1	1
WP_RETT_SYNDROME_CAUSING_GENES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033905384080731626	1	1	1	0.0484564732395425	1	1	1	1	1	0.008278322340112831	1	1	1	1	1	1	0.03714772444979775	1	0.026327558777645144	0.045746327770546436	1	1	1	1	1	1
WP_SLEEP_REGULATION	1	1	1	1	1	1	1	1	1	1	0.0017981589978484092	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029299943459778266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SMALL_CELL_LUNG_CANCER	1	1	1	0.056944194353743205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005380799468527431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060875800288739956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	1	1	0.0038011667305305474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03663755941760005	1	1	1	1	1	1	1	1	1	0.02082707843863585	1	1	0.02796370994993569	0.03251791724231845	1	1	1	1	1	1	1	1
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	1	0.012863179293042148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00906451326072899	0.018656846610136446	1	1	1	1	1	1	1	1	1	1	1	1	0.010512669371610994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	1	1	0.0489698809713619	1	1	1	1	1	0.09878295217361222	0.06671351429881378	0.029452926820254577	1	0.08628984786614047	1	1	1	1	1	1	1	1	1	1	0.060582291805685085	0.0275012532317902	1	1	0.03461058373668757	1	0.0294338832358646	1	1	0.07531045686982685	1	1	1	1	1	1	0.0016671971839569144	1	1	0.0797840682048081	0.09631514775024708	1	1	1	1	1	1	1	1
WP_SYNAPTIC_VESICLE_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009798571393845323	1	1	1	1	0.03780053783894344	1	1	1	1	1	1	0.03958021073888207	1	1	0.009285200793832993	0.019120376233533687	1	1	1	1	1	1	1	1	0.05089864578897407	1	1	1	1	1	1
WP_TGFBETA_RECEPTOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05828089089823152	1	0.06178633113500154	1	1	1	1	1	1
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS	1	1	1	1	1	1	1	1	0.06683420320313194	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07076209394034061	0.05192047092838914	1	0.08021025051324049	1	1	1	0.024768001499693937	1	1	1	1	0.026570172730160824	1	1	1	1	1	1	0.0655418432905559	1	0.06944443386943155	1	1	1	1	1	1
WP_TYPE_II_DIABETES_MELLITUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0059812526671707555	1	1	0.008126493248575395	1	1	1	1	1	1	1	1	1
WP_VEGFAVEGFR2_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.08822121629223578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030792474292227978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_VITAMIN_D_RECEPTOR_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08280948482323025	1	1	1	1	1	1	1	1	1	1	0.0697171940147654	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_WNT_SIGNALING	1	0.01610736824397163	1	1	1	1	1	1	0.045756164441470015	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00398884349463724	1	1	1	0.05915920738165348	1	0.010058966222803334	1	1	0.03407564174003108	1	1	1	1	1	1	0.02418292148782164	1	1	0.03627035196993467	0.044509280970706944	1	1	1	1	1	1	0.025346664519936057	1
