	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY			ADCY1 DRD2 GRIK3	ADCY5 GRIK3												ADCY1 ADCY2 ADCY5 GRIK3 HRH3		DRD2 SSTR2		ADCY1 ADCY2 ADCY5 PDE2A								ADCY1 ADCY2 ADCY5 PDE2A				ADCY2 ADCY5 CHRM4	ADCY1 DRD2 HRH3 SSTR2		ADCY1 ADCY2 ADCY5 CHRM4 DRD2 PDE2A			ADCY2 PDE2A SSTR2						ADCY1 ADCY2 ADCY5 CHRM4				ADCY5 CHRM4 PDE2A			ADCY1 ADCY2 CHRM4							ADCY1 CHRM4 GRIK3 SSTR2				ADCY1 ADCY5 CHRM4									ADCY5 CHRM4		
GO_ADENYL_NUCLEOTIDE_BINDING				ABCA9 ABCC8 ADCY5 AK5 ATP6V1B1 BRSK2 CAMK2B CSF1R DGKB GCK HCN4 KCNJ11 KSR2 MAPK4 PAK3 RTEL1 TTBK1 WNK2	ABCA9 ABCC8 ADCY1 AK5 ATP6V1B1 ATP8B2 BRSK2 CAMK2B CLCN4 CSF1R DGKB EPHB3 GCK HSPA12A KCNJ11 KIF19 MAPK4 RTEL1 SBK1 TTLL6 WNK2							CLCN4 DGKB ENTPD1 IQCA1	ATP1A3 CIT CNGA4 CSF1R CTPS1 EPHA4 HSPA12A INSRR KIF19 KSR2 MSH5 PRKCG PRKD1 STARD9 TTLL7		ABCC8 ACSL6 ACSS3 AK5 ATP8B2 CACNA1B CAMK2B CAMKV CENPE CIT CTPS1 DGKB DNAH11 ENTPD1 EPHA4 EPHA8 EPHB3 FLT1 GCK HSPA12A KIF5A KIF5C KSR2 MSH5 NEK10 PDE2A PRKCG RET ROS1 RTEL1 SBK1 STARD9 SYN1 TTLL6 WNK3	ABCC8 ACSS3 ADCY1 ADCY2 ADCY5 AK5 AKT3 ATP1A3 BRSK1 BRSK2 CSF1R DNAH11 ENTPD1 GCK HCN4 KIF19 KSR2 MAP3K12 MAPK12 PRKCH RAPGEF4 ROS1 STARD9 SYN1 WNK2	ABCA9 ADCY5 ATP8B2 BRSK2 DGKB DNAH11 ENTPD1 FLT1 HCN4 HSPA12A KIF5A KSR2 MAP3K12 MAPK10 MAPK12 MSH5 STARD9 STK31 TTBK1 TTLL7 UBE2QL1 WNK2	CIT DNAH11 EPHA4 FLT1 MAP3K12 NEK10 PRKCH SBK1 STK31 TTBK1 TTLL6 TTLL7 WNK2	AK5 ATP8B2 CSF1R DGKB DNAH11 FLT1 GCK KSR2 MAP3K12 NAIP NAV3 NEK10 PRKCH PRKD1 ROS1 STARD9 STK31 STK33 TTLL6 TTLL7 WNK2	ABCA9 ABCC8 ACSL6 ADCY1 ADCY2 ADCY5 AKT3 ATP1A3 ATP8B2 BRSK1 CAMKV CNGA4 DGKB EPHA4 FLT1 GCK KIF5A KIF5C KSR2 MAPK10 PDE2A PRKCH STK33 TTBK1 TTLL6 UBE2QL1 WNK2		ACBD7 BRSK1 MSH5 PRKCH STARD9 SYN1 WNK3			CIT CLCN4 EPHB3 NAIP NAV3 PRKCH		CACNA1B DNAH11 ENTPD1 IQCA1 NAV3 PRKCH ROS1 WNK2	ABCA9 ACSS3 ADCY1 ADCY2 ADCY5 AK5 AKT3 CNGA4 DGKB EPHB3 HCN4 INSRR KIF5A KSR2 MAP3K12 MSH5 NAV3 NEK10 PDE2A RAPGEF4 ROS1 STK33 TTBK1 TTLL7		ATP8B2 CENPE CIT CNGA4 EPHB3 KIF5C MSH5 RTEL1 STK33 TTLL6 TTLL7			ABCA9 ABCC8 ACBD7 ADCY1 AKT3 ATP8B2 BRSK2 CAMK2B CNGA4 CTPS1 DGKB DNAH11 EPHA4 EPHB3 HCN4 HSPA12A KIF5A KSR2 MAP3K12 MSH5 NAIP NAV3 PRKCH RAPGEF4 SBK1 STARD9 STK31 TTLL6 TTLL7			ABCA9 ADCY1 AKT3 ATP1A3 ATP6V1B1 CLCN4 CNGA4 DNAH11 EPHA4 FLT1 GCK HCN4 HSPA12A KCNJ11 KIF5A KSR2 MAP3K12 NAV3 PAK3 PDE2A RAPGEF4 ROS1 SBK1 STK31 STK33 SYN1 TTBK1 TTLL6 TTLL7 WNK2		ABCC8 ACSL6 ADCY2 ATP8B2 CAMK2B FLT1 GCK HSPA12A INSRR KCNJ11 KIF19 KIF5A NEK10 PDE2A RAPGEF4 RET STARD9 TTLL7	ACSL6 ADCY5 ATP8B2 CIT KIT KSR2 MAP3K12 MAPK10 NAIP NAV3 NEK10 STARD9 STK31	ABCC8 ACSL6 ADCY5 AK5 AKT3 ATP1A3 ATP6V1B1 ATP8B2 BRSK2 CAMK2B CAMKV CIT CSF1R CTPS1 DGKB DNAH11 ENTPD1 EPHA4 EPHB3 FLT1 IQCA1 KIF19 KIT KSR2 MAP3K12 MAPK10 MAPK4 NAIP NAV3 NEK10 PAK3 ROS1 STK31 STK33 TTBK1 TTLL7	ATP8B2 BRSK1 CENPE HSPA12A IQCA1 MAPK10 NEK10 STK31 WNK2			ABCA9 ACBD7 ACSL6 ADCY1 ADCY2 ADCY5 AKT3 ATP1A3 ATP6V1B1 ATP8B2 BRSK1 BRSK2 CACNA1B CAMK2B EPHA4 INSRR KIF5A MAP3K12 MAPK10 MSH5 NAIP NAV3 PRKCG PRKD1 RAPGEF4 ROS1 RTEL1 STARD9 STK31 STK33 TTBK1 TTLL6 TTLL7 WNK3	ABCA9 ACSL6 ADCY2 ADCY5 CACNA1B DGKB EPHA4 FLT1 KSR2 MSH5 NAV3 NEK10 PRKCH ROS1 STARD9 STK31 TTLL6		ACSS3 ADCY5 AK5 AKT3 ATP1A3 ATP6V1B1 ATP8B2 BRSK2 DGKB HCN4 KCNJ11 KSR2 MAP3K12 MAPK10 RAPGEF4 RET TTBK1 TTLL6	ABCA9 ACBD7 ACSS3 ADCY5 AK5 ATP1A3 BRSK2 CIT CTPS1 DGKB ENTPD1 EPHA4 EPHA8 EPHB3 FLT1 HSPA12A KSR2 MAPK10 NAV3 NEK10 PDE2A RTEL1 STK31 STK33 SYN1 TTBK1 TTLL6 WNK2			ACBD7 ADCY1 ADCY2 CIT CLCN4 CNGA4 DGKB DNAH11 EPHA8 FLT1 HSPA12A IQCA1 KIF5A MAPK10 SBK1 STK31 STK33 TTLL6 WNK2	ATP6V1B1 KIT NAIP PRKD1	ACBD7 ACSL6 AK5 ATP1A3 BRSK2 CAMK2B CAMKV CLCN4 CNGA4 DGKB DNAH11 EPHA4 GCK HCN4 HSPA12A INSRR IQCA1 KCNJ11 KIF1A MAP3K12 MAPK12 MAPK4 NAV3 NEK10 PDE2A PRKCG PRKCH RAPGEF4 RET ROS1 STK33 TTLL6 TTLL7 WNK2			ACSL6 ADCY5 AK5 ATP1A3 BRSK2 CACNA1B CENPE CIT CNGA4 DGKB ENTPD1 EPHA4 GCK HSPA12A KIF5A MAPK10 MSH5 NAIP PDE2A PRKCG PRKCH STK33 TTLL7	ABCA9 ABCC8 ACBD7 ACSS3 ADCY5 ATP1A3 ATP8B2 BRSK1 BRSK2 CACNA1B CAMK2B CAMKV CNGA4 CSF1R DGKB EPHA4 EPHB3 HCN4 HSPA12A IQCA1 KCNJ11 KIF19 KIF5C KSR2 MAP3K12 MAPK10 MAPK12 MAPK4 MSH5 PRKCG PRKCH RET ROS1 RTEL1 SBK1 TTLL7 WNK2	ACSL6 ACSS3 ADCY1 AK5 ATP6V1B1 ATP8B2 BRSK2 CENPE CLCN4 CNGA4 CSF1R DGKB DNAH11 EPHB3 FLT1 HSPA12A KIF19 MAP3K12 MAPK4 NAV3 RAPGEF4 ROS1 RTEL1 SBK1 STARD9 TTBK1 WNK2			ATP1A3 BRSK2 CTPS1 EPHA4 KIF5A MAP3K12 PRKD1	ABCA9 ADCY1 ADCY5 ATP1A3 CNGA4 CSF1R CTPS1 DNAH11 EPHA4 EPHB3 FLT1 GCK HSPA12A KIT KSR2 MAPK10 MAPK12 MSH5 NAV3 NEK10 PRKCG PRKCH RET RTEL1 SBK1 STARD9 TTBK1 WNK2	ABCC8 ATP1A3 CAMK2B CENPE KIT MAP3K12 MAPK12 PRKCH WNK2	ADCY5 EPHA4 IQCA1 MAPK12 NAIP RTEL1 TTBK1			ABCA9 ACBD7 ATP1A3 CIT DGKB MAP3K12 MAPK10 NAIP NEK10 RAPGEF4				ABCC8 ACSL6 ACSS3 ADCY5 CENPE CIT CNGA4 DNAH11 ENTPD1 EPHA4 MAP3K12 MAPK12 MAPK4 MSH5 NAV3 PRKCG RAPGEF4 RTEL1 SYN1 TTLL6 TTLL7 WNK3		CLCN4 IQCA1 PRKCH PRKD1 TTBK1
GO_ADHERENS_JUNCTION		DCHS1 IGSF21		CDH22 DCHS1 DLL1	CDH22 DCHS1 DLL1 SPTBN4 SYNM								CDH22 EPHA4 SPTBN4 SYNM	CDHR3 DCHS1 SPTBN4	CDH22 CDHR3 DCHS1 EPHA4 IGSF21 LIN7A SPTBN4 SYNM WNK3	DCHS1 DLL1 IGSF21 LIN7A PGM5 SPTBN4 SYNM		EPHA4 IGSF21 PGM5		CDHR3 EPHA4 IGSF21 SPTBN4					CDHR3 LIN7A		CDHR3 IGSF21	DCHS1 IGSF21 LIN7A				CDHR3 EPHA4 IGSF21 LIN7A PGM5 SPTBN4 SYNM			CDH22 CDHR3 DCHS1 DLL1 IGSF21 LIN7A	CDH22 CDHR3 EPHA4 IGSF21 PGM5				CDH22 CDHR3 DCHS1 EPHA4 SPTBN4 SYNM				CDHR3 EPHA4 IGSF21 SPTBN4 SYNM WNK3	DCHS1 EPHA4 IGSF21 PGM5 SPTBN4			DLL1 EPHA4 IGSF21 PGM5			CDHR3 DCHS1 PGM5		CDH22 DLL1 EPHA4 IGSF21 LIN7A SPTBN4						CDH22 CDHR3 IGSF21 LIN7A PGM5 SYNM WNK3			CDH22 CDHR3 DLL1 EPHA4 SYNM					CDH22 CDHR3 PGM5				EPHA4 SYNM WNK3		
GO_ADHERENS_JUNCTION_ORGANIZATION				CADM2 CDH22 DCHS1	CDH22 DCHS1								CDH22 EPHA4	CADM2 CDHR3 DCHS1	CDH22 CDHR3 DCHS1 EPHA4 JAM3					CADM2 CDHR3 EPHA4					CADM2 CDHR3		CADM2 CDHR3					CADM2 CDHR3 EPHA4 JAM3	CADM2 EPHA4 JAM3		CADM2 CDH22 CDHR3 DCHS1 JAM3	CADM2 CDH22 CDHR3 EPHA4 JAM3				CADM2 CDH22 CDHR3 DCHS1 EPHA4				CADM2 CDHR3 EPHA4	CADM2 DCHS1 EPHA4					CADM2 CDHR3	CDHR3 DCHS1		CDH22 EPHA4 JAM3									CDH22 CDHR3 EPHA4					CDH22 CDHR3		CADM2 CDHR3				
GO_ADRENAL_GLAND_DEVELOPMENT																																	INSM1 MDK					INSM1 MDK		INSM1 MDK																																	
GO_ADRENERGIC_RECEPTOR_BINDING			APLP1 UCHL1												APLP1 UCHL1																															APLP1 UCHL1	APLP1 UCHL1									APLP1 UCHL1																	
GO_ADULT_BEHAVIOR	CHL1 PCDH17		CEND1 DRD2 EPHA4 UCHL1	ATP6V1B1 CEND1 CHRNB2 NR4A3	ATP6V1B1 CEND1 CHRNA3 CHRNB2 NR4A3 SPTBN4						CHRNA3 UCHL1		CEND1 CHRNB2 EFNB3 EPHA4 SPTBN4	ATP6V1B1 GHRL SPTBN4	CHRNA3 CHRNB2 CHRNB4 EFNB3 EPHA4 GHRL NR4A3 SPTBN4 UCHL1 UNC79	BRS3 CHRNB2 EFNB3 GHRL SEZ6 SPTBN4 UCHL1	CHRNB4 GHRL NR4A3 PCDH17 SDK1 SEZ6	CHRNB2 CHRNB4 DRD2 EPHA4 SDK1		CHL1 EPHA4 GHRL NR4A3 PCDH17 SEZ6 SPTBN4		BRS3 CEND1			CHRNA3 UCHL1			CHRNB4 EFNB3 SDK1	CEND1 PCDH17			CEND1 CHRNB4 EPHA4 PCDH17 SPTBN4 UNC79	CEND1 DRD2 EPHA4 SDK1		CEND1 CHRNB2 CHRNB4 DRD2 SDK1 UNC79	ATP6V1B1 BRS3 CHRNB4 EFNB3 EPHA4 NPY PCDH17 SEZ6 UNC79	CHRNA3 NPY PCDH17 UCHL1	CEND1 CHRNA3 CHRNB4 NR4A3	BRS3 CEND1 CHRNB4	ATP6V1B1 CHL1 CHRNB4 DRD2 EFNB3 EPHA4 GHRL NR4A3 SEZ6 SPTBN4		CEND1 NR4A3 SEZ6	NPY PCDH17	ATP6V1B1 CEND1 CHRNA3 CHRNB2 CHRNB4 EFNB3 EPHA4 NPY PCDH17 SDK1 SPTBN4	CHL1 EPHA4 PCDH17 SDK1 SPTBN4	BRS3 CHRNA3 EFNB3 SDK1 UCHL1	ATP6V1B1 BRS3 CHL1 CHRNB2 EFNB3 NPY SEZ6 SPTBN4 UCHL1 UNC79	BRS3 CHRNA3 EPHA4 SDK1 UCHL1 UNC79		BRS3 SEZ6			CHRNA3 EFNB3 EPHA4 GHRL NR4A3 SDK1 SPTBN4			CEND1 EFNB3 EPHA4 SDK1 SPTBN4 UCHL1 UNC79	BRS3 CHRNB4 EFNB3 EPHA4 NR4A3 SDK1 SEZ6	ATP6V1B1 CHRNB2 CHRNB4 NR4A3	BRS3 CEND1 PCDH17 SEZ6 UNC79		EFNB3 EPHA4 SDK1	CHRNB2 CHRNB4 EPHA4 NR4A3 SDK1 UNC79	CHRNA3 NR4A3 SDK1						CEND1 NR4A3 UNC79				
GO_ADULT_FEEDING_BEHAVIOR																BRS3 GHRL																				BRS3 NPY											BRS3 NPY																										
GO_ADULT_LOCOMOTORY_BEHAVIOR			CEND1 DRD2 EPHA4 UCHL1		CEND1 SPTBN4								CEND1 EFNB3 EPHA4 SPTBN4		EFNB3 EPHA4 SPTBN4 UCHL1	EFNB3 SEZ6 SPTBN4 UCHL1		DRD2 EPHA4		CHL1 EPHA4 SEZ6 SPTBN4												CEND1 EPHA4 SPTBN4	CEND1 DRD2 EPHA4			EFNB3 EPHA4 SEZ6				CHL1 DRD2 EFNB3 EPHA4 SEZ6 SPTBN4		CEND1 SEZ6		CEND1 EFNB3 EPHA4 SPTBN4	CHL1 EPHA4 SPTBN4	EFNB3 UCHL1	CHL1 EFNB3 SEZ6 SPTBN4 UCHL1						EFNB3 EPHA4 SPTBN4			CEND1 EFNB3 EPHA4 SPTBN4 UCHL1	EFNB3 EPHA4 SEZ6				EFNB3 EPHA4										CEND1 EPHA4		
GO_ALANINE_TRANSPORT													SLC38A3 SLC6A17																																																	SLC38A3 SLC6A17											
GO_ALCOHOL_BINDING		ITPR1 PTCH1														ITPR1 LRAT RBP1	LRAT PLCL1 SYP			ITPR1 LRAT PTCH1 SYP		ITPR1 LRAT SYP										LRAT PLCL1 SYP												ITPR1 LRAT RBP1 SYP		LRAT SYP		PLCL1 RBP1 SYP									ITPR1 LRAT PLCL1 PTCH1	ITPR1 PTCH1 RBP1				ITPR1 PLCL1 PTCH1 RBP1 SYP		LRAT PLCL1		ITPR1 PTCH1			LRAT PLCL1		PLCL1 PTCH1		
GO_ALCOHOL_METABOLIC_PROCESS																																																				APOB LRAT																					
GO_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING			APLP1 UCHL1												APLP1 UCHL1																															APLP1 UCHL1	APLP1 UCHL1									APLP1 UCHL1																	
GO_ALPHA_ACTININ_BINDING																				ADORA2A CACNA1C																ADORA2A CACNA1C																					ADORA2A CACNA1C		ADORA2A CACNA1C														
GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS	DPEP1 TDO2																												ATCAY BHMT	ATCAY BCAT1 TDO2	ATCAY TDO2										ATCAY BHMT																																
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION																																										RSAD2 TOX					BCL2 RSAD2 TOX											BCL2 RSAD2 TOX															
GO_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY																																																											ST8SIA3 ST8SIA5														
GO_ALPHA_TUBULIN_BINDING																																								CDK5R1 TTLL7													CDK5R1 TTLL7																		CDK5R1 TTLL7		
GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME														CELF5 SRSF12		CELF3 CELF5 NOVA2																																																									
GO_AMEBOIDAL_TYPE_CELL_MIGRATION			ANGPT2 ENPP2 GATA2 ISL1 PAK3 PLCG2 PROX1 SPARC					GATA2 ITGA4 PTP4A3						AGT EVL GATA2 ITGA4																	GATA2 ITGA4 KIT PAK3							AGT ATOH8 FUT1 PLCG2 PTP4A3 RET SCG2	EVL FUT1 KIT PLCG2 SLC8A1	AKT3 ATOH8 ENPP2 EVL ISL1 ITGA4 KIT PAK3 PLCG2 PROX1 PTP4A3 ROBO1 SCG2 SLC8A1 SPARC												KIT PRKD1							AGT AKT3 ANGPT2 ENPP2 FUT1 GATA2 ISL1 PLCG2 PROX1 RET SLC8A1				EVL KIT PLCG2 PTP4A3										PRKD1 SPARC
GO_AMIDE_BINDING																																																								ATP1A3 CACNA1A CACNA1B CD300LF EPHA4 PEX5L					ATP1A3 AVPR1B EPHA4 TMEM158												
GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY			SLC14A2 SLC38A3																																										SLC14A2 SLC38A3	SLC14A2 SLC38A3		SLC14A2 SLC38A3																									
GO_AMINE_METABOLIC_PROCESS		BHMT TACR3 TPH1		CHRNB2 TDO2 TPH1																									ATCAY BHMT		ATCAY TDO2						TACR3 TDO2				ATCAY BHMT										ATCAY BHMT TACR3				ATCAY TACR3 TDO2																		
GO_AMINE_TRANSPORT			DRD2 SLC38A3 STXBP1 SYT5	CHRNB2 STXBP1 SYT5	CHRNA3 CHRNB2 STXBP1						ADORA2A CHRNA3 RGS4		CHRNB2 SLC38A3 STXBP1	ADORA2A AGT	CHRNA3 CHRNB2 CNR1 RGS4 SV2A SYT5	CHRNB2 HRH3 SLC18A1 STX1A SYT5		CHRNB2 DRD2		ADORA2A AGT STX1A		ADORA2A AGT										AGT RGS4 SLC18A1 STX1A SYT5	DRD2 HRH3 SLC18A1 SLC38A3 STXBP1		CHRNB2 CNR1 DRD2 SYT5	ADORA2A AGT CHGA CNR1 SLC18A1 STX1A SYT5	CHRNA3 SYT4	AGT CHGA CHRNA3 STXBP1		DRD2 RGS4 SLC18A1 STX1A				AGT CHRNA3 CHRNB2 STX1A SV2A		CHRNA3 SLC38A3		CHRNA3 RGS4 SLC18A1 SLC38A3 SYT5							CHGA SYT4	CHGA STX1A STXBP1 SV2A SYT5	ADORA2A CNR1 SLC38A3 STXBP1 SYT5		ADORA2A AGT CNR1 HRH3 SLC18A1 SV2A SYT5			CHGA CHRNB2 CNR1 SLC38A3 STX1A SV2A SYT5					HRH3 STXBP1		SLC38A3 SYT5				
GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS																																							GPC2 PRELP			BGN GPC2 PRELP																															
GO_AMINOGLYCAN_CATABOLIC_PROCESS													GPC2 PRELP																									GPC2 PRELP	GPC2 PRELP			BGN GPC2 PRELP																															
GO_AMINOGLYCAN_METABOLIC_PROCESS																																										BGN GPC2 PRELP																															
GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS																																								BHMT CPT1C																																	
GO_AMINO_ACID_IMPORT																																AGT RGS4																																									
GO_AMINO_ACID_TRANSPORT											ADORA2A RGS4		SLC38A3 SLC6A17 STXBP1	ADORA2A AGT						ADORA2A AGT SNAP25 STX1A		ADORA2A AGT											CPLX1 HRH3 SLC38A3 SNAP25 STXBP1			ADORA2A AGT CPLX1 SNAP25 STX1A		AGT CPLX1 SLC6A17 STXBP1						AGT CPLX1 SLC6A17 SNAP25 STX1A SV2A	AGT SLC38A3 SNAP25												ADORA2A CPLX1 SLC38A3 STXBP1		ADORA2A AGT CPLX1 HRH3 SV2A			CPLX1 SLC38A3 SLC6A17 STX1A SV2A					CPLX1 HRH3 STXBP1						
GO_AMMONIUM_ION_METABOLIC_PROCESS		BHMT TPH1																															BHMT TPH1							BHMT TPH1																																	
GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX																																CNIH2 CPT1C			CACNG4 CNIH2 CPT1C	CACNG4 CNIH2				CACNG4 CPT1C													CACNG4 CNIH2			CNIH2 CPT1C						CACNG4 CNIH2											
GO_AMYLOID_BETA_BINDING	CACNA1B MAPK8IP2		CACNA1B EPHA4 MAPK8IP2										ATP1A3 EPHA4		CACNA1A CACNA1B EPHA4	ATP1A3 CACNA1A MAPK8IP2				ATP1A3 CACNA1A EPHA4											CACNA1B MAPK8IP2	CACNA1A CACNA1B EPHA4				ATP1A3 CACNA1A EPHA4	CACNA1B MAPK8IP2			ATP1A3 CACNA1A EPHA4				ATP1A3 CACNA1B EPHA4	CACNA1A CACNA1B EPHA4			ATP1A3 CACNA1A EPHA4					ATP1A3 CACNA1A EPHA4		CACNA1B MAPK8IP2	ATP1A3 CACNA1A CACNA1B EPHA4	ATP1A3 CACNA1B EPHA4				ATP1A3 EPHA4		ATP1A3 MAPK8IP2										
GO_AMYLOID_BETA_FORMATION				LRRTM3 SPON1									EPHA4 SPON1			LRRTM3 SPON1		EPHA4 SPON1		EPHA4 LRRTM3												EPHA4 LRRTM3 SPON1	EPHA4 SPON1							EPHA4 LRRTM3 SPON1					EPHA4 SPON1			EPHA4 SPON1											LRRTM3 SPON1														
GO_AMYLOID_BETA_METABOLIC_PROCESS			EPHA4 UNC13A	LRRTM3 SPON1									EPHA4 SPON1					EPHA4 SPON1		EPHA4 LRRTM3												EPHA4 LRRTM3 SPON1								EPHA4 LRRTM3 SPON1		SPON1 UNC13A	LRRTM3 UNC13A		EPHA4 SPON1			EPHA4 SPON1							LRRTM3 UNC13A																		
GO_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS			EPHA4 UNC13A	LRRTM3 SPON1									EPHA4 SPON1			LRRTM3 SPON1		EPHA4 SPON1		EPHA4 LRRTM3												EPHA4 LRRTM3 SPON1								EPHA4 LRRTM3 SPON1		SPON1 UNC13A	LRRTM3 UNC13A		EPHA4 SPON1			EPHA4 SPON1							LRRTM3 UNC13A																		
GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS				LRRTM3 SPON1									EPHA4 SPON1					EPHA4 SPON1														EPHA4 LRRTM3 SPON1								EPHA4 LRRTM3 SPON1		SPON1 UNC13A	LRRTM3 UNC13A		EPHA4 SPON1										LRRTM3 UNC13A																		
