	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043046744890129496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ANION_TRANSPORT	0.09633496606762681	1	1	1	1	1	1	0.09750973013434061	1	1	1	1	1	1	1	1	1	1	0.0642954184949871	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028819932647244917	1	1	1	1	1
GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0054721510508444204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	1	1	0.06290454645729482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07894908424369007	1	0.006742684039659053	1	0.0335158134265271	0.0028644797733885508	1	1	1	1	1	1	1	0.05210414784347894	1	0.021340584263513374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ANTEROGRADE_AXONAL_PROTEIN_TRANSPORT	1	1	1	1	1	1	1	0.0017221215814411384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.819339862735752e-05	1	1	1	1	1	1	1	1	1	1	1
GO_ANTEROGRADE_AXONAL_TRANSPORT	1	1	1	1	5.909260189707055e-05	1	1	0.04513542177443175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005137521077600127	1	1	1	1	1	1	0.00011257093057792655	1	1	1	1	1	1	1	1	1	0.015392241231530823	1
GO_ANTIPORTER_ACTIVITY	1	1	1	1	1	1	1	1	0.04151606607035896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_AORTA_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015984082386426346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_APICAL_DENDRITE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007109839849553934	1	1	1	1	1	1	1	1	1	1	1
GO_APICAL_JUNCTION_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04937863812089649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_APICAL_PART_OF_CELL	1	1	1	1	1	1	0.09291580110499875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007146437645641712	1	1	1	0.03691385045325968	1	1	1	1	1	0.05482119176874134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_APICAL_PLASMA_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004313273074309287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_APICAL_PROTEIN_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008301416889419877	1	1	1	0.0023281311843903474	1	1	1	1	1	1	1
GO_APOPTOTIC_PROCESS	0.04186677106475134	1	1	1	1	1	1	1	1	1	1	1	0.05764843759571581	1	1	1	1	1	1	1	0.03805557651840741	1	0.00588116665399141	1	1	1	1	1	1	1	1	0.07099029409174529	1	1	0.07560980512255977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_APPENDAGE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030154437863797456	1	1	0.06416578004143669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_APPENDAGE_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08407561571643085	1	1	1	1	0.02128580777889577	1	1	0.045996476223588156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ARTERY_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042696083474539015	1	1	1	1	1	1	1	1	0.058566046422615536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06138267956523458	1
GO_ARTERY_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03369348250915383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ASSOCIATIVE_LEARNING	1	1	1	1	0.044385511285295665	1	0.015392241227304315	0.016608001746194145	1	1	1	1	1	1	1	1	1	0.0005637194253024225	1	1	1	1	1	1	1	1	1	0.020593774372640317	1	1	1	0.0006489326426640796	1	1	1	1	1	1	1.0668584229822642e-05	1	1	1	0.0006570936145473549	1	1	1	1	1	0.036241660706003875	1
GO_ASTROCYTE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010396925573362137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ASTROCYTE_DIFFERENTIATION	1	1	1	1	0.05196863224212822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.032893275023614166	1	1	1	1	1	0.009940105450218062	1	1	1	1	1	1	0.0033094843237665428	1	1	1	0.07403780814538274	1	1	1	1	1	0.06917263735482937	1	1	1	1	1	1	1
GO_ATPASE_BINDING	1	0.033618370800588715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ATPASE_COMPLEX	1	0.026925377733517775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023591881745084864	1	1	1	1	1	1	1	1	1	1	1
GO_ATPASE_REGULATOR_ACTIVITY	1	1	1	1	0.014096323882103245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0024876187989290033	1	1	1
GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	1	1	1	1	1	1	1	0.0003586598932170393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016667949661094417	1	1	1	1	1	1	1	1	1	1	1
GO_ATRIAL_SEPTUM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02176653469996026	1	1	1	1	1	1	1	1	1	1	1
GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	0.04345112228118442	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004071014820906993	1	1	1	1	1	1	1	0.00016773932867419905	1	1	1	1
GO_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	1	1	1	1	1	1	1	0.003113715540454587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_AXIS_ELONGATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002958377447037419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.100799014359005e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_AXIS_SPECIFICATION	1	1	1	1	1	1	1	1	0.046128241229954625	1	1	1	1	1	1	1	1	0.015054644853527255	1	0.03660184055591087	1	0.03264623649193121	0.023571205200157985	1	1	1	1	1	1	0.01721548317024091	0.04502878055749204	0.016481304227316307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_AXON	0.0038803441193280275	1.51199963660531e-08	1	0.0492950271538648	2.4412794008554783e-10	1	0.021371371828925678	6.418950476705376e-07	6.5470577466086866e-06	1	0.0008153506486263673	1	0.03423407348870766	2.405836817220841e-05	1	1	0.010389759546584831	0.0022378379949005156	1	0.022537875441811184	1	0.055555257839625005	0.029132139552597747	0.020749023172113357	1	0.005763226242318953	0.0024842886765269467	0.010623534215839392	1	1	1	9.87431456056509e-06	0.027599534695515238	1	1	1	1	1	0.0	1	0.020871036859798964	0.0011694646306416034	1.0985468195112702e-06	1	1	0.01509931506808071	0.0004341629594594165	1.464613541557469e-08	0.0009392021742147261	1
GO_AXONAL_FASCICULATION	1	1	1	1	1	1	1	1	0.003584339128139158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0002553965806795233	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_AXONAL_GROWTH_CONE	1	1	1	1	1	1	1	1	0.0056659162073070535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008652187288915592	1	1	0.0019880195470293183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_AXONAL_TRANSPORT	1	1	1	1	0.00013321589650239218	1	1	0.06514769359856243	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007672971062694822	1	1	1	1	1	1	2.6241840384688686e-05	1	1	1	0.03764835440208747	1	1	1	1	1	0.02270800879861634	1
GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005296956557735433	1	1	1	1	1	1	0.003051936575150682	1	1	1	1	1	1	1	1	1	1
GO_AXONEME_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0023676710226286923	1	1	1	1	1	1	0.013166657101861046	1	1	1	1	1	1	1	1	1	1
GO_AXON_CHOICE_POINT_RECOGNITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00021155359278512975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020056145835025685	1	1	1	1	1	1	1	1	1	1	1
GO_AXON_CYTOPLASM	1	1	1	1	0.026221146492488967	1	1	0.06131847400670909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007177438162165872	1	1	1	1	1	1	0.0024962028878902087	1	1	1	0.035351936221791336	1	1	1	1	1	1	1
GO_AXON_DEVELOPMENT	0.01104090351146525	0.02938476462840367	1	1	0.00233435695450801	1	0.009979145177810733	2.0432263048153487e-07	6.108237863844401e-06	1	0.00029330179094699815	1	1	0.08074334781421622	1	0.00031638698538039023	1	0.025648284001086097	1	1	1	4.654892472766292e-05	1	0.08641523741458057	1	0.002531341531330722	1	0.00013783435479253203	1	0.00018102879721071385	1	1	0.0019283682820385728	1	1	1	1	0.021738391889757347	3.384783120452539e-09	0.042483611724105086	1	0.014457756379230968	0.020393162990840485	0.07819127554893213	0.01892901000273628	0.006920175894640557	0.005668596941616033	0.016598838780356395	0.018155018793872046	1
GO_AXON_GUIDANCE_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00036116130498398125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00014231399965014546	1	1	1	1	1	1	1	1	1	1	1	1
GO_AXON_HILLOCK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0026566479918698205	1	1	1	1	1	1	1	1	1	1	1
GO_AXON_INITIAL_SEGMENT	1	1	1	1	0.002503451079063579	1	1	0.006269779521315133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.051338710595818e-05	1	1	1	1	1	1	1	1	1	1	1
GO_AXO_DENDRITIC_PROTEIN_TRANSPORT	1	1	1	1	1	1	1	0.0036628829984486355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0002585099149798875	1	1	1	1	1	1	1	1	1	1	1
GO_AXO_DENDRITIC_TRANSPORT	1	1	1	1	0.00025867349925989824	1	1	0.08752823760086692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010663760995724414	1	1	1	1	1	1	6.974493599476439e-05	1	1	1	0.05123801783887205	1	1	1	1	1	0.031176123820798818	1
GO_A_BAND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05235318149376744	1	1	1	1	1	1	1	1	1	1	1
GO_BASAL_DENDRITE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020056145835025685	1	1	1	1	1	1	1	1	1	1	1
GO_BASEMENT_MEMBRANE	1	0.04472503081708534	1	1	1	1	0.027193177801605017	1	1	1	1	1	1	1	1	1	1	0.020249833086138258	1	1	1	0.0003380660862402074	1	1	1	1	1	1	1	1	0.05958124492556949	1	1	1	1	1	1	1	0.01965027903307881	1	1	1	1	1	1	1	1	1	0.062442641813799216	1
GO_BASOLATERAL_PLASMA_MEMBRANE	1	1	1	1	0.0949529117936988	1	1	1	1	0.04312140922119567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01740963420582653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_BEHAVIOR	0.00042480638485575817	0.04778111512747074	1	1	0.005245148462813765	1	0.01699373275674243	0.0012268323396363856	0.009190673665766536	1	7.528674690870929e-05	1	0.030679587777894257	0.028131461077191777	1	0.06351278856770348	1	0.0016593628697471052	1	1	1	0.013055675141177003	1	1	1	0.023417928337111427	1	0.0990374684960873	1	0.011933631802123257	1	0.002133781188961903	1	1	0.01275572361645505	1	0.01680074674791976	0.00718952593850386	7.343257452108176e-07	0.01699373275674243	1	1	1.49353604301794e-05	1	1	0.011933631802123257	1	0.025709638051561456	0.0006169535212765531	1
GO_BEHAVIORAL_RESPONSE_TO_NICOTINE	1	1	1	1	1	1	1	1	1	1	6.306614384132825e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_BETA_CATENIN_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03435792958041606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_BIOLOGICAL_ADHESION	0.095017935206547	0.021149491609805615	0.0012800621649092792	1	1	1	0.07239027450000701	0.0016291347244868915	0.027583051372119916	1	1	1	0.02675191638970653	1	1	1	1	1	1	1	1	0.0023847137920439687	0.005609972412265796	1	1	0.0010293260675332538	1	1	1	1	0.003907621597448063	1	0.06250074867165034	1	0.02992995076528948	1	0.0003283214014014879	0.0023388688828722692	0.012408412475715003	0.07239027450000701	1	1	1	1	1	0.048944955696777814	1	1	0.030095006394531998	1
GO_BIOMINERALIZATION	1	0.09839948520314301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08054260842691041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022991139789698245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_BLOOD_VESSEL_MORPHOGENESIS	1	1	1	1	1	1	1	1	0.05670745823417911	1	0.034662738284430894	1	1	1	1	1	1	1	0.0026835627288133157	0.09392806478970583	1	0.007355166235401112	0.002737696952286428	1	1	1	1	1	1	0.0765508846269668	0.018527961290239148	1	1	1	1	1	0.014099014832557377	1	1	1	0.024888938907448255	1	0.030388351727002938	1	1	1	1	1	1	1
GO_BLOOD_VESSEL_REMODELING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07394570643066378	1	1	1	0.022822943535801277	1	1	1	1	1	1	1
GO_BODY_FLUID_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0027572629598665577	1	1	1	1	0.02340552091223691	1	1	1	1	1	1	1	1	1	1
GO_BONE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08887276464187721	1	1	1	1	1	1	1
GO_BONE_REMODELING	1	1	1	1	1	1	0.021601092112012	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08669663468182909	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0429409155106123	1	1	1	1	1	1	1	1	1	1	1	0.04877679532280166	1	1	1	1	1	1	1	0.03920788859592794	1	1	1	1	0.008682164202734488	1	1	0.04877679532280166	1	1	1	1
GO_B_CELL_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05561599816603324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037902654341372854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_B_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05278975129575225	1	1	1	1	1	1	1	0.015773922516666428	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_B_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	0.012662534255925895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06391874615403303	1	1	1	1	1	1	1	1	1	0.033091920363791605	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CADHERIN_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08859099956398109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025477793864723708	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_ACTIVATED_POTASSIUM_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006100058230848249	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_CHANNEL_COMPLEX	1	1	1	1	1	1	1	0.08121700110186492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05081531916587034	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006225221799407432	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_CHANNEL_REGULATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0036703217438518454	1	1	1	1	1	0.011302924057803754	1	0.010026159735105122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002760132568070617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING	1	0.0001496973829523407	1	1	0.050858512205005146	1	1	1	1	1	0.00040368981508831503	1	1	1	1	1	1	1	1	0.002799547631871069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009122344388405423	1	1	1	0.06772805244839775	1	1	1	1	1	1	1
GO_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.0007202768480054633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_ION_BINDING	1	0.07980913242204823	1	0.06147743492448343	0.003810118484394831	1	1	0.004198665379528288	0.05608140570292519	1	0.0074070290308593245	1	1	0.044949861551025316	1	1	1	1	1	0.03313948430373792	1	0.025296651475976706	1	1	1	0.03770598591066554	1	1	1	1	1	1	1	1	1	0.04934744394365276	1	1	0.0496748391261973	1	1	1	0.029952076390369786	1	1	1	0.017849797084104946	1	1	1
GO_CALCIUM_ION_IMPORT	1	0.03154795241604347	1	1	0.05421481262777317	1	1	0.0030867480851702878	1	1	1	1	1	1	1	1	1	0.014096323880343098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01475918824260003	1	1	0.0006780435713880095
GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL	1	0.002121031593112721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_ION_REGULATED_EXOCYTOSIS	1	1	1	1	0.0029681039363248507	1	1	1	1	1	1	1	1	0.00026198348498929214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009668857567640354	1	1	1	1	1	1	1	1	0.027069607537991702	1	1	1	0.044866351219239986	1	1	1	1	0.0065514334331907564	1	1
GO_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008842564416776666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	1	0.07678295517820777	1	1	1	1	1	0.07673601863202695	1	1	1	1	1	1	0.016324618821508263	1	1	0.03570942136647681	1	1	1	0.07468950323995371	1	1	1	1	1	1	1	0.040622775506523046	1	1	1	1	1	1	0.006998625360249089	1	0.051549632075426954	0.04754272036194107	1	1	1	1	1	1	1	1	1	0.001823529598334872
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	1	0.08214870280047226	1	1	1	1	1	1	1	1	1	1	1	1	0.07031615805793101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034148678534017485	1	1	1	1	1	1	0.006912723694555423	1	0.037123984243304875	1	1	1	1	1	1	1	1	1	0.034821431671349434	0.00872094447090721
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.07118811666184965	1	1	1	1	1	0.015041648411233899	1	1	1	1	1	1	1	1	1	0.03296476903021461	1	1	1	0.06923380074092622	1	1	1	1	1	1	1	0.0035328147177422498	1	1	1	1	1	1	0.03599390914638656	1	1	1	1	1	1	1	1	1	1	1	0.09810156357319078	0.00167246919034858
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	1	1	1	1	1	1	1	0.007021078210243559	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CALCIUM_MEDIATED_SIGNALING	1	1	1	0.03329190895846146	1	1	1	0.02069575205496621	1	0.03579770339121424	1	1	1	1	0.03837394644769487	1	1	0.011644679120559664	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07160865587179044	1	1	1	1	1	1	1	0.08423277394969608	1	1	1
GO_CALCIUM_RELEASE_CHANNEL_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006776222364038853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
