	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF514	ZNF519	ZNF846	ZNF883
KEGG_MELANOMA	1	0.042594834381300184	0.07664482873392564	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08289039409310406	1	0.016602475249921977	1	1	1	1	1	1	1	0.08358109489915655	1	1	1	1	1	1	0.012456816282116145	1	1	1	1	1	1	1	1	0.08358109489915655	1	0.06389562121763726	0.0815722042219662	1	1	1	1	1	1	1	1	1	1	1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1	1	1	1	1	1	1	1	1	0.011301638141100634	0.028418059066254275	1	0.06521823365272417	0.011115174474817247	0.034613113649860416	0.02540319695550508	0.005737074689344479	0.07023115373524591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09431573537908289	1	0.04019998385134449	0.06803576553297075	1	1	1	1	1	1	1	1	0.007782127864880861	0.031565071822001856	1	1	1	1	1	1	1	1	0.03400049170429453	0.01344041350264813	0.04216310941031154	1	1	0.007261655480393925	1	1	1	0.08601989929372156	1	1	1	1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1	1	0.09953546224843646	1	0.0756502907357477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08088330191736248	1	0.036185051362324416	1	0.044969387319441445	1	0.010732090428918761	1	1	0.02192280532099511	1	0.048468726769535175	1	1	1	1	1	1	1	0.029690757213352792	0.051775238094634246	1	1	1	0.06540696931546164	0.002256748100858519	0.04158479533258652	1	1	1	1	1	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02388661704889261	1	1	1	1	1	1	1	1	1	1	1	1	0.04840646658642478	1	1	1	1	0.0629566664600939	1	1	1	1	1	0.03633362814926966	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011059227051165688	0.025662566393198305	0.055523306822901186	1	1	1	1
KEGG_NON_SMALL_CELL_LUNG_CANCER	1	0.025779676918275984	0.03937291013533195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07098198450186533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04320401964594245	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_OOCYTE_MEIOSIS	1	1	1	0.06259009254083381	0.05842259885982426	1	1	1	1	1	1	1	1	1	0.0635652175659166	1	1	0.06400934533294844	0.05039827110590145	1	1	1	1	1	0.07064185327781392	1	0.06400934533294844	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006432030093772356	0.07132678744494514	0.06259009254083381	1	1	1	1	0.032201324968087475	1	1	1	1	1	0.06988979579448662	1	1	1	1	0.04473532508213196	0.08817151165062853	0.03411319495086729	1	1	1	1	0.02478631845418744	1
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07560719144349615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010255377011842981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PATHWAYS_IN_CANCER	1	0.06311458758764799	0.03854891645576142	1	1	1	1	1	1	1	1	1	1	1	1	0.02576560963283847	1	0.04869012408120599	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07744069194035819	1	1	1	1	1	0.010326851728347908	0.007749632527375927	1	1	1	1	0.0583533450350352	0.015739484375609014	0.0028425301936441105	1	0.06215916980750613	0.07266340241188973	1	1	1	1	1	1	1	0.0447650528864566	1	1	1	0.05335332924975045	1	1	1	1	1	0.006714432142293392	0.09917850703316589	1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1	0.04814424413827367	0.08974823273086274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020124080354552376	1	1	1	1	0.034793638961924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026734772414174657	1	1	1	1	1	0.0792612400962397	1	1	1	1	0.02431660193459384	0.020428426640757724	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PRION_DISEASES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06845270479155352	1	1	1	1	1	1	1	1	1	1	1	0.08369605775641431	1	1	1	1	1	1	1	1	1	1	1	0.09329993381882495	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02255484977676181	0.024479765583240054	1	1	0.003901376573636317	1	1	1	1	1	0.042641628827945866	1	0.004999565882532919	1	1	1	1	1	1	0.05722941139117843	1	1	1	0.012476465453114316	1	0.042641628827945866	1	1	0.0015594737316326768	1	0.030944767804607087	0.09294341667652928	1	1	0.06393291273694779	0.015337231217620761	1	1	1	1	0.034760085301215105	1	0.034438808291225254	1	1	1	0.015266379992525003	1	0.020123886594222706	1	1	1	1	1	1
KEGG_PROSTATE_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02570274265818373	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1	1	1	1	1	1	1	1	1	1	1	0.024760136238353603	1	1	1	0.03533390519791402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05165251310424468	1	1	1	1	1	1	1	1	1	1	0.0444280845954923	1	1	1	0.026414825986920132	1	1	1	1	1	1	1	1	0.03918794283973326	1	1	1	1	0.058356398683317545	1	1	1	1	1	0.010600802631361761	1	1
KEGG_PURINE_METABOLISM	1	1	1	1	0.03581463062617685	1	1	1	1	1	1	1	1	1	0.031759586219077596	1	1	0.04031255149649404	0.0462545565372432	1	1	1	1	1	1	1	0.0018477919203921944	1	1	1	0.06917118802419153	1	1	1	1	1	1	1	0.08121096487766688	1	1	1	0.08545804439424076	1	1	1	0.03173667854964202	1	1	0.07422085129610168	1	1	1	1	0.008397464259928267	1	1	0.07844412294052983	1	1	1	1	1	1	1	1	1	0.07051213581866378	1
KEGG_PYRUVATE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07216020569826864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05671045146969966	1	1	1	1	0.034697869687395966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_RENAL_CELL_CARCINOMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07225704588382853	1	1	1	1	1	1	1	0.08087177974507309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1	1	0.09810475579805189	1	1	1	1	1	1	1	1	1	1	1	1	0.0866591774587897	1	1	0.07899742969100976	1	1	1	1	1	1	1	1	1	1	1	0.0963163320257796	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TASTE_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07195212940293727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008082201973723002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TIGHT_JUNCTION	1	0.02309694558261477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.055235017899819994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06342978172654468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028258804294947315	0.06319281969030421	1	1	1	1	1
KEGG_TRYPTOPHAN_METABOLISM	1	1	1	0.04089384384803363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TYPE_II_DIABETES_MELLITUS	1	1	0.02760766540770143	0.0005376243795056634	0.005835765937113213	1	1	1	1	1	1	0.08975206176990058	0.0005408181374847443	0.010315772704339365	0.011848760942342107	1	1	1	0.00026496222474614584	1	1	1	1	1	1	1	1	1	1	1	0.00045284813514490097	1	1	0.045805666503152764	0.0013513617244894638	1	0.006318914946653709	1	0.004665276822376496	1	0.03518984472869191	1	1	0.007355311516277996	0.05467422220318041	1	0.09520167673994462	1	0.021752682020151015	1	1	0.02760766540770143	1	1	0.004665276822376496	0.00044157534797617526	0.017305028335517725	0.02956867965018828	1	1	0.04630893372334932	1	1	0.015240603078314985	0.0029732237594504163	1	0.04077333407026107	0.07708665003575299	1
KEGG_TYPE_I_DIABETES_MELLITUS	1	1	0.021873905126383986	1	1	1	1	1	1	1	1	1	1	1	0.04757568778374488	1	1	1	0.09758686729373811	1	1	1	1	1	1	1	1	1	1	1	0.021259319340909077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03465843684523828	1	1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1	1	0.06425538317433455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1	0.016081217724712937	1	0.06526411354427542	1	1	1	1	1	1	1	1	1	1	0.0015336281490592185	1	0.004975165056201103	0.014201609185695352	1.172406630867151e-05	1	0.0003212649995633088	1	1	1	0.07282481541934083	0.07282481541934083	0.002415533446680218	1	0.001067364043236263	1	0.02145584078333529	0.03723791560763656	1	0.0007798326557596491	0.015914149872820804	1	1	1	0.02576788156809251	0.009905916397922487	1	1	0.006993446484514609	5.410950956397098e-05	0.06526411354427542	0.05814982433826443	0.03872356091720741	1	1	0.005436487017765668	1	1	1	1	0.0014003463179012021	0.0010254531296524094	0.03571467573859899	1	1	1	2.7574487247550294e-05	1	0.03522468349882224	1	1	1	1	1	0.001447765553911795
KEGG_VEGF_SIGNALING_PATHWAY	1	0.04814424413827367	0.02155122994319225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034793638961924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09769513897783988	0.0864303915146436	1	0.0953957500456446	1	1	1	0.04396707489804963	1	1	1	1	1	1	1
KEGG_VIBRIO_CHOLERAE_INFECTION	1	1	1	1	0.0664250314115773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09771448724042608	1
KEGG_WNT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04665271204292565	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06963055013112585	1	0.0720537983440167	1	1	1	1	1	1	1	1	0.06022997632000138	1	1	1	0.017803181503177723	1	1	1	1	1	1	1	1	0.06571171979422374	1	0.003695747665117266	0.06066263917842596	1
NABA_BASEMENT_MEMBRANES	1	0.014642679883835608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NABA_COLLAGENS	1	1	1	0.04858785669325805	0.04615044059741491	1	1	1	1	1	1	1	1	1	1	1	0.028456049912305437	0.049410662916633985	1	1	1	1	1	1	1	1	0.049410662916633985	1	1	1	1	0.03301740702420197	1	1	1	1	1	1	1	1	0.031168615380353426	1	1	1	1	1	0.012612984615698597	1	1	0.02979983345451187	1	1	1	1	0.025596417682346773	1	1	1	1	1	0.03924546502078263	1	1	1	1	1	1	0.009022457074641776	1
NABA_CORE_MATRISOME	1	1	0.01504366033914295	1	1	1	1	1	1	1	1	0.07462200093651339	1	1	0.006251689159350371	0.0009152604886351057	0.00023281390704810168	0.007017770123050715	0.0021059291574079264	1	1	1	1	0.026164363663092827	1	0.0040682095570150345	1	1	1	1	0.004853044615778179	0.0015821924800281106	1	0.019652608523368253	1	1	0.07059224347396442	0.02001306715433293	0.0006677017329549395	1	0.0017011868820293596	1	1	0.08477405916310699	1	0.0026300907573476584	0.03320921287780032	0.007094189936871609	1	0.08870330558379247	1	0.005236541331208655	1	0.05998058642290316	0.00018435144975259554	1	0.00593758722838833	1	1	1	0.04737035206917817	0.03251907530835485	1	0.024309773224979514	1	1	1	1	0.016327006121522936
NABA_ECM_GLYCOPROTEINS	1	0.06204477254872742	0.05667665902610797	1	1	1	1	1	1	1	1	0.0591136653840838	1	1	0.012434603142681966	0.013929192674362656	0.029907328217705476	1	0.03390058194544865	1	1	1	1	0.07705761633962993	1	0.00683977767694921	1	1	1	1	0.018982933919693634	0.038170500836658294	1	0.05084745001146651	1	1	0.07307679205668949	1	0.023980480564372186	1	1	1	1	1	1	0.03843866312594557	1	0.017302234864865706	1	1	1	0.006215943909665622	1	1	0.007724609054798215	1	0.057687687526127296	0.06288462325924837	1	1	1	0.05490853306610821	0.09035759008334332	0.04395777213114549	1	1	1	1	0.05648784584294353
NABA_ECM_REGULATORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07707510427451125	1	1	1	1	1	1	1	0.04277769011954746	1	1	0.06411480118901414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NABA_MATRISOME	1	0.09875648065044129	0.015859938884498215	1	1	1	1	1	1	0.09858962175555142	1	1	1	0.05301208557178527	0.019468084408416964	0.0033736500546265313	0.0028445903509409787	0.07124014926031219	1	1	1	1	1	0.08861749852090384	1	0.04173178260883981	0.07124014926031219	1	0.008481341580430901	1	0.007421353616359427	0.03829812787586495	1	0.002533384653982118	0.004010776299718133	1	0.007624116050194418	0.004820353225376217	1	1	0.00167137175680232	1	1	1	1	0.005127972261835145	0.0608159202373022	0.06372993103643487	1	1	1	1	0.010833857869847252	1	0.001754076284025352	1	0.006211279721634044	0.011638765302649068	1	1	0.04645691310285893	0.033911007748650634	1	1	1	1	1	0.022003344736940766	1
NABA_MATRISOME_ASSOCIATED	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0294533719257275	1	1	1	1	0.031957973388254124	0.012996274330400959	1	0.038488124038683624	0.06242367881280653	1	0.06817955283977528	0.09919831119370648	1	1	1	1	1	1	1	1	1	1	1	0.0035640377636952936	1	1	1	1	0.041323108415630916	1	1	1	1	1	1	1	1	1	0.06353076664975577	1
NABA_PROTEOGLYCANS	1	1	0.01257661879533467	1	1	1	1	1	1	1	1	1	1	1	1	0.010320774494608331	0.018526195284251923	0.002808053366940455	0.06845270479155352	1	1	1	1	1	1	1	1	1	1	1	0.08369605775641431	1	1	1	1	1	1	1	0.013899763587615466	1	0.020327948667454354	1	0.09329993381882495	1	1	0.07216821088961511	1	1	1	1	1	1	1	1	0.09086899972784979	1	0.0061880870328859805	1	1	1	1	1	1	1	1	1	1	1	1
NABA_SECRETED_FACTORS	1	1	1	1	1	1	1	1	1	0.02096344171597775	1	1	1	0.04922571344055082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08196911473640067	1	1	1	1	1	0.08139898351531305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032150381699461716	1	1	1	0.06223326323785494	0.025997954745027863	1	1	1	0.06365713033258913	0.05756168378754123	1	1	1	1	0.051236147953891864	1
PID_AJDISS_2PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05647978120297381	1	1	1	0.057710149286477774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022707918075027478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04879359466906419	1	1	1	1	1	1	1	1
PID_AMB2_NEUTROPHILS_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04350096797470715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031748744089158065	1	1
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04309518866938733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06485389893873528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_AP1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	0.023705393399493735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08089855669919366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_ARF6_TRAFFICKING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05471978268656863	1	1	1	1	1	1	1	1	1	1	1	0.016859741674510764	1	1	1	1	1	1	1	1	0.029483636497599663	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_AR_NONGENOMIC_PATHWAY	1	1	0.06906218418693966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025986803183152718	1	1	1	1	1	1	1	1	1	0.02553797191983387	0.013319744754633156	0.07369074626724204	1	1	1	1	1	1	0.006896395313984893	1	1	1	1	1	1	1	1	0.07369074626724204	0.06710983541419968	0.02740717731789355	0.009675932310995172	1	1	0.09823315770398366	1	1	1	1	1	1	1	1
PID_ATF2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08941459579030298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061261447955873516	1	1
PID_AVB3_INTEGRIN_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0625952806234924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09193836112984877	1	0.01128244796570943	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015495596486179597	0.035557381185499226	1	1	1	1	1
PID_AVB3_OPN_PATHWAY	1	1	0.06906218418693966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07369074626724204	1	1	1	0.07570491725172757	1	1	0.05825963817010393	0.04585213725143544	1	1	1	1	0.06906218418693966	1	1	0.07369074626724204	1	1	1	1	1	0.09823315770398366	1	1	1	1	1	1	1	1
PID_BCR_5PATHWAY	1	1	1	1	0.08671215330826332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09104553417808392	1	1	1	1	1	1	0.0998986174844293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_BETA_CATENIN_NUC_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07583166892121729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_CDC42_REG_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024014362016968716	1	0.06957886456011741	1	0.015165112477938614	1	0.07149082200549683	1	1	1	1	1	1	1	1	0.06518687765826647	1	1	1	1	1	1	1	1	0.09290506018919675	1	1	1	1	1	1	1	1
PID_CMYB_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023080873281532188	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05260205099033266	1	1	1	1	1	1	1
PID_CONE_PATHWAY	1	1	0.00384469473583815	1	1	1	1	1	1	1	1	0.024760136238353603	1	1	0.008987574735164872	0.0031279125571871402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05790026985616503	1	1	1	1	0.04319635602633953	1	1	1	0.0444280845954923	1	1	0.033836884106374976	1	1	1	1	1	0.00384469473583815	1	1	0.04319635602633953	0.03918794283973326	0.08475883246516391	1	1	1	0.006813841184163838	1	1	1	1	1	0.010600802631361761	0.02097389399462979	1
PID_CXCR4_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09955670315084497	1	1	1	1	1	1	1	1	1	1	1	0.09913292748627578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_ENDOTHELIN_PATHWAY	1	0.03426772221961849	1	0.09104553417808392	0.08671215330826332	1	1	1	1	1	1	1	1	1	0.0011985037718347247	1	0.05464539660387446	0.014469832489676482	0.007429232870444613	1	0.014116598125189395	1	1	1	0.02460966831734146	1	0.014469832489676482	1	1	1	1	0.0796936590147046	1	0.022387902073650046	1	1	0.09104553417808392	0.005481966018800244	1	0.02460966831734146	1	1	0.002297146367856162	0.016339617641810134	0.09104553417808392	1	1	1	1	0.006787937907813402	1	1	1	1	0.002146477853231188	0.010870079514706754	1	1	1	1	0.0007101213160057851	1	1	1	1	1	1	1	1
PID_EPHA_FWDPATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.050894695029044534	1	0.023473697923634074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0864707576632513	1	1	1	1	1	1	1	0.006174406176695069	1	1	1	1	0.0811199750675673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_EPHB_FWD_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0415943642652683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04089384384803363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_EPO_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09728802217933885	1	1	1	1	1	1	1	1	1	1	1	0.03176141012101241	1	0.06508758256524527	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009182959090854426	1	1	1	1	1	1	1
PID_ER_NONGENOMIC_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02971429719516283	1	1	1	1	1	0.032875873628133045	1	0.04089384384803363	0.021621867267002104	1	1	1	1	1	1	1	0.013955253450624983	0.07216020569826864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_FGF_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017632969510812724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04012396912793459	1	1	1	1	1	1	1	1	1	1	1	0.04699535118266773	1	1	0.0051073029145202176	1	1	1	1	1	1	1	1	0.008158286132606496	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_HDAC_CLASSII_PATHWAY	1	1	0.0811199750675673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07961128856325339	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08493097445446685	1	1	1	1	1	1	1	1	1	1	1
PID_HEDGEHOG_2PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.059932423480137276	1	0.0325333840853278	1	1	0.029452926818392622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005926679597647921	0.05644204061578795	1	1	1	1	1	1	1	0.04095253120680131	1	0.01329327846908157	1	1	1	1	1	1	0.03719802488218582	1	1	1	1	0.010793766354164513	1	1	1	1	1	1	1	1	1	1	0.019271841820883595	1
