	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_AZUROPHIL_GRANULE_LUMEN																	FABP5 TTR																																
GO_A_BAND		S100A1 SMTNL2						ANK2 DST																														ANK2 S100A1											
GO_BASAL_DENDRITE																																						MAP1B MAP2											
GO_BASEMENT_MEMBRANE																			APLP1 TMEFF2			APLP1 SPARC TMEFF1																APLP1 SMOC1 THBS4 TMEFF2	APLP1 THBS4										
GO_BASOLATERAL_PLASMA_MEMBRANE																																DST LIN7A NDRG4																	
GO_BEHAVIOR	CEND1 CHRNB2 NPY PRKCG SPTBN4	C1QL1 PAK6 PRKCG SEZ6 SNAP25 UNC79		NRXN2 PAK6 RGS14	ARC BRSK1 C1QL1 JPH4 NRXN2 SLC12A5 SNAP25 TPGS1 UNC79			AGT ASIC4 CHRNA5 DACH1 ETV1 GIP JPH4 MAP1A NRXN2 PBX3 PCDH17 PRKCG TMOD2 UNC79	ADCY1 ARC BRS3 CHRNA5 EPHA4 NRXN2 PYY TMOD2	GHRL GIP NPW TMOD1	ADCY1 CHRNA3 CHRNA5 CHRNB2 GIP TMOD1 TMOD2			CARTPT DNAH11 EFNB3	ADCY1 ARC NPTX2 PBX3 PRKCG			MAP1A NPW	AGT ETV1 GNAO1 MAP1A NRXN2 PBX3 PCDH17 RGS14 SNAP25		GIP LMX1A PAK6 PBX3 PYY UNC79								PBX3 TMOD1 TPGS1			ADORA2A BRSK1 NDRG4 NPY SNAP25 SPTBN4		CEND1 DACH1 PBX3	PAK6 TMOD1	ADCY1 ARC DNAH11 MDK NEGR1 NRXN2 TPGS1	CEND1 NEGR1 SLC12A5 TMOD1 UNC79	AGT ASIC4 BRS3 BRSK1 CEND1 CHRNA5 EFNB3 ETV1 GIP GNAO1 LMX1A MAP1A MDK NDRG4 NPW NRXN2 PAK6 PBX3 PYY RGS14 SEZ6 SLC12A5 SNAP25 SPTBN4 THBS4 TMOD1 TPGS1 UCHL1				ADORA2A AGT ARC ASIC4 BRSK1 C1QL1 CEND1 ETV1 GHRL JPH4 MDK NDRG4 NPTX2 NRXN2 RGS14 SEZ6 TMOD1 UCHL1			AGT CACNA1B GNAO1 MAPK8IP2 UCHL1			AGT BRS3 DACH1 EFNB3 GRIN1 MAP1A MDK NPW SEZ6 TMOD1	
GO_BEHAVIORAL_RESPONSE_TO_NICOTINE											CHRNA3 CHRNA5 CHRNB2																																						
GO_BIOLOGICAL_ADHESION								APLP1 CCL19 CD70 CDHR3 COL14A1 DST FAT3 GRAP2 ITGBL1 JAM3 LIMCH1 MMRN1 NFAT5 NRXN2 PCDH17 PLXNC1 RET SCN1B SFRP1 STRC						EFNB3 MUC16					APLP1 CLDN6 NFAT5 NRXN2 PCDH17 PGM5 TMEFF2			APLP1 CADM3 CLDN6 EFNB3 FAT3 MUC16 NEGR1 PGM5									C2CD4A CD200 DLL1 LRRN2 MAD2L2 MDK NFAT5 PTPN22 SCN1B SERPINI1 SPON2 STRC			ADAM12 CD70 DOCK8 LIMCH1		ADAM12 C2CD4A CLDN6 FUT7 MDK NEGR1 NFASC NRXN2 PGM5 SCGB1A1 SERPINI1 SPON2 SPP1		ADAM12 APLP1 BOC C2CD4B CCL19 CDHR3 COL14A1 EFNB3 FAT3 GPC6 IGSF21 ITGBL1 JAM3 MDK MMRN1 NFASC NRXN2 PTPN22 RET SCGB1A1 SCN1B SPP1 THBS4 TMEFF2 VCAN						GPC6 LIMS2 SCN1B STRC				APLP1 C2CD4A C2CD4B CADM3 CDH22 CLDN6 EFNB3 FOXJ1 FUT7 LIMS2 MAD2L2 MDK PODXL2 RET SCN1B SPON2	
GO_BLASTOCYST_DEVELOPMENT		NPM2 POU5F1																										NPM2 STMN3																					
GO_BLOOD_VESSEL_REMODELING																																										AGT BGN							
GO_BODY_FLUID_SECRETION					SCT WNK3																																							SCT TAC1					
GO_BONE_MORPHOGENESIS																					ANXA6 PAPPA2																												
GO_BONE_REMODELING							MDK SPP1																													MDK SPP1													
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE																																					DCHS1 PGF					AGT DCHS1 MDK			AGT DCHS1				
GO_B_CELL_ACTIVATION																							DLL1 FOXJ1 SFRP1																										
GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE																															DLL1 MAD2L2																		
GO_B_CELL_DIFFERENTIATION																							DLL1 SFRP1																										
GO_B_CELL_MEDIATED_IMMUNITY												C7 CD70								C7 CCR6																													
GO_C21_STEROID_HORMONE_METABOLIC_PROCESS																							AKR1B1 DHRS2								CACNA1H DHRS2							AKR1B1 DHRS2											
GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY																																						KCNMA1 KCNMB2 KCNMB3 KCNN3											
GO_CALCIUM_ACTIVATED_POTASSIUM_CHANNEL_ACTIVITY																																						KCNMA1 KCNMB2 KCNMB3 KCNN3											
GO_CALCIUM_CHANNEL_COMPLEX					CACNA1C CACNG6			CACNA1C CACNB2 CACNB4														CACNA1C CACNG6 CATSPERB									CACNA1H CACNB4					CACNA2D1 CACNG4		CACNA1A CACNA1C CACNB4 CACNG7 CATSPERB				CACNA1C CACNB4							
GO_CALCIUM_CHANNEL_REGULATOR_ACTIVITY					CACNG6 NRXN2																	CACNG6 NPY														CACNG4 NRXN2		CACNG7 NRXN2 REM2 STX1A				NRXN2 REM2							
GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING		ANXA6 SYT2																																															
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING		ANXA6 S100A1 SNAP25 STX1A SYN1			SNAP25 SYN1						S100A1 STMN2 STX1A										ANXA6 S100A1 STX1A SYN1																	ANXA6 CPLX2 S100A1 SNAP25 STX1A									ANXA6 CPLX2	ANXA6 S100A1	
GO_CALCIUM_ION_BINDING	CELSR3 EML1 SCUBE1	ANXA6 CABP7 DCHS1 EFCC1 F10 S100A1 SLC8A1 SYT2 TRPM2			BAIAP3 CDHR3 CLGN EFCC1 EML1 GCH1 NAALADL1			BAIAP3 CDHR3 CLGN DST F10 FAT3 MMRN1 NCALD PCDH17 RET SLC8A1 SPOCK3 SYT2 TBC1D8B	EFCC1 EML1 LCP1 NKD1 SPARC TRPM2 UNC13A		NCALD S100A1 SPOCK3 TUBB4A VCAN		CELSR3 SCUBE1							ENPP2 F10 SPARC	ANXA6 DLL1 F10 FAT3 FSTL5 NAALADL1 S100A1 SMOC1	FAT3 NKD1 SCUBE1 SPARC TBC1D8B	DCHS1 DLL1 NKD1 SYT2															ANXA6 BAIAP3 CDHR3 ENPP2 FAT3 FSTL5 LCP1 MMRN1 RET S100A1 SCGN SMOC1 THBS4 VCAN				BAIAP3 DCHS1 DST EFCC1 EML1 F10 GCH1 NAALADL1 S100G SPOCK3 SYT2	EML1 F10 LCP1 NAALADL1			DLL3 GCH1 NCALD SLC8A1 SPOCK3 SYT5	ANXA6 CLGN EFCC1 LCP1 NAALADL1 NCS1 NKD1	ANXA6 CDH22 GRIN1 LCP1 RET S100A1 SCGN SCUBE1	
GO_CALCIUM_ION_IMPORT		SLC8A1 TRPM2			CACNA1C WNK3			CACNA1C CACNB2 SLC8A1 WNK3											CACNA1C TRPM2																											GCK SLC8A1			
GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL		SLC8A1 TRPM2																																															
GO_CALCIUM_ION_REGULATED_EXOCYTOSIS		STX1A SYT2			BAIAP3 CDK5R2 RAPGEF4										STX1A SYT5								CADPS SYT2							CACNA1H CADPS	CACNA1H SYT2							BAIAP3 CDK5R2 STX1A				BAIAP3 CDK5R2 SYT2							
GO_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL		SLC8A1 TRPM2						ANK2 CACNA1C CCL19 JPH4 SLC8A1											CACNA1C TRPM2																														
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		ANXA6 S100A1 SLC8A1 TRPM2		TRPC7 TRPM2			AHNAK CACNG6 FGF14 TRPC6 TRPC7	ANK2 CACNA1C CACNB2 CACNB4 CCL19 JPH4 SLC8A1 TRPC6												CACNB4 TRPC6		CACNA1C CACNG6 TRPC6			CACNG6 NCS1 TRPC7													ANK2 ANXA6 CACNA1A CACNA1C CACNB4 CACNG7 CCL19 FGF14 S100A1											
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		ANXA6 SLC8A1 TRPM2		TRPC7 TRPM2			CACNG6 TRPC6 TRPC7	CACNA1C CACNB2 CACNB4 SLC8A1 TRPC6	TRPC6 TRPM2										CACNA1C TRPM2	CACNB4 TRPC6		CACNA1C CACNG6 TRPC6			CACNG6 NCS1 TRPC7						CACNA1H CACNB4							ANXA6 CACNA1A CACNA1C CACNB4 CACNG7				CACNA1C CACNB4 TRPC7					ANXA6 NCS1		
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL					CACNA1C CACNG6			CACNA1C CACNB2														CACNA1C CACNG6																											
GO_CALCIUM_MEDIATED_SIGNALING			CCR6 SAMD14	KSR2 TRPM2				ANK2 CACNA1C JPH4 NCALD NFAT5 SAMD14 SLC8A1		ANK2 KSR2	NCALD SGCD								CACNA1C DEFB1 NFAT5 TRPM2								CCR6 GRIN1															CACNA1C CCR6 DEFB1 JPH4 NFAT5				NCALD SGCD SLC8A1			
GO_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE																			DEFB1 TRPM2																														
GO_CALMODULIN_BINDING		CAMK2B GAP43 RGS4 SLC8A1	ADCY1 AEBP1 RGS16		AEBP1 CACNA1C KCNN3 MAP2 MAP6			CACNA1C RGS16 RGS4 SLC8A1 USP6	ADCY1 GAP43 RGS16 UNC13A						ADCY1 MAP6				AEBP1 CACNA1C MAP6 RGS4		AEBP1 RGS4 USP6																	CACNA1C CAMKV GAP43 KCNN3 MAP2 MAP6 RGS4						RGS16 RGS4					
GO_CALYX_OF_HELD								CPLX2 PRKCG																																							CPLX2 NCS1		
GO_CAMERA_TYPE_EYE_DEVELOPMENT																						CACNA1C CRYBA2 PAX6							FBN1 TMOD1												RET TMOD1	CACNA1C CRYBA2 NEUROD1 SDK2 TMOD1							
GO_CAMERA_TYPE_EYE_MORPHOGENESIS																							DLL1 WNT9A																										
GO_CAMP_BINDING					PDE2A RAPGEF4																																												
GO_CAMP_METABOLIC_PROCESS																																				ADCY1 PDE8B		ADCY2 PDE8B											
GO_CANONICAL_WNT_SIGNALING_PATHWAY																							NKD1 SFRP1 WNT9A																	DACT1 ISL1							DACT1 NKD1 WNT9A		
GO_CARBOHYDRATE_BINDING															NPTX2 ZG16																																		
GO_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS			ACOT7 ADCY1 GPC2 NPPB											MUC16 MUC5AC												B3GAT1 CHST8 MUC3A																							MUC2 MUC3A
GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS			ACOT7 GPC2																																	ACOT7 GPC2 PDE8B													
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS											ADCY1 SPOCK3 ST6GALNAC5 SULT2A1 VCAN			MUC16 MUC5AC														ACOT7 CCL19 CHST10 ENPP7 KHK MPP1 PDE2A ST8SIA3 SULT2A1																				AK5 AKR1B1 B3GAT1 FUT7 KHK MPP1 MUC17 MUC3A MUC5B PDE2A SULT2A1 TPST2	MUC2 MUC3A TPST2
GO_CARBOHYDRATE_HOMEOSTASIS					BAIAP3 BRSK2 KCNJ11 RFX6						PAX6 STXBP5L																KCNJ11 VGF											BAIAP3 FABP5 FFAR1 GRIK5 STXBP5L VGF				BAIAP3 GHRL NEUROD1 PTPRN RFX6 VGF							
GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY																	ACOT7 LIPC																ACOT7 LIPC													ACOT7 LIPC			
GO_CARBOXYPEPTIDASE_ACTIVITY			ACE AEBP1		AEBP1 NAALADL1										BLMH NAALADL1		AEBP1 CPE				AEBP1 BLMH CPB1 NAALADL1										AEBP1 CPA1					CPA1 CPE NAALADL1		BLMH CPA1 CPB1				CPA1 CPE NAALADL1				ACE CPE	CPE NAALADL1	BLMH CPA1	
GO_CARDIAC_ATRIUM_DEVELOPMENT																																						ANK2 ISL1											
GO_CARDIAC_CELL_DEVELOPMENT		RGS4 SLC8A1						AGT RGS4 SLC8A1											AGT RGS4																			AGT RGS4 SGCD								SGCD SLC8A1			
GO_CARDIAC_CHAMBER_DEVELOPMENT																												DNAH11 PDE2A								CPE DNAH11 HEY1										CPE DNAH11			
GO_CARDIAC_CHAMBER_MORPHOGENESIS																																				CPE DNAH11 HEY1										CPE DNAH11			
GO_CARDIAC_CONDUCTION	KCNJ2 SPTBN4	KCNJ2 SLC8A1		ATP1A3 KCNJ2	CACNA1C CACNG6 KCNJ11		CACNG6 KCNJ3	AGT ANK2 CACNA1C CACNB2 CACNB4 KCNJ2 KCNJ3 SCN1B SCN3B SLC8A1									CACNG6 KCNH6		AGT CACNA1C KCNJ3		ATP1A3 CACNB4 KCNJ3	CACNA1C CACNG6			CACNG6 KCNJ2 SCN3B					KCNH6 KCNK3								AGT ANK2 ATP1A3 CACNA1C CACNB4 CACNG7 KCNH6 KCNJ3 SCN1B SPTBN4				AGT CACNA1C CACNB4 KCNH2 KCNK3			AGT ATP1A3		ATP1A3 SPTBN4	AGT KCNH2 KCNJ11 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		KCNJ2 SLC8A1						ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B SLC8A1											CACNA1C KCNJ3						KCNJ2 SCN3B													ANK2 CACNA1C KCNJ3 SCN1B				CACNA1C KCNH2						KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION								ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B											CACNA1C KCNJ3						KCNJ2 SCN3B													ANK2 CACNA1C KCNJ3 SCN1B				CACNA1C KCNH2						KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_CELL_CONTRACTION								ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B											CACNA1C KCNJ3						KCNJ2 SCN3B			SCN1B SGCD										ANK2 CACNA1C KCNJ3 SCN1B SGCD				CACNA1C KCNH2						KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION		RGS4 SLC8A1						AGT RGS4 SLC8A1											AGT RGS4												DLL1 RGS4															SGCD SLC8A1			
GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION								ANK2 KCNJ2 KCNJ3 SCN1B																														ANK2 KCNJ3 SCN1B										KCNH2 SCN1B	
GO_CARDIAC_MUSCLE_CONTRACTION		KCNJ2 SLC8A1						ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B SLC8A1											CACNA1C KCNJ3			CACNA1C CHGA			KCNJ2 SCN3B			SCN1B SGCD										ANK2 CACNA1C CHGA KCNJ3 SCN1B SGCD								SGCD SLC8A1		KCNH2 SCN1B SCN3B	
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT																					DLL1 ISL1 RGS4										DLL1 RGS4 TP73													RGS4 TP73					
GO_CARDIAC_SEPTUM_DEVELOPMENT																												DNAH11 PDE2A								DNAH11 HEY1													
GO_CARDIAC_SEPTUM_MORPHOGENESIS																																				DNAH11 HEY1													
GO_CARDIAC_VENTRICLE_MORPHOGENESIS																																				CPE HEY1						CPE ISL1							
GO_CARDIOCYTE_DIFFERENTIATION		RGS4 SLC8A1																	AGT RGS4		DLL1 ISL1 RGS4																									SGCD SLC8A1			
GO_CARTILAGE_DEVELOPMENT																																															ANXA6 WNT9A		
GO_CATECHOLAMINE_BIOSYNTHETIC_PROCESS									DDC INSM1	DDC GCH1																											DDC INSM1					DDC GCH1				DDC GCH1			
GO_CATECHOLAMINE_METABOLIC_PROCESS									DDC INSM1	DDC GCH1																											AKR1B1 DDC INSM1					AKR1B1 DDC GCH1				DDC GCH1			
GO_CATECHOLAMINE_SECRETION		STX1A SYT2						AGT SYT2			CHRNB2 STX1A				CHGA STX1A SYT5																							AGT CHGA STX1A				ADORA2A AGT SYT2							
GO_CATION_CHANNEL_ACTIVITY	CHRNB2 KCNJ2	ANXA6 KCNB2 KCNJ2 KCNK17 SNAP25 TRPM2	ANXA6 KCNAB2 KCNMB2 SCN1B	KCNB2 KCNH7 KCNJ2 KCNK17 TRPC7 TRPM2	CACNA1C CACNG6 CNGA3 KCNH8 KCNJ11 KCNN3 SNAP25		CACNG6 KCNH7 KCNJ3 TRPC6 TRPC7	ASIC4 CACNA1C CACNB2 CACNB4 CHRNA5 CNGA3 KCNB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMB3 SCN1B SCN3B TRPC6	CHRNA5 KCNK3 TRPC6 TRPM2		CHRNA3 CHRNA5 CHRNB2 KCNMB3						CACNG6 CHRNA5 KCNH3 KCNH6		CACNA1C KCNJ3 SNAP25 TRPM2	CACNB4 KCNAB2 KCNMB3 TRPC6	ANXA6 CACNB4 KCNAB2 KCNJ3 KCNK17 P2RX6	CACNA1C CACNG6 TRPC6			CACNG6 KCNJ2 KCNK17 NCS1 SCN3B TRPC7	KCNJ3 KCNMB3				CACNA1H KCNH6 KCNK3	CACNA1H CACNB4 KCNMB3 SCN1B	GRIK5 KCNAB2 SNAP25	ANXA6 KCNH3	KCNAB2 KCNH7		CACNA2D1 CACNG4 KCNB2 KCNH7 KCNK16 KCNK17		ABCC8 ANXA6 ASIC4 CACNA1A CACNA1C CACNB4 CACNG7 CHRNA5 GRIK5 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNMB3 KCNN3 SCN1B SNAP25	KCNAB2 KCNH3 SCN3B			ASIC4 CACNA1C CACNB4 CNGA3 KCNH2 KCNJ6 KCNK3 P2RX6 TRPC7	GRIK5 KCNH8		CACNA1B GRIK3 KCNA6		ANXA6 GRIK5 NCS1	ANXA6 GRIN1 KCNH2 KCNJ11 P2RX6 SCN1B SCN3B	
GO_CATION_CHANNEL_COMPLEX		KCNB2 KCNJ2 SNAP25 STX1A	KCNAB2 KCNMB2 SCN1B	KCNB2 KCNJ2 TRPC7	CACNA1C CACNG6 CNIH2 KCNJ11 SNAP25		CACNG6 KCNJ3 TRPC6 TRPC7	CACNA1C CACNB2 CACNB4 KCNB2 KCNJ2 KCNJ3 KCNMB3 SCN1B SCN3B TRPC6			KCNMB3 STX1A				ABCC9 SHISA9 STX1A				CACNA1C KCNJ3 SNAP25	CACNB4 KCNAB2 KCNMB3 TRPC6	CACNB4 CPT1C KCNAB2 KCNJ3 STX1A	CACNA1C CACNG6 CATSPERB TRPC6			CACNG6 KCNJ2 SCN3B TRPC7	KCNJ3 KCNMB3	GRIN1 KCNJ11				CACNA1H CACNB4 KCNMB3 SCN1B	CATSPERB GRIK5 KCNAB2 SNAP25				CACNA2D1 CACNG4 DPP10 KCNB2		ABCC8 CACNA1A CACNA1C CACNB4 CACNG7 CATSPERB CNIH2 DPP10 GRIK5 KCNB2 KCNJ3 KCNMA1 KCNMB2 KCNMB3 SCN1B SNAP25 STX1A	CATSPERB KCNAB2 SCN3B			CACNA1C CACNB4 KCNH2 KCNJ6 TRPC7			CACNA1B DPP10 GRIK3 KCNA6			CNIH2 CPT1C GRIN1 KCNH2 KCNJ11 SCN1B SCN3B	
GO_CATION_CHLORIDE_SYMPORTER_ACTIVITY																																						SLC12A5 SLC18A1											
GO_CATION_TRANSMEMBRANE_TRANSPORT		ANXA6 ATP6V0E2 KCNB2 KCNJ2 KCNK17 RGS4 S100A1 SLC30A8 SLC8A1 SNAP25 TRPM2		ATP1A3 KCNB2 KCNH7 KCNJ2 KCNK17 TRPC7 TRPM2	ARC CACNA1C CACNG6 CNGA3 CNIH2 JPH4 KCNH8 KCNJ11 KCNN3 SLC12A5 SNAP25 WNK3		AHNAK CACNG6 FGF14 KCNH7 KCNJ3 SLC30A4 TRPC6 TRPC7 WNK2	AGT ANK2 ASIC4 CACNA1C CACNB2 CACNB4 CCL19 CNGA3 HECW2 JPH4 KCNB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMB3 RGS4 SCN1B SCN3B SLC30A8 SLC6A17 SLC8A1 TRPC6 WNK3	ARC ATP1A3 HECW2 KCNK3 RGS9 SLC38A3 TRPC6 TRPM2						ABCC9 ARC SHISA9 SLC38A3		CACNG6 CCL19 HECW2 KCNH3 KCNH6 SLC38A3		AGT CACNA1C KCNJ3 RGS4 SNAP25 TRPM2	CACNB4 KCNAB2 KCNMB3 SLC30A4 TRPC6 UCP2	ANXA6 ATP1A3 ATP6V0E2 CACNB4 KCNAB2 KCNJ3 KCNK17 P2RX6 RGS4 S100A1 SLC30A8 UCP2 WNK2				CACNG6 KCNJ2 KCNK17 NCS1 SCN3B TRPC7											ARC CACNA2D1 CACNG4 DPP10 HECW2 KCNB2 KCNH7 KCNK16 KCNK17 RGS9		ABCC8 AGT ANK2 ANXA6 ASIC4 ATP1A3 ATP6V0E2 CACNA1A CACNA1C CACNB4 CACNG7 CCL19 CNIH2 DPP10 FGF14 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNMB3 KCNN3 RGS4 S100A1 SCN1B SLC12A5 SNAP25 UCP2				AGT ARC ASIC4 CACNA1C CACNB4 CNGA3 JPH4 KCNH2 KCNJ6 KCNK3 P2RX6 TRPC7		RGS4 S100A1 SCN1B	AGT ATP1A3 CACNA1B DPP10 KCNA6 MAPK8IP2			AGT ANXA6 ATP6V0E2 CNIH2 FGF14 GRIN1 KCNH2 KCNJ11 P2RX6 S100A1 SCN1B SCN3B	
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		ANXA6 ATP6V0E2 KCNB2 KCNJ2 KCNK17 SLC18A1 SLC30A8 SLC8A1 SNAP25 TRPM2	ANXA6 KCNAB2 KCNMB2 SCN1B	ATP1A3 KCNB2 KCNH7 KCNJ2 KCNK17 TRPC7 TRPM2	CACNA1C CACNG6 CNGA3 KCNH8 KCNJ11 KCNN3 SLC12A5 SNAP25		CACNG6 KCNH7 KCNJ3 SLC18A1 SLC30A4 TRPC6 TRPC7	ASIC4 CACNA1C CACNB2 CACNB4 CHRNA5 CNGA3 KCNB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMB3 SCN1B SCN3B SLC30A8 SLC8A1 TRPC6	ATP1A3 CHRNA5 KCNK3 SLC38A3 TRPC6 TRPM2		CHRNA3 CHRNA5 CHRNB2 KCNMB3 SLC18A1						CACNG6 CHRNA5 KCNH3 KCNH6 SLC38A3		CACNA1C KCNJ3 SNAP25 TRPM2	CACNB4 KCNAB2 KCNMB3 SLC30A4 TRPC6	ANXA6 ATP1A3 ATP6V0E2 CACNB4 KCNAB2 KCNJ3 KCNK17 P2RX6 SLC30A8				CACNG6 KCNJ2 KCNK17 NCS1 SCN3B SLC18A1 TRPC7					CACNA1H KCNH6 KCNK3		GRIK5 KCNAB2 SLC30A4 SNAP25				CACNA2D1 CACNG4 KCNB2 KCNH7 KCNK16 KCNK17	ATP6V0E2 KCNK16 SCN3B SLC12A5	ABCC8 ANXA6 ASIC4 ATP1A3 ATP6V0E2 CACNA1A CACNA1C CACNB4 CACNG7 CHRNA5 GRIK5 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNMB3 KCNN3 SCN1B SLC12A5 SLC18A1 SNAP25				ASIC4 CACNA1C CACNB4 CNGA3 KCNH2 KCNJ6 KCNK3 P2RX6 TRPC7			ATP1A3 CACNA1B GRIK3 KCNA6		ANXA6 ATP1A3 GRIK5 NCS1	ANXA6 ATP6V0E2 GRIN1 KCNH2 KCNJ11 P2RX6 SCN1B SCN3B	
GO_CATION_TRANSPORT		ANXA6 ATP6V0E2 CAMK2B KCNB2 KCNJ2 KCNK17 RGS4 S100A1 SLC18A1 SLC30A8 SLC8A1 SNAP25 SYT2 TRPM2		ATP1A3 KCNB2 KCNH7 KCNJ2 KCNK17 TRPC7 TRPM2	ARC CACNA1C CACNG6 CNGA3 CNIH2 JPH4 KCNH8 KCNJ11 KCNN3 SLC12A5 SLC22A17 SNAP25 WNK3		AHNAK CACNG6 FGF14 KCNH7 KCNJ3 SLC18A1 SLC30A4 TRPC6 TRPC7 WNK2	AGT ANK2 ASIC4 CACNA1C CACNB2 CACNB4 CCL19 CNGA3 HECW2 JPH4 KCNB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMB3 RGS4 SCN1B SCN3B SLC30A8 SLC6A17 SLC8A1 SYT2 TRPC6 WNK3	ARC ATP1A3 HECW2 KCNK3 RGS9 SLC38A3 TRPC6 TRPM2		CHRNA3 CHRNB2 HECW2 KCNMB3 S100A1 SLC18A1				ABCC9 ARC SHISA9 SLC38A3 SYT5		ADORA2A CACNG6 CCL19 HECW2 KCNH3 KCNH6 SLC38A3	KCNH8 SYT2	AGT CACNA1C KCNJ3 RGS4 SNAP25 TRPM2	CACNB4 KCNAB2 KCNMB3 SLC30A4 TRPC6 UCP2	ANXA6 ATP1A3 ATP6V0E2 CACNB4 KCNAB2 KCNJ3 KCNK17 P2RX6 RGS4 S100A1 SLC30A8 UCP2 WNK2				CACNG6 KCNJ2 KCNK17 NCS1 SCN3B SLC18A1 TRPC7											ARC CACNA2D1 CACNG4 DPP10 HECW2 KCNB2 KCNH7 KCNK16 KCNK17 RGS9		ABCC8 AGT ANK2 ANXA6 ASIC4 ATP1A3 ATP6V0E2 CACNA1A CACNA1C CACNB4 CACNG7 CCL19 CNIH2 DPP10 FFAR1 FGF14 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNMB3 KCNN3 RGS4 S100A1 SCN1B SLC12A5 SLC18A1 SNAP25 SPTBN4 UCP2				ADORA2A AGT ARC ASIC4 CACNA1C CACNB4 CNGA3 JPH4 KCNH2 KCNJ6 KCNK3 P2RX6 SYT2 TRPC7			AGT ATP1A3 CACNA1B DPP10 KCNA6 MAPK8IP2	GCK HECW2 KCNA6 KCNJ6 SLC8A1 SYT5		AGT ANXA6 ATP6V0E2 CAMK2B CNIH2 FGF14 GRIN1 KCNH2 KCNJ11 P2RX6 S100A1 SCN1B SCN3B	
GO_CATION_TRANSPORTING_ATPASE_COMPLEX																																						ABCC8 ATP1A3											
GO_CCR_CHEMOKINE_RECEPTOR_BINDING																	CCL19 DEFB1																																
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION																																				FUT7 TOX													
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION																																				FUT7 TOX													
GO_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION																																				FUT7 TOX													
GO_CDC42_PROTEIN_SIGNAL_TRANSDUCTION																												APOA1 APOC3																					
GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS																												KHK PNPO			CACNA1H PNPO																		
GO_CELLULAR_AMIDE_METABOLIC_PROCESS																																														ACE ACOT7 CPE GCH1 PCSK1N SCG5			
