	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
KEGG_OOCYTE_MEIOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010377599944942806	1	1	1	0.02540934888923041	1	1	1	1	1	1	1	0.022093220589210927	1	1	1	1	1	1	0.06988979579448662	1	1	1	1	1	1	1	1	0.009328233254370932	0.05308007768899714	1	1	1	1	1	1	1	1	1	1	1	0.04584236131655661	1	1	1	1	0.04408762882890094	0.0612127003135674	0.022184269595308836	1	1	1	1	1
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03553006864484487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PATHWAYS_IN_CANCER	1	0.058138708577010645	0.04783464323121989	1	1	1	1	1	1	1	1	1	1	1	1	0.06466425863631264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016324218898254528	1	1	1	1	1	0.015884168731592818	0.005906948004277712	1	1	1	1	0.035419394185817965	1	0.00677911739576742	1	1	0.043611012788329906	1	1	1	1	1	1	0.09336063171717945	1	1	1	1	0.03799698232073634	1	1	1	1	0.06008833309153416	1	1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1	1	1	1	0.08094936975244038	1	1	1	1	1	1	0.06618163276423039	1	1	1	1	1	0.08435904563011376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019394944663191027	1	1	1	1	1	1	1	1	1	1	0.02735287189975677	0.012748150989894125	0.04939286873061932	1	1	1	1	1	1	1	1	1	1	1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031417472750532305	0.03802031809360806	1	1	0.0014999984269555844	1	1	1	1	1	1	1	0.0010632501138353456	1	1	1	0.09168119384352802	1	1	1	1	1	1	0.05705520284595833	1	1	1	1	0.002805012906000437	1	0.07473890234487668	0.036382163773576615	1	1	0.047273869641542454	0.01075589514373343	1	1	1	1	1	0.08065619753569797	1	0.0759557177197232	1	1	0.017777309361162175	1	0.012961622132582784	1	1	1	0.09193425051972481	1
KEGG_PROSTATE_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08089855669986923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08074829288478269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1	1	1	1	1	1	1	1	1	1	1	0.007081905675340727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01802494046701464	1	1	1	1	1	1	1	1	0.03020930983746295	1	1	1	1	0.029503911169296404	1	1	1	1	1	1	1
KEGG_PURINE_METABOLISM	1	1	1	1	0.07638761472552924	1	1	1	1	1	1	1	1	1	0.010841726952699915	1	1	1	0.020480068823539366	1	1	1	1	1	1	1	0.00019305441104233712	1	1	1	0.05041155352067017	1	1	1	1	1	1	1	0.07175500090536002	1	1	1	1	1	1	1	0.014502773697983806	1	1	1	1	1	1	1	0.011799791822881378	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05671045146969966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_RENAL_CELL_CARCINOMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.058051631921781754	1	1	1	0.08185562788109646	1	1	1	0.07413362970997861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07238193355747935	0.04316385102256248	1	1	0.053758476935922506	1	1	1	1	1	1	1	1	1	1	1	0.08237487685805478	1	1	1	1	1	1	1	0.09810475579805189	1	1	1	0.06914681436358328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TASTE_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.057975313163572295	1	1	1	1	1	1	1	1	1	1	0.073069086126471	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.057063841148732086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01830800249691089	1	1	1	1	1
KEGG_TRYPTOPHAN_METABOLISM	1	1	1	0.02553532378802914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TYPE_II_DIABETES_MELLITUS	1	1	0.011983982983129748	0.00020147389129721027	0.0030784801161712894	1	1	1	1	1	1	1	0.00032717973397400346	0.005984079156923228	0.017367293057980904	0.0631282268956842	1	1	9.449844208930802e-05	1	1	1	1	1	1	1	1	1	1	1	0.00029662258042284506	1	1	1	0.004752241999758766	1	0.0056798377630526975	1	0.004086461622538118	1	1	1	0.09962927923864395	0.005227259349923963	0.025709784713243256	0.061212700312887725	0.06702001092767684	1	0.015791226898907773	1	1	0.025719231324364933	1	1	0.0006842754331447543	0.0002290822366521894	1	0.017070913848651004	1	1	1	1	1	1	0.011148338677665182	0.01927055804051847	1	1
KEGG_TYPE_I_DIABETES_MELLITUS	1	1	0.009392246978652374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06691300200706496	1	1	1	1	1	1	1	1	1	1	1	0.016691895186733086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05226302686572315	1	1	1	1	1	1	1	1	1	0.09256024469922775	1	0.08859695106991239	1	1	1	1	1	1	1	1	1	1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1	1	0.09720140628116625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011139936181762788	1	0.015386125313577415	1	1.9272097189215742e-06	1	0.002204240257625778	1	1	1	1	1	0.0032230633834371414	1	0.0018321255518937152	1	0.015013401684099592	1	1	0.0050216448870258334	0.00665857920699886	1	1	1	0.022370004168266844	1	1	1	0.0019853091061591277	2.4400951083580757e-05	1	0.017033300056029765	1	1	0.08039070453533148	1	1	1	1	1	0.00045489593359770986	0.00044130231849170976	1	1	1	1	0.002341539540392512	1	1	1	0.05845988717481343	1	1	0.010513020213480884
KEGG_VEGF_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061914724127766	1	0.058197828713889566	1	1	1	0.029936000937203278	1	1	1	1	0.07591931006715003	1
KEGG_VIBRIO_CHOLERAE_INFECTION	1	1	1	1	0.04431701622781692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_WNT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.05111095906720309	1	0.08642658084109811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028969432241030768	1	1	1	1	1	1	1	1	0.054767492424392716	1	1	1	0.009335640872214501	1	1	1	1	1	1	1	1	0.0936121037394998	0.031267040828907966	0.061898464384089635	1
NABA_BASEMENT_MEMBRANES	1	0.005286813359906439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NABA_COLLAGENS	1	1	1	0.03048112323951202	0.03048112323951202	1	1	1	1	1	1	1	1	1	1	1	0.017011038448878635	0.03186226311639251	0.06966055725921239	1	1	1	1	1	1	1	1	1	1	1	1	0.0972727313517715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05967026237409856	1	1	0.023338549880111192	1	1	1	1	1	1	1	1	1	1	0.014801258325361721	1	1	1	1	1	0.0022912944167986504	1
NABA_CORE_MATRISOME	1	1	0.022107272605967898	0.09180732877404862	0.09180732877404862	1	1	1	1	1	1	0.06578535147187847	1	1	0.015379149456354768	0.0006655800172230553	0.0015108849896127152	0.03084250756030471	0.01906616744677858	1	1	1	1	0.023992873441498253	1	0.026164363663092827	1	1	1	1	0.008025096777616314	0.001750270020003497	1	0.08466084086303094	0.04800830624010333	1	0.06192690738594053	0.008132276810829175	0.0004784273492535185	1	0.0017921529231623712	1	1	1	1	1	1	0.0014103772018914107	1	0.06060534828787467	1	0.012757616761378765	1	0.056635248791484516	0.03078374555586727	1	0.030143634261970975	0.0411528635709032	1	1	1	0.074253512522514	1	0.05861098333163839	1	1	0.08265155821654879	0.05315421616413851
NABA_ECM_GLYCOPROTEINS	1	0.09957007895959791	1	1	1	1	1	1	1	1	1	0.09452041343517248	1	1	0.027390488501352284	0.02838741191833094	0.012041726359599103	1	1	1	1	1	1	0.07277512269416753	1	0.07705761633962993	1	1	1	1	0.0375016155168133	0.0305317971744955	1	1	1	0.09957007895959791	0.0653575401509543	0.05961998016798853	0.02002379524045339	1	0.06451493025036381	1	1	1	1	1	1	0.005187705893471506	1	1	1	0.017493801364155015	1	1	0.08764374177374756	1	1	0.026640087363130616	1	1	1	1	0.060426334154550565	0.031789536449042144	1	1	1	1
NABA_ECM_REGULATORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04582914143455241	1	1	0.03721133551867695	1	1	1	1	1	0.05439825596098935	1	1	1	0.06416763810719817	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NABA_MATRISOME	1	1	0.007634643668868235	1	0.05198930694294901	1	1	1	1	0.09858962175555142	1	1	1	1	0.053261224362110005	0.016149421859274926	0.005956655266305622	1	1	1	1	1	1	0.07913996565584236	1	0.029856794799051345	1	1	0.09170341270673399	1	0.009521330631175773	1	0.04821932337476009	0.006937435703350592	0.04278522938632512	1	0.00524338580089645	0.005956655266305622	0.0795810332230451	1	0.0026083681927651092	1	1	1	0.09159976666566694	1	0.04247641525592538	0.00867219771186456	1	1	1	1	0.010833857869847252	1	0.09936857891990236	1	0.028529583913994738	0.007559742708504902	1	1	1	0.027025352717801487	1	1	1	1	1	1
NABA_MATRISOME_ASSOCIATED	1	1	0.07959964573399281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02901418236881892	1	1	0.030175569012023007	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0035640377636952936	1	1	1	1	0.0534880629303045	1	1	1	1	1	1	1	1	1	1
NABA_PROTEOGLYCANS	1	1	0.0052829096322029034	1	1	1	1	1	1	1	1	1	1	1	1	0.00344291826877674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07141983330902979	0.06552867199732915	1	0.08291052521975617	0.09167714665441418	1	1	1	0.01257661879533467	1	0.011694302153028246	1	0.05981469447683807	1	1	1	1	1	1	1	1	1	1	1	0.03598207425434907	1	0.054968003381664965	1	1	1	1	1	1	1	1	1	1	1
NABA_SECRETED_FACTORS	1	1	0.060459093578062006	1	1	1	1	1	1	0.02096344171597775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07033666463515587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032150381699461716	1	1	1	1	0.0464075646219555	1	1	1	0.03329162920683848	1	1	1	1	1	1
PID_AJDISS_2PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038321081444902094	1	1	1	0.03737940924474836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007990292346229388	1	1	1	1	1	1	1	1	0.06352671802015886	1	1	1	1	1	0.01868545022618473	1	1	1	1	1	1	1
PID_AMB2_NEUTROPHILS_PATHWAY	1	1	0.06489084732599038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0862622749678682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	1	1	0.08837561153978446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052159067011944726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_AP1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	0.01723744912864411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_ARF6_TRAFFICKING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034249263382282624	1	1	1	1	1	1	1	1	1	1	1	0.07207813822559062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_AR_NONGENOMIC_PATHWAY	1	1	0.0392731796446778	1	1	1	1	1	1	1	1	1	1	0.08324013470123082	0.05044956555409086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07436013645115702	1	0.023775286612798263	0.008683139862380451	0.06906218418693966	1	1	1	1	1	1	0.028747054567032082	1	1	1	1	1	1	1	1	1	0.05221538327483466	1	0.005412938962844005	1	1	1	1	1	1	1	1	1	1
PID_ATF2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07235591971884814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_AVB3_INTEGRIN_PATHWAY	1	1	1	0.0773198263396162	0.0773198263396162	1	1	1	1	1	1	0.0631605283982184	1	1	1	1	1	0.08059175549061304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08439940039855143	1	0.005049133179270027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009942710018540746	1	1	1	1	1
PID_AVB3_OPN_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06906218418693966	1	1	1	1	1	1	1	1	1	1	1	1	0.06581896519315289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_BCR_5PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08528214661558164	1	1	1	1	1	1	0.08103689103748146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_BETA_CATENIN_NUC_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051229671487565964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_CDC42_REG_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022352460887938297	1	0.06518687765826647	1	0.008679082969496266	1	0.045355657516949366	1	1	1	1	1	1	1	1	0.0621108492462592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_CMYB_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07615450577446581	0.035967747854064314	1	1	1	1	1	1
PID_CONE_PATHWAY	1	1	0.0015620031757973551	1	1	1	1	1	1	1	1	1	1	1	0.029153767982285528	0.016899537706228096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040374532533125285	1	1	1	0.02777038717989444	1	1	0.016348671138270876	1	1	1	1	1	0.0035581945480697152	1	1	1	0.03020930983746295	1	1	1	1	1	1	1	1	1	0.0048357205522063795	1	1
PID_CXCR3_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08958281851089067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05226302686572315	1	1	1	1	1	1	1	1	1	1	1	0.08859695106991239	1	1	1	1	1	1	1	1	1	1
PID_CXCR4_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05803263965474226	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_E2F_PATHWAY	1	1	1	1	0.07552518068223057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_ENDOTHELIN_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.04745999096197129	1	1	0.0008262145187547532	1	1	1	0.003417804802208657	1	1	1	1	1	1	1	0.0045196488316432415	1	1	1	1	1	1	0.055392713949796724	1	1	0.08528214661558164	0.03324462641158976	1	1	1	1	0.0007336843291496642	0.011745583030357776	1	1	1	1	1	0.04514877222599201	1	1	1	1	0.0020576652047339383	0.006662315250220874	1	1	1	1	0.0008506497111089306	1	1	1	1	1	0.05464539660387446	1
PID_EPHA_FWDPATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.0151009502717111	1	0.015513079560734555	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0811199750675673	1	1	1	1	1	1	1	0.037489674322483846	1	1	1	1	0.07736549172347695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_EPHB_FWD_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01899611870032558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0817876499352318	1	1	1	1	1	1	1	1	1	1	1	1
PID_EPO_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05904886439555668	1	1	1	1	1	1	1	1	1	1	1	0.025289311944316384	1	1	1	1	1	1	1	1	1	1	1	1	0.049461467817307536	1	1	1	1	0.0061089976963893955	1	1	1	1	1	1
PID_ER_NONGENOMIC_PATHWAY	1	1	0.062127045310648166	1	1	1	1	1	1	1	1	1	1	1	0.0791233198665866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020184493414844074	1	0.038137978077899204	0.01418953577272608	1	1	1	1	0.07561549180518023	1	1	0.04589203130551889	0.050346787913579716	1	1	1	1	1	1	1	1	1	1	0.07824153035907377	1	1	1	1	1	1	1	1	1	1
PID_FGF_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053773087160818855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03183089304529951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011608488351943724	1	1	1	1	1	1	1	1	0.011608488351943724	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_HDAC_CLASSII_PATHWAY	1	1	0.046462083594355774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06788281105498817	1	1	1	0.08724388353447643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05883230010616136	1	1	1	1	1	1	1	1	1	1
PID_HEDGEHOG_2PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045242605850180695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0360995265121099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035374469695819144	1	1	1	1	0.023370149195849454	1	1	1	1	1	1	1	1	1	1	1
PID_HEDGEHOG_GLI_PATHWAY	1	1	0.08531614530604958	1	1	1	1	1	1	1	1	1	1	0.038321081444902094	1	1	1	0.03737940924474836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0324903040106741	1	1	1	1	1	1	1	1	1	1	0.007990292346229388	0.06953375334985723	1	1	1	1	0.02716725378175755	1	1	0.06352671802015886	0.01932557240811461	0.09526041882903546	0.018057414718005038	1	1	0.01868545022618473	1	1	1	1	1	0.03341581897373891	1
PID_HIF2PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04399773189980116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08724388353447643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_HNF3B_PATHWAY	1	1	0.07634191380236732	0.002718125524406645	0.002718125524406645	1	1	1	1	1	1	1	1	1	0.09676982350303165	1	1	1	0.07244465124047839	1	1	1	1	1	1	1	1	1	1	1	0.018847233566102295	1	1	0.023623085169486968	1	1	0.005026134917508807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.056675211866865194	0.09995812751624134	1	1	1	1	1	1	1	1	1	1	1	1
PID_IL8_CXCR1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06971677416460587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05492164335302807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_IL8_CXCR2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0974833387845001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07736549172347695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_INTEGRIN1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0097896943147463	1	1	1	1	1	1	1	1	1	1	0.0713033244142589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018646877894939684	1	1	1	0.04113627836238465	1	1	1	0.023041016485330523	1	1	1	1	1	1
PID_INTEGRIN2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05963576945421922	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_INTEGRIN3_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0034560827491261215	1	1	1	1	1
PID_INTEGRIN5_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02291503978924536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013044551843720553	1	0.017010001563727117	1	1	1	1	1	1	1	1	1	1	1	1
PID_INTEGRIN_A4B1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0025243320069066044	1	1	1	1	1	1	1	1	1	1	0.08287799631782944	1	1	1	0.07703148718990316	1	1	1	0.05385874261142232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05578487380007768	1	1	1	1	1	1	1	1	1	1
PID_INTEGRIN_A9B1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03405131169922804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01917202353231684	1	1	1	1	1	1	1	1	1	1	1	0.033647631623102914	1	1	1	1	1	1	1	1	1	1
PID_INTEGRIN_CS_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054458467727419135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PID_KIT_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023298890647424964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02308147550975448	0.014698512618171122	1	1	1	1	1	1
