	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYSM1	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
ARNT2	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.71974	0.15832	0.6893	0	0.12321	0.8905	0.14469	0.068278	0	0	0	0	0	0	0	0	0	0	0.23961	0	0.27096	0.94031	0	0	0.10777	0	0	0	0	0.95799	-0.80392	0	0	0	0.068278	0.19533	0.45411	0.63548	0.076869	0	0	0	0.971	0	0	0.035399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052045	0	0.10029
ARX	0.31941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3468	0	0.75436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88616	0.31941	0.88141	0	0	0	0	0	0.91144	0	0	0	0	0	0.5031	0	0	0	0	0	0	0	0	0	0	0	0.82292	0	0	0	0	0	0	0	0	0	0	-0.68988	0	0	0	0	0	0	0
ASCL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57266	0	0	0	0	0	0	0	0.93036	0	0	0	0	0	0.75192	0	0	0	0.18104	0	0	0	0	0	0	0	0.88819	0	0	0	0	0	0	0	0	0	0	-0.7185	0	0	0	0	0	0	0
ASCL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90434	0	0	0	0	0.052045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78765	0.79831	0	0	0	0	0.47559	0	0	0	0	0	0	0.95374	0	0	0	0	0.81351	0	0	0	0	0	0	0	0	0	-0.79314	0	0	0	0	0	0	0	0	0	0	0
ASIC4	0	0	0.016605	0.50095	0	0	0	0	0	0	0	0	0	0.74639	0	0	-0.56691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11582	0	0	0	0	0	0	0	0	0	0.45192	0.82292	0	0	0	0.38364	0	0	0.20355	0	0	0	0	0	0.78088	0	0	0.63143	0.084387	-0.51656	0.42945	0	0	-0.54007	0	0	0	0	0	0	0	0	0	0	0
ASIC5	0.035399	0	0.4646	0	0	0	0	0.44961	0	0	0	0	0	0.25535	0	0.64048	0	0	0	0	0.7254	0	0	0	0	0	0	0	0	0	0.36547	0	0.348	0.53234	0	0	0	0.31152	0	0.81119	0	0	0	0	0	0	0	0.24796	0	0.31152	0	0	0	0	0	0	0	0.89938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASXL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20355	0	0	0	0	0	0.25535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99694	0	0.96171	0	0	0.4071	0	0	0	0	0	0	0	0	0	0	0	0	-0.44775	0	0.79542	0	0	0	0	0	0.66811	0	0	0	0	0	0	0	0	0
ATCAY	0	0	0.12321	0	0	0	0	0	0	0.14469	0	0	0	0	0	0	0.57559	0	0	0	0	0	0	0	0	0.13057	0	0	0.23961	0	0.060595	0.19533	0.48976	0.6292	0.076869	0	0	0.17332	0	0	0	0	0	0.13057	0	0	0	0	0	0	0.092482	0	0	0.31152	0	0	0	0.92577	0.12321	0	0	0	0	0	0	0	0	0	-0.70458	0	0	0	0	0	0	0
ATOH8	0	0	0	0.15832	0.42635	0	0	0	0	0	0	0	0	0	0	0.66832	0	0.21727	0	-0.86679	0	0	0	0	0	0	0	0	0	-0.62582	0	0	0	0	0	0	0.83994	0	0	0	0.94973	0	0.36592	0	-0.34221	0	0	0	-0.4202	-0.40884	0.80207	0	0	0	0	-0.34341	0	0	0	0	0	0	0	0	0.52784	0	0	0	0	0	0	0	0	-0.53486	0	0
ATP1A3	0	0	0	0	-0.51578	0	0	0	0	0	0	0	0	0.16638	0	0	0.54387	-0.49698	0	0	0.10777	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8691	0	0	0.13825	0	0	0	0	0.74312	0	0	0	0.58546	0	0	0.50822	0.78658	0	0	0	0	0.80207	0	0	0.23296	0.34589	-0.40165	0	0	0.71594	0.24796	0.29533	0	0	-0.76795	0.035399	0	-0.91722	0	0	0	0
ATP6V1B1	0	0	0	0.60401	0.73172	0	0	0	0	0	0	0	0	-0.83317	0.31941	-0.74886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63057	0.29533	0	0	0	0	0.10029	0	0	0	0.38802	0	0	0.70545	0	0	0	0	0.80558	0	0	0	0	0	0.19533	-0.69827	0	0	0	0	0	0	0	0	0	0	0	-0.57381	0	0
ATP8B2	0	0.89765	0	0	0.38129	0	0	0	0	0	0	0	0	0	0	0.71673	0	0.23296	0	0.027303	0.052045	0	0	0	0	0	0	0	0	0	0	0.060595	0	0	0.24796	0	0	-0.66786	0	0	0.64965	0.71074	0.94601	0.21045	0.51161	0	0.27869	0	0.016605	0.15118	0	0.35613	0	0	0	0	0	0	-0.55762	0.91322	0.15832	0	0	0	-0.56778	0	0	0	0	0	0	-0.50492	0	0	0	-0.66877
AVPR1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96026	-0.93036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43362	0	0	0	0	0.72652	0.29533	0	0	0	0	0.96799	0	0	0	0.50822	0	0	0.77683	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092482	-0.56117	0	-0.81908	0	0	0	0	0	0	0	0	0
AX746485	0	0	0	0	0	0	0	0.89765	0	0	0	0	0.51285	0	0	0	0	0.51132	0	0	0	0	0	0	0	0	0.40764	0.31152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54469	0	0	0	0	0.25535	0	0	0	0	0	0	0	0.24796	0	0	0.12321	0	0	0.084387	0	0	0	-0.62102	0.59814	0	0	0	0	0	0
AX746617	0.11582	0	0	0	0	0	0	0.1881	0	0	0	0	0	0	0	0	0	0.57724	0	0	0	0	0	0	0	0	0.49112	0.30343	0	0	0	0	0	0	0	0	0	0	0.31941	0	0	0.076869	0	0	0	0.23961	0	0	0	-0.55737	0.016605	0	0	0	0	0	0	0	0.46712	0	0	0	0	0	0	0.31941	0	0	0	0.84692	0	0.64986	0	0.27869	0	0
AX746826	-0.36485	-0.92577	0	0	0	0	0	0	0.29533	0	0	-0.42214	0	0	0	0	0	0	0	0.24796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66208	0	0	0	0	0	0	0	0	0	0	0	0	0.21045	0	0	0	0	-0.55535	0	0.016605	0	0.3525	0	0	0.61739	0	0	0.10777	0.32805	0	0	0	0	0
AX746834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.47836	0	0	0	0	0	0	0	0	0	0	-0.37435	0	0	0	0	0	0	0	0.23296	0	0	0.65824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79736	0	0.85308	0.10029	0	0	0.6962	0	0
AX746995	0	0	0	0	0	0	0	0.36142	0	-0.51578	0.74168	0	0	0.1881	0.24796	0	0	0	0	0	0	0	0	0.38207	0	0	0.5178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63622	0	0	0.15118	0.15832	0	0	0	0	0	0.16638	0	0	0	0	0	0	0.027303	0	0	0.21045	0	0.092482	0	0	0.49922	0	0	0	0	0	0
AX747090	0	0	0	0	0.27869	0.060595	0.0067328	0	0.076869	0	0	0	0.40339	0	0	0.27869	0	0	0	0	0	0	0	0	0	0	0.25535	0	-0.71458	0	0.87922	0	0	0	0.035399	0	0	0	0	0.55787	0	0	0	0	0	0	0.47166	0.63866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48021	0	0	0	0	0
AX747175	0	0	0	0	0	0	0	0.48934	0	0	0	0	0	0	0	0.42606	0	0	0	0	0	0	0	0	-0.45043	0	0.71615	-0.39021	0.0067328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027303	0	0.15118	0	0.53416	0	0	0	0	0	0.45052	0	0	0	0	0.50715	0	0	0	0	0	0	0	0	0.3701	0	0.4069	0.65923	0.5247	0.10029	0.0067328	0	0
AX747639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23296	0	0	0	0	0	0	0.13825	0	0	0.31941	0.052045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1881	0	0	0	0	0	0	0.068278	0	0	0.60558	0	0	0	0	0.22515	0	0	0	0	0	0	0	0	0	0	0.82433	0.76311	0	0.21045	0.27869	0	0
AX748292	0	0	0	0	0	0	0	0	0	0.22515	0	0	0	0	0	0	0	0.85308	0	0	0	0	0	0	0	0	0	-0.79504	0	0	0	0	0	0	0	0	-0.64717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27096	0.35535	0	0	0	0	0	0	0	0.20355	0	0	0	0	0	0	-0.37926	0	0.67918	0	0	-0.3765	0	0
B3GAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90913	0.83635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75717	0.50223	0	0	0	0	-0.9278	0	0	0	0.6228	0	0	0	0	0	0	0	0	0.7741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.571	0	0
BAALC	0	0	0.4119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.52363	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.73994	0	0.53486	0.99071	0	0	0.79884	0	0	0	0	0.99632	0	0	0	0	0.78207	0	0	-0.61024	0	0	0	0	0	0	0	0	0	-0.63912	0	0	0	-0.89488	0	0	0	0	0	0	0.14469	0	0	0	0
BAI1	0	0	0	0	0.027303	0.92396	0	0	0	0	0.092482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10029	0	0.78872	0	0	0	0	0	0	0.36283	0.068278	0	0	0	0	0	0	0	0	0	0.40008	0	0	0	0	0	0	0	0	0	0	0	0.45762	0	0	0	0	0	0	0	0	0	0	0	0	0
BAI2	0	0	0	0	0	0.22515	0	0	0	0	0	0	0	0	0.13057	0	0	0	0	0	0.59637	0	0	0	0	0.035399	0	0	0	-0.4722	0	0	0.13057	0	0	0	0.31941	0	0	0	0	0	0.64502	0	0.068278	0	0	0	0	0	0.13057	0	0.24796	0	0.13825	0	0	0	0	0.95147	0	0.27096	0	0	-0.74201	0	0	0	0	0	0	0.027303	0	0	0	0.21727
BAIAP3	0	0.04399	0.37377	0.10777	0.66473	0	0	0	0	0	0	0	0	-0.66171	0	0.13825	-0.5014	0.4309	0	0.48674	0	0	0	0	0	0	0	0	0	0	0.56762	0.068278	0	0	0.37241	0	0.36212	0.060595	0	0	0	0	0.80392	0	0	0	0	0	0.21045	0	0.15118	0	0	0	0	0.97637	0	0	0	0.13825	-0.55489	0	0	0	-0.52202	0	0	0	0	0	0	0.12321	0	0	0	0
BASP1	0	0.65399	0	-0.91322	0.24796	0	0	0	0	0	0	0	0	0	0	0	0.04399	0.20355	0.67741	0.50987	0.73664	0	0	0	0	0	0	0	0	0.076869	0	-0.37724	0	0.52297	0	0	0	0.61268	0	0	0	0	0.16638	0	0	0	0.10777	0.40739	0	0.20355	-0.70574	0	0	0	0	0.91322	0	0	0.85828	0	-0.70322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC006435	0	0	0	0	0	0	0	0.68724	0	0	0	0	0	0	0	0	0	0.80768	0	0	0	0	0	0	0	0	0.8178	-0.89938	0.21727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46778	0	0	0	0	0	0	0	0	0.28724	0.63953	0.90202	0	0.04399	0.035399	0	0	0
BC019672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34824	0	0	0	0	0	0	0	0	0.10029	-0.84519	0.19533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035399	0	0	0.21727	0	0.88616	0.21727	0.71367	0.87641	0	0	0	0
BC022892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11582	0	0.14469	0	0	0	0	0	0	0	0	0.83474	0	0	0	0	0.36328	0	0	0	0	0	0	0	0	0	0.084387	0	0	0	0	0.16638	0	0	0	0	0	0	0	0	0	0	0.85828	0.68525	0.084387	0	0.26378	0	0
BC033528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.76196	0	0	0	0	0	0	0	0	0	0	0	-0.57431	0.076869	0	0	0.1881	0	0	0	0	0	0	0	0	0	0.28724	0	0	0	0	0.46324	0	0	0	0	0.3893	0	0.82656	0	0.26378	0	0	0.74027	0	0	0	0	0	0	0	0	0	0.39339	0.65679	0	0	0	0	0
BC033961	0	0.10029	0	0.41103	0	0	0	0	0	0.21727	0	0	0	0	0	0	0.34684	0	0	0	0	0	0	0	0	0	0	0	0.23961	0	0.068278	0	0	0	0.31152	0	0	0	0	0.89938	0	0	0	0	0	0.69141	0.12321	0	0	0	0	0	0	0	0	0	0	0.27096	0.27869	0	0	0.29533	0	0	0	0	0	0	-0.70322	0	0	0	0	0	0	0
BC041484	0	0	0	0	0	0	0.37166	0	0	0	0.54601	0	0	0	0	0	0	0	0	0	0	0.31941	0	0	0	0	0	0	0.29533	0	0	0	0	0	0.76382	0.19533	0	0	0	0	0	0	0	0	0.36088	0.74577	0	0	0	0	0	0	0	0	0	0	0	0	0.23961	0	0	0	0	0	0.23296	0	0	0	0	0	0	0	0	0	0	0
BC042374	0	0	0	0	0	0	0	0	0	0.32805	0	0	0	0	0	0.28724	0	0	0	0	0.43362	0	0	0	0	0	0	0	0	0	0	0	0	0.21045	0	0	-0.76055	0	0.26378	0	0	0	0	0	0	0.21045	0	0.42544	0.25535	0	0	0	0	0.41404	0	0	0.40335	0	0	0	0	0	0	0	0	0	0	0.49533	0	0	-0.4518	0.15118	0	0	0	0
BC042451	0	-0.41817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73304	0	0	0	0	0	-0.42929	0.027303	0	0	0	0	0	0	0	0	0	0.62962	0.9482	0.51677	0	0	0	0	0	0	0	0	0	-0.57662	0	0	0	0	0	0	0
BC053580	0	0	0	0	0	0	0	0	0.74767	0	0	0	0	0	0	-0.54932	-0.34857	0.027303	0	0	0	0	0	0	0	0	0	0	0	0.6128	0	0	0	0	0	-0.35481	0	0	0.27096	0	0	0	0	0.14469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11582	0	0	0	0	0	0	0	0	0.6905	0.68633	0.62276	0.10029	0	0	0	0
BC073932	0	0.068278	0	0	0	0.068278	0.42503	0	0	0	0.66981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68389	0	0	0	0.34147	0	0.24796	0	0	0	0	0.04399	0	0.42193	0	0	0	0	0	0.40165	0.092482	0	0	0	0	0	0	0	0.052045	0	0	0	0	0	0.39248	0	0	0	0	0	0	0	0.027303	0	0	0	0	0
BC107568	0	0	0	0	0.13825	0.19533	0	0	0	0	0	0	0	0	0.53887	0	0	0	0	-0.43924	0	0	0.15832	0.59265	0	0	0.77592	0	0	-0.6128	0	0	0	0	0	0	0	0	0	0	0.31941	0	0.66361	0	0	0	0	0	0	0	0	0	-0.34097	0	0.27096	0	0	0	0.027303	0	0	0	0	0	0.52941	0	0	0	0	0	0	0	0	0	0	-0.37427
BCAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34358	0.54601	0.32805	0.23961	0.92396	-0.54845	0	0	0	0	0	0	0	0	0.36952	0	0.21045	0	0.23961	-0.38748	0	-0.90913	0	0	0	0	0	0.89261	0	0	0	-0.84337	0.24796	0	0	0	0	0	0	0	0.035399	0	0	-0.80913	0	0	0.76613	0	0	0	0	-0.5285	0	0	0	0	-0.39855	0	0	0	0
BCL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.88141	0	-0.68327	0.068278	0	0	0	0	0	0	0	0	0	0	0	0	0.035399	0.77542	0	0	0.75812	0	0	0	0	0	0	0	0	0.43722	0.84866	-0.89261	0.27096	0	-0.38129	0.18104	0	0	0	0	0	0	0	0.88141	0	0	0	0.9278	0.61611	0	0	0	0	0	0.32805	0	0	0	0
BEND5	0	0	0.035399	0	0	0	0.18104	0	0	0	0	0	0	0	0	0.1881	0.82656	0	0	0	0	0.31941	0	0	0	0	0	0	0	0	0	-0.78682	0	0	0	0	0.88616	0.51161	0	0	0	0	0.53011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.72032	0	0	-0.80558	0	0.21045	0	0	0	0	0	0	0	0	0	0	0	0
BEX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34663	0.92197	0.31152	0	0	0	0.40132	0	0.84519	0.94403	0	0	0	0	0	0	0	0	0.65874	0	0	0	0	0	0	0	0.37774	0.88141	0	0.15118	0	0	0	0	0	0	0	-0.51656	-0.34444	0	0	0	0	0	0
BGN	0	0	0.027303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13825	0	0	0	0	0	0	0	0	0.30343	0	0	0	0	0	0	0	0	0.72685	0	0.82148	0	0	0	0	0	0	0.79294	0	0	0	0.72582	0	0.82887	-0.86101	0	0	0	-0.83994	0	0	0	0	0	0	0	0	0	0	0
BHMT	0	0.50715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31152	0	0	0	0	0	0	0.18104	0	0	0	0.15832	0	0	0	0	0	0.89261	0	0.93036	0.27096	0	0	0	0	0	0	0	0	0	0.016605	0.076869	0	0	0	0	0	0	0	0.71074	0	0	0	0.10777	0	0	0	0	0	0	0	0	0
BOC	0	0	0.39789	0	0	0	0	0	0	0	0	0	0	0	0	0.8905	0	0.27869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89488	0	0	0.77761	0.22515	0	0	0	0	0	0	0	0	0.62491	0	-0.69711	0	0.18104	0	0	0.81524	0	0.97889	0	0	0.60012	0	-0.84337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89488	-0.57724	0	0	0	0	0.61268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21045	0	0	-0.35295	0.27869	0	0	0	0	0	0	0.060595	0.79612	0.39248	0	0.69645	0	0	0	0	0	0	0.65246	-0.39789	0.38364	0	0	0	0	0	0	0	-0.92003	0	0	0	-0.543	0	0
BRSK1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97336	0	0	0.99434	0	0	0	0.10777	0	0.971	0	0	0	0	0	0	-0.3608	0	0	0	0	0	0	0.31152	0	0	0	0	0	0	0.45262	0	0	0.73466	0	0	0	-0.91322	0	0	0	0	0	0	0	0	0.96501	-0.8691	0	0	0	-0.3727	0	0	0	0	0	0	0	0	0	0	0
BRSK2	0	0.64986	-0.6247	0.32805	0.23961	0	0	0	0	0	0	0	0	-0.971	0	0	0.15832	0.49698	0	0	0	0	0	0	0.36245	-0.40801	0	0.060595	0	0	0	0	0	0	0.40777	0	0.17332	0	0	0	0	0	0.93437	0	0	0	0.59397	0	0.13057	0.33953	0.27096	0	0	0	0	0.74312	0	0	0.77728	0.24796	0.22515	0	0	0.48521	0	0	0	0	0	0	0	0	0	0	0	0
BSN	0	0	0.56258	0	0	0	0	0	0	0	0	0	0	0.69554	0	0.9665	-0.83804	0	0	0	0.04399	0	0	0	0	0	0	0	0	0	0	0.22515	0	0.55828	0.62491	0	0.34746	0	0	0	0.96501	0	0	0	0	0	0.13825	0	0	0	0	0.51231	0	0	0	0.97336	0	0	0	0.035399	-0.44986	0.68418	0	0	0.77162	0	0	0	0	0	0	0	0	0	0	0
BST2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10777	0	0	0	0	0.86254	0.54655	0	0.83994	0	0	0	0	0	0	0	-0.37336	0	0	0	0	0	0	0	0.15118	0	0.0067328	0	0	0	0	0	0	0.076869	0	0	0	0	0.73899	0	0	0	0	0	0	0	0	0	0	-0.8178	0	0	0	0	0	0.19533	0
BTBD17	0	0	0	0	0.67699	0	0	0	0	0	0	0	0	0	0	0	-0.82772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10777	0	0	-0.77096	0	0	0	0	0	0.99587	0	0	0	0.45684	-0.92197	0	0	-0.35655	0.79054	0	0	0	0	0	0	0	0	0	0	0
C10orf10	0	0	0	0	0	0.79277	0	0	0	0	0.98344	0	0	0	0	0	0	0	0	0	0	0.86456	0.18104	0	0	0	0	0	0	-0.34634	0.78711	0	0	0	0	0	0	0	0	0	0.11582	0	0	0	0	0	0	0	-0.55886	0	0	0	0	0	0	0	0	0	0	0	0.97476	0	0	0	-0.77728	0	0	0	0	0	0	0	0	0	0	0
C10orf82	0	0	0	0	0	0	0	0	0	0	0.58406	0	0	0.85308	0	-0.8304	0.87278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.67551	0.62404	0.71528	0	0	0	0	0	-0.36258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82656	0	-0.63102	0	0	0	0	0	0	0	0	0	0	0	-0.81033	0	0
C14orf132	0	0	0	0	0.95147	0	0	0	0	0	0	0	0	0	0	0.86679	0	0	0.82887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.94601	0	0	0	0	0	0.75192	0	0.99847	0	0	0	0.21727	0.84998	0	0	0	0	0	0	0	0.95568	0	0	0	0	0.076869	0	0	0	0	0	0.96943	0	0	0	0	0	0	0	0	0.38414
C17orf65	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068278	0	0	0	0	0	0	0	0.21045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19533	0	0.092482	0.13825	0.728	0	0	0	0	0.83994	0	0	0	0.63102	0	0	0	0	0	0	0.73284	0	0.084387	0.0067328	0	0.25535	0	0	0	0.27096	0	0	0
C19orf26	0	-0.51937	0	0	0	0	0	0.21727	0	0.15118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37001	0	0	0	0	0	0	0	0	0	0	0	0.0067328	0	0	0.64242	0	0.79182	0	0	0	0	0	0	0	0	0.084387	0	0	0.52929	0	0	0	0	0.10029	0	0	0	0	0	0.65196	0.23296	0	0	0	0
C1QL1	0	0	-0.52491	0	0	0	0	0	0	0	0	0	0	-0.98563	0	0	0.90913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092482	0	0.58269	0	0	0.59983	0.084387	0	0	0.99847	0.49798	0	0	0	0	0	0	0.63494	0	0	0.016605	0	0	0	0	0	0	0	0.8905	0	0.83635	0	0	-0.60772	0	0	0	0	0	0	-0.81219	0	0	0	0
C1orf110	0.060595	-0.35828	0	0	0	0	0.27869	0.068278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5197	0	0.13057	0	0	0	0.44329	0	0.31941	0	0.27869	0	0.0067328	0	0	0	0.17332	0	0	0.035399	0	0.54577	0.12321	0	0	0	0	0	0	0	0	0	0	0	0.53812	0	0	0.37749	0	0	0	0	0	0	0.23961	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29533	-0.62763	0	0	0	0	0	0	0	0	0	0	0.27869	0	0	0	0	0	0	0.32805	0.57699	0	0	0	0	0.99157	0	0.28724	0	0.50421	0.75266	0	0.21727	0	0	0.24796	0	0	0	0	0	0	0	-0.82553	0.93222	0	0	0.084387	0	0	0	0	0	0	0	0	0	0	0
C1orf168	0	-0.34069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23296	0	0	0	0	0	0	0	0	0	0	0.92577	0.016605	0	0	0	0	0	0	0	0	0	0	0	0.65399	0	0	0	0	0	0	0	0.38021	0	0.14469	0.23296	0	0	0	0	0	0	0	0	0	0	0.71673	0	0	0	0	0	0	0	0.10777	0	0.052045	0	0	0	0.62177
C1orf173	0	0	0	0	0	0.61396	0	0	0	0	0.55865	0	0	0	0.37604	0.56898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16638	0	0	0	0	0	0	0.73205	0.060595	0	0.81119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52061	0	0	0	0	0.76712	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf95	0.55204	0	0.32805	0	0	0	0	0	0	0	0	0.016605	0	0.068278	0.25535	0	0	0	0	0	0.81908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60558	0	0.15118	0	0	0	0	0	0	0	0	0	0	0.17332	0	0	0	0	0	0	0.95799	0	0	0.28724	0.7221	0	0	0	0	0	0	0.37435	0	0	0	0	0	0	0
C21orf58	0	0	-0.49298	0	0	0	0	0	0	0	0	0	0	0	0	0.99587	-0.85502	0.68178	0.084387	0	0	0	0.0067328	0	0.24796	0	0	0	0	0	0	0	0	0	-0.45531	0	0	0	0	0	0	0.78121	0	0	-0.56551	0	0	0	0	0	0.81908	0	0	0	0	0.83474	0	0	0.87922	-0.41817	-0.71755	0	0	0	0.15118	0	0	0	-0.91322	0	0	0	0	0.37299	0	0
C22orf42	0	0	-0.86456	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99554	0.31152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068278	0	0	0	0	-0.74201	0	0	0	0	0.68472	0.98563	0	0.73065	0	0	0.971	0	0	0	0	0	0	0	0	0	0	-0.91322	0.092482	-0.92197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2CD4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64804	0	0	0	0	0.84337	0	0.060595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83635	0.0067328	0	0	0	0	0	0	0.82887	0	0.10777	0	0.74639	-0.63494	0.84866	0	0	0.73664	0	0.39083	0	0	-0.39562	0.58216	0.82887	0	0	0	0.95799	0	0	0	0	0.076869	0	0	0	-0.45853	0	0
C3orf80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14469	-0.6166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035399	0	0.80033	0	0	0	0	0.87922	0	0.37092	0	0.53717	0	-0.33812	0.91553	0	0	0	0	0	0	0	0	0	0	-0.73622	0.20355	0	0	-0.67551	0	0	0	0	0	0	0.17332	0	-0.59029	0	0
